time/time_elapsed,time/fps,time/total_timesteps,rollout/exploration_rate,rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,train/loss,train/learning_rate,train/n_updates
1772,118,210336,0.05,-167.28305231,84.0,2504,6.33152961730957,0.0001,52558
1773,118,210420,0.05,-170.45832282000003,84.0,2505,4.841594219207764,0.0001,52579
1774,118,210504,0.05,-171.20330630999996,84.0,2506,10.363813400268555,0.0001,52600
1775,118,210588,0.05,-170.51318106000002,84.0,2507,7.016286849975586,0.0001,52621
1776,118,210672,0.05,-170.63433067000003,84.0,2508,1.8385074138641357,0.0001,52642
1776,118,210756,0.05,-171.28097589000004,84.0,2509,2.0588345527648926,0.0001,52663
1777,118,210840,0.05,-169.74426008999998,84.0,2510,1.7663514614105225,0.0001,52684
1778,118,210924,0.05,-168.68372988,84.0,2511,2.735419273376465,0.0001,52705
1779,118,211008,0.05,-166.60582620000002,84.0,2512,5.541841506958008,0.0001,52726
1780,118,211092,0.05,-167.58448859999996,84.0,2513,6.265919208526611,0.0001,52747
1780,118,211176,0.05,-167.13976585,84.0,2514,5.838152885437012,0.0001,52768
1781,118,211260,0.05,-167.38573914,84.0,2515,0.7278320789337158,0.0001,52789
1782,118,211344,0.05,-165.09555313,84.0,2516,6.985221862792969,0.0001,52810
1783,118,211428,0.05,-165.66699711,84.0,2517,1.5203946828842163,0.0001,52831
1783,118,211512,0.05,-166.99275496,84.0,2518,1.9654250144958496,0.0001,52852
1784,118,211596,0.05,-166.07996823999997,84.0,2519,2.0340521335601807,0.0001,52873
1785,118,211680,0.05,-166.84084752999996,84.0,2520,1.2852554321289062,0.0001,52894
1786,118,211764,0.05,-164.22943640000003,84.0,2521,1.5923110246658325,0.0001,52915
1787,118,211848,0.05,-161.83398898000004,84.0,2522,2.815812826156616,0.0001,52936
1787,118,211932,0.05,-162.3969073,84.0,2523,1.1613707542419434,0.0001,52957
1788,118,212016,0.05,-162.52251541,84.0,2524,5.4515886306762695,0.0001,52978
1789,118,212100,0.05,-162.48416363,84.0,2525,3.2393405437469482,0.0001,52999
1790,118,212184,0.05,-162.01802437,84.0,2526,5.550362586975098,0.0001,53020
1791,118,212268,0.05,-164.26296555000002,84.0,2527,2.7524900436401367,0.0001,53041
1791,118,212352,0.05,-163.01288318000002,84.0,2528,2.424492597579956,0.0001,53062
1792,118,212436,0.05,-164.59579404,84.0,2529,2.483384370803833,0.0001,53083
1793,118,212520,0.05,-161.10147984000002,84.0,2530,1.612528681755066,0.0001,53104
1794,118,212604,0.05,-160.82672088,84.0,2531,0.8396331071853638,0.0001,53125
1794,118,212688,0.05,-162.20360793,84.0,2532,1.202009916305542,0.0001,53146
1795,118,212772,0.05,-164.26512874,84.0,2533,5.367599010467529,0.0001,53167
1796,118,212856,0.05,-165.75041283000002,84.0,2534,6.55482292175293,0.0001,53188
1797,118,212940,0.05,-165.73805785000002,84.0,2535,5.583087921142578,0.0001,53209
1797,118,213024,0.05,-167.18328325,84.0,2536,0.9282458424568176,0.0001,53230
1798,118,213108,0.05,-166.33955601999997,84.0,2537,2.3509116172790527,0.0001,53251
1799,118,213192,0.05,-168.39749149999997,84.0,2538,1.615761637687683,0.0001,53272
1800,118,213276,0.05,-168.15467941999998,84.0,2539,1.469231128692627,0.0001,53293
1801,118,213360,0.05,-165.56135424000001,84.0,2540,6.251862525939941,0.0001,53314
1801,118,213444,0.05,-164.57933447,84.0,2541,1.5172808170318604,0.0001,53335
1802,118,213528,0.05,-164.44426019,84.0,2542,1.611133098602295,0.0001,53356
1803,118,213612,0.05,-163.83422131999998,84.0,2543,1.5687772035598755,0.0001,53377
1804,118,213696,0.05,-165.94071771999998,84.0,2544,6.070247173309326,0.0001,53398
1804,118,213780,0.05,-166.10360085,84.0,2545,5.544773101806641,0.0001,53419
1805,118,213864,0.05,-168.10157443999998,84.0,2546,5.836045265197754,0.0001,53440
1806,118,213948,0.05,-170.89014965999996,84.0,2547,2.937129020690918,0.0001,53461
1807,118,214032,0.05,-171.06057932000004,84.0,2548,5.589149475097656,0.0001,53482
1807,118,214116,0.05,-168.97208028,84.0,2549,1.1826304197311401,0.0001,53503
1808,118,214200,0.05,-167.44860258000006,84.0,2550,0.7444562911987305,0.0001,53524
1809,118,214284,0.05,-166.67869168000001,84.0,2551,6.617841720581055,0.0001,53545
1810,118,214368,0.05,-169.6786317,84.0,2552,2.282782554626465,0.0001,53566
1810,118,214452,0.05,-172.78068617999998,84.0,2553,5.7922539710998535,0.0001,53587
1811,118,214536,0.05,-170.7427391,84.0,2554,2.464787244796753,0.0001,53608
1812,118,214620,0.05,-171.20679768999997,84.0,2555,1.0320109128952026,0.0001,53629
1813,118,214704,0.05,-170.13532230999996,84.0,2556,2.1023409366607666,0.0001,53650
1814,118,214788,0.05,-172.83706341999996,84.0,2557,5.1789350509643555,0.0001,53671
1814,118,214872,0.05,-170.97477864999996,84.0,2558,1.6184420585632324,0.0001,53692
1815,118,214956,0.05,-170.36506097999998,84.0,2559,0.7081347107887268,0.0001,53713
1816,118,215040,0.05,-167.58258073000002,84.0,2560,1.047645092010498,0.0001,53734
1817,118,215124,0.05,-170.22686033999997,84.0,2561,1.2608643770217896,0.0001,53755
1818,118,215208,0.05,-173.7756509,84.0,2562,7.088467597961426,0.0001,53776
1818,118,215292,0.05,-176.29183909,84.0,2563,1.7591136693954468,0.0001,53797
1819,118,215376,0.05,-175.27395452999997,84.0,2564,9.571107864379883,0.0001,53818
1820,118,215460,0.05,-176.84461858999998,84.0,2565,1.0193606615066528,0.0001,53839
1821,118,215544,0.05,-177.20016938000003,84.0,2566,3.3123972415924072,0.0001,53860
1821,118,215628,0.05,-175.79809164999998,84.0,2567,1.0153939723968506,0.0001,53881
1822,118,215712,0.05,-174.62549169000002,84.0,2568,4.897074222564697,0.0001,53902
1823,118,215796,0.05,-176.83465160999995,84.0,2569,2.139500617980957,0.0001,53923
1824,118,215880,0.05,-174.7167748,84.0,2570,0.9944130778312683,0.0001,53944
1824,118,215964,0.05,-177.03711115,84.0,2571,2.1889777183532715,0.0001,53965
1825,118,216048,0.05,-175.60631189999995,84.0,2572,2.0238423347473145,0.0001,53986
1826,118,216132,0.05,-173.79147759,84.0,2573,5.786397933959961,0.0001,54007
1827,118,216216,0.05,-171.85442677,84.0,2574,2.050260066986084,0.0001,54028
1827,118,216300,0.05,-173.49146794,84.0,2575,1.2679328918457031,0.0001,54049
1828,118,216384,0.05,-175.98121213000002,84.0,2576,10.490668296813965,0.0001,54070
1829,118,216468,0.05,-175.28618176999996,84.0,2577,5.460187911987305,0.0001,54091
1830,118,216552,0.05,-177.59368390999995,84.0,2578,0.8051833510398865,0.0001,54112
1831,118,216636,0.05,-175.60845522,84.0,2579,6.355717658996582,0.0001,54133
1831,118,216720,0.05,-177.59326120999998,84.0,2580,1.224217414855957,0.0001,54154
1832,118,216804,0.05,-177.6470478,84.0,2581,11.084623336791992,0.0001,54175
1833,118,216888,0.05,-178.12616075000005,84.0,2582,14.791921615600586,0.0001,54196
1833,118,216972,0.05,-175.90026881000003,84.0,2583,0.7252094745635986,0.0001,54217
1834,118,217056,0.05,-174.34060855000004,84.0,2584,5.498673439025879,0.0001,54238
1835,118,217140,0.05,-173.04454911000002,84.0,2585,4.205419063568115,0.0001,54259
1836,118,217224,0.05,-172.80866226,84.0,2586,0.6564720869064331,0.0001,54280
1837,118,217308,0.05,-171.44620660000004,84.0,2587,6.71970272064209,0.0001,54301
1837,118,217392,0.05,-171.90288118,84.0,2588,2.6311869621276855,0.0001,54322
1838,118,217476,0.05,-172.77722429000002,84.0,2589,1.1079790592193604,0.0001,54343
1839,118,217560,0.05,-170.90322837000002,84.0,2590,1.8064130544662476,0.0001,54364
1840,118,217644,0.05,-168.56909518,84.0,2591,1.4853743314743042,0.0001,54385
1840,118,217728,0.05,-169.37058330999997,84.0,2592,0.5952296853065491,0.0001,54406
1841,118,217812,0.05,-170.5588892,84.0,2593,1.5531072616577148,0.0001,54427
1842,118,217896,0.05,-171.05305979000002,84.0,2594,1.00993013381958,0.0001,54448
1843,118,217980,0.05,-171.01067037,84.0,2595,1.6495534181594849,0.0001,54469
1844,118,218064,0.05,-171.34028503999997,84.0,2596,1.0640543699264526,0.0001,54490
1845,118,218148,0.05,-168.7715254,84.0,2597,6.511934757232666,0.0001,54511
1845,118,218232,0.05,-167.56154592999997,84.0,2598,1.7904528379440308,0.0001,54532
1846,118,218316,0.05,-168.20830818,84.0,2599,5.5974202156066895,0.0001,54553
1847,118,218400,0.05,-168.14601857999997,84.0,2600,2.1280996799468994,0.0001,54574
1848,118,218484,0.05,-169.18452306,84.0,2601,1.4967730045318604,0.0001,54595
1849,118,218568,0.05,-168.08710616,84.0,2602,1.2359644174575806,0.0001,54616
1850,118,218652,0.05,-167.94994834000005,84.0,2603,1.3933348655700684,0.0001,54637
1851,118,218736,0.05,-168.53399374000003,84.0,2604,1.7196569442749023,0.0001,54658
1851,118,218820,0.05,-166.64599309999997,84.0,2605,1.7353637218475342,0.0001,54679
1852,118,218904,0.05,-166.43731562999997,84.0,2606,2.003391742706299,0.0001,54700
1853,118,218988,0.05,-165.8899601,84.0,2607,5.723235130310059,0.0001,54721
1854,118,219072,0.05,-167.7649015,84.0,2608,1.8206121921539307,0.0001,54742
1855,118,219156,0.05,-168.92464948999998,84.0,2609,5.026454448699951,0.0001,54763
1855,118,219240,0.05,-170.90537474999996,84.0,2610,2.4672441482543945,0.0001,54784
1856,118,219324,0.05,-170.68902598999998,84.0,2611,6.548491477966309,0.0001,54805
1857,118,219408,0.05,-171.10404013999997,84.0,2612,1.1347661018371582,0.0001,54826
1858,118,219492,0.05,-170.36146739999995,84.0,2613,1.1408135890960693,0.0001,54847
1858,118,219576,0.05,-170.79748958999997,84.0,2614,1.1518146991729736,0.0001,54868
1859,118,219660,0.05,-172.89762983999992,84.0,2615,0.9157429933547974,0.0001,54889
1860,118,219744,0.05,-174.48062497999996,84.0,2616,2.0131938457489014,0.0001,54910
1860,118,219828,0.05,-173.33961469999994,84.0,2617,2.595156669616699,0.0001,54931
1861,118,219912,0.05,-171.32006463999997,84.0,2618,6.0306243896484375,0.0001,54952
1862,118,219996,0.05,-174.10979744,84.0,2619,2.6017720699310303,0.0001,54973
1863,118,220080,0.05,-175.1286361,84.0,2620,2.189352512359619,0.0001,54994
1864,118,220164,0.05,-175.26103666999998,84.0,2621,2.2335195541381836,0.0001,55015
1864,118,220248,0.05,-175.24503076000002,84.0,2622,2.6035406589508057,0.0001,55036
1865,118,220332,0.05,-174.38351464,84.0,2623,2.0531668663024902,0.0001,55057
1866,118,220416,0.05,-171.78894944,84.0,2624,1.9550352096557617,0.0001,55078
1867,118,220500,0.05,-170.1819084,84.0,2625,5.396392822265625,0.0001,55099
1868,118,220584,0.05,-170.22197132000002,84.0,2626,2.9911224842071533,0.0001,55120
1868,118,220668,0.05,-168.98767198000002,84.0,2627,9.87437629699707,0.0001,55141
1869,118,220752,0.05,-168.90544895000002,84.0,2628,2.1327881813049316,0.0001,55162
1870,118,220836,0.05,-170.12893702000002,84.0,2629,0.9444513320922852,0.0001,55183
1871,118,220920,0.05,-169.48555076000005,84.0,2630,2.5800371170043945,0.0001,55204
1871,118,221004,0.05,-167.99674406000003,84.0,2631,1.107111930847168,0.0001,55225
1872,118,221088,0.05,-166.53033302000003,84.0,2632,1.9399075508117676,0.0001,55246
1873,118,221172,0.05,-165.27800272000002,84.0,2633,2.005441427230835,0.0001,55267
1874,118,221256,0.05,-164.43597039999997,84.0,2634,2.3021106719970703,0.0001,55288
1874,118,221340,0.05,-163.37379027999998,84.0,2635,6.028451919555664,0.0001,55309
1875,118,221424,0.05,-162.58817886,84.0,2636,2.182734966278076,0.0001,55330
1876,118,221508,0.05,-162.52035473,84.0,2637,1.1348559856414795,0.0001,55351
1877,118,221592,0.05,-161.46368466,84.0,2638,1.9253082275390625,0.0001,55372
1877,118,221676,0.05,-160.85998732000002,84.0,2639,5.905774116516113,0.0001,55393
1878,118,221760,0.05,-160.92867348,84.0,2640,7.683996200561523,0.0001,55414
1879,118,221844,0.05,-158.70043146999998,84.0,2641,5.479385852813721,0.0001,55435
1880,118,221928,0.05,-158.97809701999998,84.0,2642,3.3666300773620605,0.0001,55456
1881,118,222012,0.05,-158.10984029,84.0,2643,2.0563158988952637,0.0001,55477
1881,118,222096,0.05,-158.73652875,84.0,2644,2.5653088092803955,0.0001,55498
1882,118,222180,0.05,-160.31460782999997,84.0,2645,1.0363311767578125,0.0001,55519
1883,118,222264,0.05,-158.22036408999998,84.0,2646,6.5904107093811035,0.0001,55540
1884,118,222348,0.05,-155.91496338,84.0,2647,1.2926955223083496,0.0001,55561
1884,118,222432,0.05,-152.92379205999998,84.0,2648,1.9269825220108032,0.0001,55582
1885,118,222516,0.05,-154.47224724,84.0,2649,0.8885616064071655,0.0001,55603
1886,118,222600,0.05,-154.58168623,84.0,2650,2.5022125244140625,0.0001,55624
1887,118,222684,0.05,-155.52210983999998,84.0,2651,2.85988712310791,0.0001,55645
1887,118,222768,0.05,-152.91971047,84.0,2652,2.7938766479492188,0.0001,55666
1888,117,222852,0.05,-151.46851827999998,84.0,2653,1.3393521308898926,0.0001,55687
1889,117,222936,0.05,-151.81000415,84.0,2654,1.6087182760238647,0.0001,55708
1890,117,223020,0.05,-152.96235567,84.0,2655,1.1854206323623657,0.0001,55729
1890,117,223104,0.05,-152.62299734,84.0,2656,6.028722286224365,0.0001,55750
1891,117,223188,0.05,-151.58100478000003,84.0,2657,5.2584428787231445,0.0001,55771
1892,117,223272,0.05,-150.18944722,84.0,2658,6.400503158569336,0.0001,55792
1893,117,223356,0.05,-149.26607991,84.0,2659,1.890815258026123,0.0001,55813
1893,117,223440,0.05,-150.23999197,84.0,2660,1.7357059717178345,0.0001,55834
1894,117,223524,0.05,-148.44884774,84.0,2661,0.7382450699806213,0.0001,55855
1895,117,223608,0.05,-145.80938703,84.0,2662,2.611131191253662,0.0001,55876
1896,117,223692,0.05,-144.57559625000002,84.0,2663,1.008269190788269,0.0001,55897
1896,117,223776,0.05,-142.78676945,84.0,2664,3.0337228775024414,0.0001,55918
1897,117,223860,0.05,-141.58822616,84.0,2665,1.045161247253418,0.0001,55939
1898,117,223944,0.05,-141.28295033,84.0,2666,1.2028796672821045,0.0001,55960
1899,117,224028,0.05,-141.73545185999998,84.0,2667,5.384629249572754,0.0001,55981
1899,117,224112,0.05,-140.43242719999998,84.0,2668,5.758716583251953,0.0001,56002
1900,117,224196,0.05,-139.68876747,84.0,2669,0.9718388915061951,0.0001,56023
1901,117,224280,0.05,-140.43657912999998,84.0,2670,1.4680863618850708,0.0001,56044
1902,117,224364,0.05,-141.43122675,84.0,2671,1.643994688987732,0.0001,56065
1903,117,224448,0.05,-141.30474927,84.0,2672,1.099639892578125,0.0001,56086
1903,117,224532,0.05,-140.89820233000003,84.0,2673,1.4476852416992188,0.0001,56107
1904,117,224616,0.05,-139.97626448,84.0,2674,1.4478572607040405,0.0001,56128
1905,117,224700,0.05,-139.66500331,84.0,2675,1.3109475374221802,0.0001,56149
1906,117,224784,0.05,-136.33810927000002,84.0,2676,1.306130051612854,0.0001,56170
1906,117,224868,0.05,-136.59513234,84.0,2677,2.3252670764923096,0.0001,56191
1907,117,224952,0.05,-135.99812183000003,84.0,2678,1.0306156873703003,0.0001,56212
1908,117,225036,0.05,-136.56115292,84.0,2679,9.73131275177002,0.0001,56233
1909,117,225120,0.05,-136.26306621,84.0,2680,2.5798749923706055,0.0001,56254
1910,117,225204,0.05,-133.79974106,84.0,2681,1.6242196559906006,0.0001,56275
1910,117,225288,0.05,-134.24124876000002,84.0,2682,1.8771659135818481,0.0001,56296
1911,117,225372,0.05,-133.26983927,84.0,2683,5.883751392364502,0.0001,56317
1912,117,225456,0.05,-132.72278626,84.0,2684,5.432958126068115,0.0001,56338
1913,117,225540,0.05,-131.77164747999998,84.0,2685,2.0180954933166504,0.0001,56359
1913,117,225624,0.05,-129.71270817,84.0,2686,7.681663513183594,0.0001,56380
1914,117,225708,0.05,-129.88191495,84.0,2687,2.5110130310058594,0.0001,56401
1915,117,225792,0.05,-130.35206258000002,84.0,2688,1.0364614725112915,0.0001,56422
1916,117,225876,0.05,-128.90172627,84.0,2689,0.8532775640487671,0.0001,56443
1916,117,225960,0.05,-130.31409267,84.0,2690,1.7550280094146729,0.0001,56464
1917,117,226044,0.05,-131.1452216,84.0,2691,1.5773850679397583,0.0001,56485
1918,117,226128,0.05,-130.03689324,84.0,2692,2.0246994495391846,0.0001,56506
1919,117,226212,0.05,-129.27360808,84.0,2693,0.855774998664856,0.0001,56527
1919,117,226296,0.05,-128.74964501,84.0,2694,0.9565284848213196,0.0001,56548
1920,117,226380,0.05,-128.62637992999998,84.0,2695,1.3696736097335815,0.0001,56569
1921,117,226464,0.05,-129.97300781,84.0,2696,6.875496864318848,0.0001,56590
1922,117,226548,0.05,-129.92513711,84.0,2697,1.5886625051498413,0.0001,56611
1922,117,226632,0.05,-130.39992431000002,84.0,2698,0.49027398228645325,0.0001,56632
1923,117,226716,0.05,-129.44073511000002,84.0,2699,2.336998462677002,0.0001,56653
1924,117,226800,0.05,-129.20490811,84.0,2700,1.7879352569580078,0.0001,56674
1925,117,226884,0.05,-127.61268000000001,84.0,2701,10.840977668762207,0.0001,56695
1925,117,226968,0.05,-129.35673246,84.0,2702,0.8841451406478882,0.0001,56716
1926,117,227052,0.05,-128.80926079,84.0,2703,1.9893097877502441,0.0001,56737
1927,117,227136,0.05,-128.57212941,84.0,2704,3.1415047645568848,0.0001,56758
1928,117,227220,0.05,-130.0856831,84.0,2705,0.7402206659317017,0.0001,56779
1928,117,227304,0.05,-131.63625706,84.0,2706,5.252658843994141,0.0001,56800
1929,117,227388,0.05,-131.49374154999998,84.0,2707,6.080811500549316,0.0001,56821
1930,117,227472,0.05,-132.64358847999995,84.0,2708,0.9057470560073853,0.0001,56842
1931,117,227556,0.05,-131.49396858999998,84.0,2709,3.535654306411743,0.0001,56863
1931,117,227640,0.05,-129.95387454,84.0,2710,5.8534698486328125,0.0001,56884
1932,117,227724,0.05,-130.96960151999997,84.0,2711,1.3302092552185059,0.0001,56905
1933,117,227808,0.05,-132.42375198,84.0,2712,1.7309520244598389,0.0001,56926
1934,117,227892,0.05,-132.81519056999997,84.0,2713,1.7539517879486084,0.0001,56947
1935,117,227976,0.05,-133.51137518,84.0,2714,1.5187828540802002,0.0001,56968
1935,117,228060,0.05,-130.88305148999999,84.0,2715,0.8992428779602051,0.0001,56989
1936,117,228144,0.05,-127.55849205999999,84.0,2716,1.2453584671020508,0.0001,57010
1937,117,228228,0.05,-128.77555041,84.0,2717,1.8924546241760254,0.0001,57031
1937,117,228312,0.05,-127.97979442999998,84.0,2718,1.2768676280975342,0.0001,57052
1938,117,228396,0.05,-126.33803082999997,84.0,2719,11.930848121643066,0.0001,57073
1939,117,228480,0.05,-127.42190379,84.0,2720,10.797025680541992,0.0001,57094
1940,117,228564,0.05,-127.97504449999998,84.0,2721,6.370730876922607,0.0001,57115
1940,117,228648,0.05,-128.46177129,84.0,2722,0.9523307085037231,0.0001,57136
1941,117,228732,0.05,-129.51246161999998,84.0,2723,1.7749650478363037,0.0001,57157
1942,117,228816,0.05,-133.57193107999998,84.0,2724,1.601422667503357,0.0001,57178
1943,117,228900,0.05,-133.78323095,84.0,2725,6.5257744789123535,0.0001,57199
1944,117,228984,0.05,-135.53328004000002,84.0,2726,1.5237452983856201,0.0001,57220
1944,117,229068,0.05,-134.59753977000003,84.0,2727,1.8242250680923462,0.0001,57241
1945,117,229152,0.05,-135.33337976,84.0,2728,0.8702563643455505,0.0001,57262
1946,117,229236,0.05,-133.8951091,84.0,2729,6.502490043640137,0.0001,57283
1947,117,229320,0.05,-135.42832676999998,84.0,2730,2.193666458129883,0.0001,57304
1947,117,229404,0.05,-135.05845505,84.0,2731,0.7070232033729553,0.0001,57325
1948,117,229488,0.05,-136.21789009,84.0,2732,0.994013249874115,0.0001,57346
1949,117,229572,0.05,-135.02584904,84.0,2733,0.8824980854988098,0.0001,57367
1950,117,229656,0.05,-136.81349015,84.0,2734,11.571526527404785,0.0001,57388
1950,117,229740,0.05,-139.71466243,84.0,2735,1.8030319213867188,0.0001,57409
1951,117,229824,0.05,-139.77516948000002,84.0,2736,0.9099200367927551,0.0001,57430
1952,117,229908,0.05,-141.22530136,84.0,2737,5.596880912780762,0.0001,57451
1953,117,229992,0.05,-142.57535251000002,84.0,2738,5.021872520446777,0.0001,57472
1954,117,230076,0.05,-142.83036787999998,84.0,2739,2.7919907569885254,0.0001,57493
1954,117,230160,0.05,-143.54154549999998,84.0,2740,1.625891089439392,0.0001,57514
1955,117,230244,0.05,-146.8534337,84.0,2741,2.988102436065674,0.0001,57535
1956,117,230328,0.05,-146.07207369999998,84.0,2742,4.026965141296387,0.0001,57556
1957,117,230412,0.05,-145.38915337999998,84.0,2743,8.06683349609375,0.0001,57577
1957,117,230496,0.05,-143.65431051,84.0,2744,15.421188354492188,0.0001,57598
1958,117,230580,0.05,-142.53538183000003,84.0,2745,2.137636184692383,0.0001,57619
1959,117,230664,0.05,-142.97071551000002,84.0,2746,7.060047149658203,0.0001,57640
1960,117,230748,0.05,-142.41856494,84.0,2747,2.5633485317230225,0.0001,57661
1960,117,230832,0.05,-144.62315728,84.0,2748,3.027462959289551,0.0001,57682
1961,117,230916,0.05,-143.28541532,84.0,2749,2.204826593399048,0.0001,57703
1962,117,231000,0.05,-142.99916231,84.0,2750,1.322817087173462,0.0001,57724
1963,117,231084,0.05,-141.84033684,84.0,2751,3.3535661697387695,0.0001,57745
1963,117,231168,0.05,-141.95537707999998,84.0,2752,2.8238368034362793,0.0001,57766
1964,117,231252,0.05,-141.26237369999998,84.0,2753,7.064474582672119,0.0001,57787
1965,117,231336,0.05,-140.61083139,84.0,2754,3.1140646934509277,0.0001,57808
1966,117,231420,0.05,-139.20552264999998,84.0,2755,1.1621060371398926,0.0001,57829
1966,117,231504,0.05,-138.30704184,84.0,2756,2.864194393157959,0.0001,57850
1967,117,231588,0.05,-138.69677109,84.0,2757,1.4278528690338135,0.0001,57871
1968,117,231672,0.05,-138.25440416,84.0,2758,1.230465054512024,0.0001,57892
1969,117,231756,0.05,-137.27439204,84.0,2759,9.9642972946167,0.0001,57913
1969,117,231840,0.05,-135.46061070000002,84.0,2760,7.192205429077148,0.0001,57934
1970,117,231924,0.05,-133.91527007000002,84.0,2761,5.996883392333984,0.0001,57955
1971,117,232008,0.05,-135.34543827,84.0,2762,6.599073886871338,0.0001,57976
1972,117,232092,0.05,-134.14251925,84.0,2763,1.26842200756073,0.0001,57997
1972,117,232176,0.05,-134.26699891999996,84.0,2764,5.434211730957031,0.0001,58018
1973,117,232260,0.05,-134.5823787,84.0,2765,1.1218130588531494,0.0001,58039
1974,117,232344,0.05,-132.08523298999998,84.0,2766,1.416079044342041,0.0001,58060
1975,117,232428,0.05,-131.12112446999998,84.0,2767,8.168534278869629,0.0001,58081
1975,117,232512,0.05,-131.84164997,84.0,2768,1.1804263591766357,0.0001,58102
1976,117,232596,0.05,-131.01755228,84.0,2769,5.187495231628418,0.0001,58123
1977,117,232680,0.05,-130.75278935999998,84.0,2770,2.0621166229248047,0.0001,58144
1978,117,232764,0.05,-129.12815320999997,84.0,2771,1.2818748950958252,0.0001,58165
1978,117,232848,0.05,-129.39339463,84.0,2772,1.3010778427124023,0.0001,58186
1979,117,232932,0.05,-130.68231356,84.0,2773,1.388355016708374,0.0001,58207
1980,117,233016,0.05,-132.55078835999998,84.0,2774,1.407362699508667,0.0001,58228
1981,117,233100,0.05,-130.18610687,84.0,2775,0.9664344191551208,0.0001,58249
1982,117,233184,0.05,-131.09010791,84.0,2776,1.7656768560409546,0.0001,58270
1982,117,233268,0.05,-131.03477811,84.0,2777,1.6780719757080078,0.0001,58291
1983,117,233352,0.05,-130.19886349,84.0,2778,1.1381185054779053,0.0001,58312
1984,117,233436,0.05,-128.73383171,84.0,2779,2.5243985652923584,0.0001,58333
1984,117,233520,0.05,-125.87120981,84.0,2780,5.649372577667236,0.0001,58354
1985,117,233604,0.05,-126.09251730000001,84.0,2781,2.2918920516967773,0.0001,58375
1986,117,233688,0.05,-124.82381261000002,84.0,2782,1.6712197065353394,0.0001,58396
1987,117,233772,0.05,-125.66312389000001,84.0,2783,1.233276128768921,0.0001,58417
1988,117,233856,0.05,-125.48590007000001,84.0,2784,1.7572500705718994,0.0001,58438
1988,117,233940,0.05,-126.90011433000001,84.0,2785,1.8252959251403809,0.0001,58459
1989,117,234024,0.05,-127.70541123000001,84.0,2786,2.0616226196289062,0.0001,58480
1990,117,234108,0.05,-127.73689911999998,84.0,2787,1.1155986785888672,0.0001,58501
1991,117,234192,0.05,-125.99135400000002,84.0,2788,1.1569240093231201,0.0001,58522
1991,117,234276,0.05,-126.28445697999997,84.0,2789,5.408267021179199,0.0001,58543
1992,117,234360,0.05,-125.76458594999998,84.0,2790,0.8870985507965088,0.0001,58564
1993,117,234444,0.05,-124.38584495,84.0,2791,1.5413742065429688,0.0001,58585
1994,117,234528,0.05,-123.62492762,84.0,2792,1.438530445098877,0.0001,58606
1995,117,234612,0.05,-124.23819878999998,84.0,2793,0.8838198184967041,0.0001,58627
1995,117,234696,0.05,-126.2272043,84.0,2794,1.1197912693023682,0.0001,58648
1996,117,234780,0.05,-125.67283703999999,84.0,2795,10.192058563232422,0.0001,58669
1997,117,234864,0.05,-122.57026445000001,84.0,2796,0.9555009603500366,0.0001,58690
1998,117,234948,0.05,-121.23417634000002,84.0,2797,1.710653305053711,0.0001,58711
1998,117,235032,0.05,-121.20640075,84.0,2798,2.140244483947754,0.0001,58732
1999,117,235116,0.05,-120.19945026,84.0,2799,1.5991473197937012,0.0001,58753
2000,117,235200,0.05,-119.2949499,84.0,2800,6.5935516357421875,0.0001,58774
2001,117,235284,0.05,-118.91377037000001,84.0,2801,3.617426872253418,0.0001,58795
2002,117,235368,0.05,-116.75199276,84.0,2802,3.0290422439575195,0.0001,58816
2002,117,235452,0.05,-116.80299073999998,84.0,2803,5.403753280639648,0.0001,58837
2003,117,235536,0.05,-116.09118666999998,84.0,2804,5.4431681632995605,0.0001,58858
2004,117,235620,0.05,-113.38352412999997,84.0,2805,1.6132553815841675,0.0001,58879
2005,117,235704,0.05,-112.34953121000001,84.0,2806,2.2252957820892334,0.0001,58900
2006,117,235788,0.05,-111.09463975999999,84.0,2807,2.016066312789917,0.0001,58921
2006,117,235872,0.05,-110.15693518000002,84.0,2808,1.123788595199585,0.0001,58942
2007,117,235956,0.05,-109.67941679000002,84.0,2809,0.5560140013694763,0.0001,58963
2008,117,236040,0.05,-108.95191629000001,84.0,2810,1.1800484657287598,0.0001,58984
2009,117,236124,0.05,-109.44729455000001,84.0,2811,7.029441833496094,0.0001,59005
2010,117,236208,0.05,-107.21463868000001,84.0,2812,5.910152435302734,0.0001,59026
2011,117,236292,0.05,-106.30089579999999,84.0,2813,4.956942081451416,0.0001,59047
2011,117,236376,0.05,-105.70089446000001,84.0,2814,6.028939723968506,0.0001,59068
2012,117,236460,0.05,-105.88620189000001,84.0,2815,2.7044379711151123,0.0001,59089
2013,117,236544,0.05,-107.59198663,84.0,2816,1.143892526626587,0.0001,59110
2014,117,236628,0.05,-106.70250425999998,84.0,2817,2.0299363136291504,0.0001,59131
2014,117,236712,0.05,-108.19202564999998,84.0,2818,1.3479936122894287,0.0001,59152
2015,117,236796,0.05,-107.88708183999998,84.0,2819,1.8357365131378174,0.0001,59173
2016,117,236880,0.05,-105.91011472999998,84.0,2820,4.957205295562744,0.0001,59194
2017,117,236964,0.05,-106.48865326999997,84.0,2821,9.876249313354492,0.0001,59215
