#{"t_start": 1755487617.6075735, "env_id": "None"}
r,l,t
964.405679,84,4892.226254
879.01981,84,4893.057976
412.964564,84,4893.835458
843.892998,84,4894.561266
844.29245,84,4895.3388
934.969142,84,4896.250157
989.140102,84,4897.06349
987.621104,84,4897.853705
924.586238,84,4898.627217
833.756598,84,4899.418983
1044.087955,84,4900.227856
1030.193742,84,4901.018032
926.321896,84,4901.878788
939.783706,84,4902.682991
969.68988,84,4903.4729
1026.371768,84,4904.305124
805.606006,84,4905.062282
923.997988,84,4905.84788
985.380541,84,4906.60479
894.001231,84,4907.44619
936.335677,84,4908.191625
940.360507,84,4908.986693
1030.715206,84,4909.781083
988.45105,84,4910.555465
957.331286,84,4911.322336
832.034922,84,4912.062286
863.936656,84,4912.856774
900.983726,84,4913.574818
958.004523,84,4914.341254
884.207454,84,4915.143816
945.453916,84,4915.939652
972.707995,84,4916.706359
954.612614,84,4917.46111
1018.159241,84,4918.180457
942.518979,84,4918.956812
965.245388,84,4919.776839
1050.318264,84,4920.493593
928.373526,84,4921.279057
1046.787419,84,4922.06328
1057.436264,84,4922.824129
992.087862,84,4923.658332
988.528903,84,4924.422203
973.901508,84,4925.213814
952.410802,84,4925.991927
1025.025192,84,4926.753196
997.344373,84,4927.571545
863.120309,84,4928.395679
994.509631,84,4929.260327
766.241733,84,4930.026343
96.520186,84,4930.789692
570.033951,84,4931.565528
875.699737,84,4932.343797
936.401932,84,4933.122841
869.139112,84,4933.905762
803.761208,84,4934.662691
890.717596,84,4935.377238
1113.921939,84,4936.136613
991.184492,84,4936.846114
1005.063892,84,4937.639469
1011.741807,84,4938.451208
887.330077,84,4939.236639
890.273198,84,4940.049548
816.01639,84,4940.871347
1063.256224,84,4941.68631
989.186934,84,4942.538136
587.035758,84,4943.29865
529.854185,84,4944.03441
753.337793,84,4944.804332
1079.744543,84,4945.627538
1040.301266,84,4946.386418
927.281732,84,4947.169188
1002.097099,84,4947.915326
994.667108,84,4948.651017
875.60178,84,4949.499592
872.443626,84,4950.259802
682.302306,84,4951.079906
900.176438,84,4951.862199
835.028178,84,4952.635159
