year,T_a,C_a,C_o,C_od,T_o,E21,E22,E23,E24,E12,action_0,reward,done
2017,0.8348522165492804,819.2983450849595,134.99873642353006,1320.1865403130616,0.5275847427222815,-3.036214523197146,-14.23673325512582,13.39951888220142,47.50738509341707,50.312000000000005,0,-6.651477834507196,False
2018,0.8765968712679413,829.4295166627319,134.32200800817108,1321.865473500166,0.5340837630953251,9.525865421206007,-1.8042077638927783,13.39951888220142,47.50738509341707,50.312000000000005,0,-6.234031287320587,False
2019,0.9209418999484894,838.0787258297124,134.67545619533536,1323.4045963051594,0.5413076849190769,22.026752041522453,10.66472268299035,13.39951888220142,47.50738509341707,50.312000000000005,0,-5.790581000515106,False
2020,0.967302248713832,845.8669687241315,135.2666748040292,1325.1798122205873,0.5492874304701271,34.65529369128757,23.252503065062967,13.39951888220142,47.50738509341707,50.312000000000005,0,-5.3269775128616805,False
2021,1.0153464626235353,853.0170383397923,135.90072722214128,1327.254418343897,0.5580444636387384,47.19820102944373,35.88011751464656,13.39951888220142,47.50738509341707,50.312000000000005,0,-4.846535373764647,False
2022,1.0619002613381199,859.7069711893225,136.5323611034979,1329.6176321764822,0.5675646666239691,59.880622800853935,48.822761447513,13.39951888220142,47.50738509341707,50.312000000000005,0,-4.380997386618802,False
2023,1.1068611185946187,865.942825537513,137.14971070418812,1332.2435210212764,0.5778023776959854,72.64534905488804,62.01869934933678,13.39951888220142,47.50738509341707,50.312000000000005,0,-3.9313888140538134,False
2024,1.1501542065124797,871.7855541587876,137.750250254732,1335.1034587357697,0.588711062458172,85.548124057998,75.4553803841122,13.39951888220142,47.50738509341707,50.312000000000005,0,-3.498457934875203,False
2025,1.1917078238872696,877.0660956182219,138.3288833088158,1338.1691540361307,0.6002437717118635,98.08551686857686,88.88143220491817,13.39951888220142,47.50738509341707,50.312000000000005,0,-3.082921761127304,False
2026,1.231455216525872,881.8542311039656,138.88274626767947,1341.410335815478,0.6123529801797247,110.17877352426088,102.26113306777172,13.39951888220142,47.50738509341707,50.312000000000005,0,-2.685447834741279,False
2027,1.2693632291967099,886.2977836013719,139.4138539909705,1344.7986331933137,0.6249911030941302,122.09861126513849,115.68884057181131,13.39951888220142,47.50738509341707,50.312000000000005,0,-2.3063677080329015,False
2028,1.3054089799392732,890.2657672320145,139.92049470716853,1348.30891939157,0.6381110936440123,133.38698689626742,128.8958146055967,13.39951888220142,47.50738509341707,50.312000000000005,0,-1.9459102006072682,False
2029,1.339569287273152,893.7621335081369,140.4007779496781,1351.9155543154106,0.6516662912199596,143.98727157967778,141.74894829987673,13.39951888220142,47.50738509341707,50.312000000000005,0,-1.6043071272684806,False
2030,1.3718340520055727,896.8821853229879,140.8545349966142,1355.5938218287263,0.6656105871673368,155.63526427239591,154.2760897353186,13.39951888220142,47.50738509341707,50.312000000000005,0,-1.2816594799442727,False
2031,1.4022053032663058,899.5545649119089,141.28140091248375,1359.321190046767,0.67989879952618,168.4297647871204,166.2823324588681,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.9779469673369423,False
2032,1.4307082678590093,901.9780784378132,141.6853483675723,1363.0768359152075,0.6944867719643649,182.50688819267754,178.06850060868862,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.6929173214099071,False
2033,1.4573919226219036,904.1463130172881,142.0699290663408,1366.84491736637,0.7093320699118657,197.77939195611424,189.5868146043051,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.42608077378096354,False
2034,1.4822911585256744,906.0187282979758,142.43287529819634,1370.6110032351692,0.7243939674456864,214.1692387908489,200.706255198732,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.1770884147432561,False
2035,1.505427236379739,907.4227818944777,142.77027184420348,1374.359679831673,0.7396331182491412,231.8034940504594,211.0570786672301,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.054272363797389644,False
2036,1.526806989812393,908.5183051612566,143.07885002680743,1378.0728790040089,0.7550111004974841,250.3787554238843,220.8592576496759,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.26806989812393045,False
