year,T_a,C_a,C_o,C_od,T_o,E21,E22,E23,E24,E12,action_0,reward,done
2017,1.1421281471617346,902.715934434762,136.2298193560748,1239.6252605750442,0.3388706537652203,-24.93592776158312,0.7683457541230941,13.39951888220142,47.50738509341707,50.312000000000005,0,-3.578718528382654,False
2018,1.1797882015018406,906.188266264722,135.79632813599446,1247.691982743486,0.35515320046887566,-12.360635220717082,13.211222532668051,13.39951888220142,47.50738509341707,50.312000000000005,0,-3.202117984981594,False
2019,1.218518335363447,908.8277854143315,136.1349910176082,1255.2436431901358,0.37187021215747845,0.25527365921443673,25.663459449029236,13.39951888220142,47.50738509341707,50.312000000000005,0,-2.81481664636553,False
2020,1.2580564684339661,911.01809745066,136.64817648817268,1262.5885832305148,0.3890314686848691,13.022220278411467,38.15016698246377,13.39951888220142,47.50738509341707,50.312000000000005,0,-2.4194353156603388,False
2021,1.298306368482347,912.965945964978,137.1889079167401,1269.797074968161,0.4066431003818139,25.72294302937595,50.56492866673069,13.39951888220142,47.50738509341707,50.312000000000005,0,-2.0169363151765296,False
2022,1.3363078254432545,914.8690158745541,137.72789621874668,1276.8837523837938,0.4246803663905625,38.65445619870106,63.2337568716846,13.39951888220142,47.50738509341707,50.312000000000005,0,-1.6369217455674545,False
2023,1.3721452293596823,916.6777179806137,138.25746781659714,1283.8527953105095,0.44309119481547576,51.6504349250241,76.05739140398848,13.39951888220142,47.50738509341707,50.312000000000005,0,-1.278547706403177,False
2024,1.4058943606959915,918.3443008683845,138.7740164749695,1290.7044614984165,0.46182611663124823,64.42743289170014,88.90819796808572,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.941056393040085,False
2025,1.437631150387214,919.9572978898142,139.27696617079803,1297.437241373088,0.48083809009641637,77.28360798275982,101.87681627849278,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.623688496127861,False
2026,1.4674210914910255,921.341806469387,139.76297029180247,1304.0495249645253,0.5000825304047476,89.53240298146054,114.6285258740881,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.3257890850897449,False
2027,1.4953199227916378,922.606927391427,140.23059861313945,1310.5368575655086,0.5195167933129634,101.50046294825273,127.26551252067222,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.046800772083621656,False
2028,1.521384619267727,923.6446238218763,140.67832154479544,1316.8952231340918,0.5391002998746652,113.24464797642179,139.5187718225665,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.21384619267726945,False
