year,T_a,C_a,C_o,C_od,T_o,E21,E22,E23,E24,E12,action_0,reward,done
2017,0.9894687763812393,919.6196466480754,137.8745725416419,1278.6048359667157,0.3527878186909568,-38.859821104751006,-70.46772849244972,13.39951888220142,47.50738509341707,50.312000000000005,0,-5.105312236187607,False
2018,1.0444026335170598,924.5906070158488,138.71796676786352,1285.6691241214517,0.36594529108871376,-26.40057620878519,-58.27164475237841,13.39951888220142,47.50738509341707,50.312000000000005,0,-4.555973664829402,False
2019,1.0994294974568144,929.0241474832901,139.48408281316702,1292.7967507044457,0.3799311697888514,-13.782492137434469,-45.93138344610322,13.39951888220142,47.50738509341707,50.312000000000005,0,-4.0057050254318565,False
2020,1.1544044791293138,932.9374448086851,140.20131247123703,1299.9430195597363,0.39472943164839985,-1.010398979679302,-33.457373598031005,13.39951888220142,47.50738509341707,50.312000000000005,0,-3.4559552087068623,False
2021,1.2092813182901798,936.514153329236,140.8844060052618,1307.0787199792926,0.4103223920339693,11.706516633178769,-20.89962555525087,13.39951888220142,47.50738509341707,50.312000000000005,0,-2.907186817098202,False
2022,1.261137679470277,939.9698277340964,141.5464851914842,1314.1858937859183,0.42666285172430446,24.80491825803455,-7.88923482360121,13.39951888220142,47.50738509341707,50.312000000000005,0,-2.388623205297229,False
2023,1.3101078696473976,943.2905326779651,142.19418909520297,1321.255100160707,0.44367755456019004,38.271867738091274,5.544142561262818,13.39951888220142,47.50738509341707,50.312000000000005,0,-1.8989213035260244,False
2024,1.356292704130519,946.2743902320157,142.82254038565654,1328.2782263512738,0.46129711448610583,51.485195662140605,19.12627003664755,13.39951888220142,47.50738509341707,50.312000000000005,0,-1.4370729586948094,False
2025,1.3997906627437047,949.0781224711004,143.43147064573458,1335.2444421611206,0.47945531156378246,64.71209306714661,32.98323093570392,13.39951888220142,47.50738509341707,50.312000000000005,0,-1.0020933725629533,False
2026,1.4407059438987564,951.6593327979665,144.02099925899176,1342.144758873976,0.498089352518733,77.78068131289993,47.02017870436563,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.5929405610124361,False
2027,1.4791264006471219,953.9380147374128,144.58803648614588,1348.9697090526158,0.5171395989183283,90.29600630063644,61.04392189853153,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.20873599352878136,False
2028,1.5151337838283319,955.9719155953361,145.13129227511547,1355.7083788069328,0.5365492029653995,102.40753929018585,75.05659417998925,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.1513378382833186,False
2029,1.5488074931357405,957.7038387824125,145.6494102633185,1362.3503210096123,0.556264096649281,114.62205600371416,88.86747947559051,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.4880749313574051,False
2030,1.5802205335692494,959.1576772943415,146.14130647233154,1368.8845235940576,0.5762327472587813,128.4427348239823,102.43567868047576,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.8022053356924941,False
2031,1.6094391800148664,960.3457221905231,146.6051914265568,1375.2999362729095,0.5964060450560231,143.87885997465827,115.7410406300058,13.39951888220142,47.50738509341707,50.312000000000005,0,-1.094391800148664,False
2032,1.6365435757157036,961.2534557753439,147.04349595298862,1381.5866116169682,0.616737282975905,161.26015990828168,128.6890119763494,13.39951888220142,47.50738509341707,50.312000000000005,0,-1.3654357571570364,False
2033,1.6616067759769018,961.9389661643156,147.4561533965801,1387.7356857774587,0.6371821806442209,180.47628425537025,141.36148641769648,13.39951888220142,47.50738509341707,50.312000000000005,0,-1.6160677597690176,False
