year,T_a,C_a,C_o,C_od,T_o,E21,E22,E23,E24,E12,action_0,reward,done
2017,0.9527516124577703,838.0204115874604,129.85906409146983,1210.6662901841164,0.5929216245872159,-55.323402212536095,107.68897718023715,13.39951888220142,47.50738509341707,50.312000000000005,0,-5.472483875422297,False
2018,0.9913010925048777,842.4913585723352,129.40667000754397,1216.3800211193495,0.6004323132756719,-43.15705813029222,119.3266635812936,13.39951888220142,47.50738509341707,50.312000000000005,0,-5.086989074951223,False
2019,1.0310506535315629,846.1076796019789,129.7017314937791,1221.7144137701146,0.6085701202608272,-30.805477128461696,130.84903510125562,13.39951888220142,47.50738509341707,50.312000000000005,0,-4.689493464684372,False
2020,1.0716986549026073,849.1917690580894,130.16607980971273,1226.9603267188788,0.6173432062609919,-18.21640492187782,142.19185368428037,13.39951888220142,47.50738509341707,50.312000000000005,0,-4.283013450973927,False
2021,1.1131270729514253,852.0425418319486,130.65980256582807,1232.1789003435888,0.6267554268502036,-5.357104920289016,153.35921449136163,13.39951888220142,47.50738509341707,50.312000000000005,0,-3.8687292704857468,False
2022,1.152350093024839,854.7264046305651,131.1522781325663,1237.378852659625,0.6367794728157126,7.823541146928525,164.54945843973312,13.39951888220142,47.50738509341707,50.312000000000005,0,-3.4764990697516107,False
2023,1.1894287016500917,857.304074383963,131.6364039603997,1242.5574075922145,0.647360146622842,21.466324386137345,175.78015255669308,13.39951888220142,47.50738509341707,50.312000000000005,0,-3.1057129834990826,False
2024,1.2244186674485855,859.6410616413071,132.10773504347415,1247.7092045922363,0.6584445911317794,35.1678909237779,186.83236277902338,13.39951888220142,47.50738509341707,50.312000000000005,0,-2.755813325514145,False
2025,1.257362893934651,861.7728093917929,132.56294679287186,1252.8258788636804,0.6699818859983885,48.8838756737489,197.68531511441992,13.39951888220142,47.50738509341707,50.312000000000005,0,-2.4263710606534894,False
2026,1.2883152563666789,863.7434794049343,133.00225621292645,1257.8988100894785,0.681923077533317,62.69869053015686,208.34518805018297,13.39951888220142,47.50738509341707,50.312000000000005,0,-2.1168474363332113,False
2027,1.3173228766687797,865.4483833316631,133.4233154643379,1262.9198298893293,0.6942212589435818,76.18851957582208,218.5878515835966,13.39951888220142,47.50738509341707,50.312000000000005,0,-1.8267712333122033,False
2028,1.344428524489387,866.95568189359,133.82507188183257,1267.8793493342564,0.7068312474715862,89.44350957049696,228.4485403645574,13.39951888220142,47.50738509341707,50.312000000000005,0,-1.55571475510613,False
2029,1.3696777020855377,868.2107159059988,134.20656840635274,1272.7684136200328,0.71970969595586,102.14877475943243,237.7636569863057,13.39951888220142,47.50738509341707,50.312000000000005,0,-1.3032229791446226,False
2030,1.3931146715135627,869.2613318629395,134.56748289622018,1277.57773720352,0.7328149489610417,114.3369993827467,246.5458042176477,13.39951888220142,47.50738509341707,50.312000000000005,0,-1.0688532848643728,False
2031,1.414787372762441,870.1102267427028,134.90776325555348,1282.2988832502701,0.7461071238713384,125.95878149060209,254.74336577855868,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.8521262723755907,False
2032,1.4347790672289438,870.958970849618,135.2346963728473,1286.9258137839684,0.7595483168551497,138.09940333186495,262.7662889742613,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.6522093277105623,False
2033,1.4531739486763826,871.634257255466,135.54927388932035,1291.4570863538388,0.7731032177615198,151.51624784413295,270.31153595666757,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.4682605132361739,False
2034,1.4700384358250618,872.2483665268433,135.85069142645867,1295.88994113772,0.7867385721001424,166.07411731053634,277.8209232776692,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.29961564174938227,False
2035,1.4854305250360447,872.6419148494224,136.13632998499568,1300.2218846938304,0.8004231472717513,181.8551227502141,285.36320621341423,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.1456947496395533,False
2036,1.4993875568650572,872.8595888265471,136.40315979212295,1304.4475986173913,0.8141271663062563,198.7324648549624,292.8716218130774,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.006124431349427972,False
2037,1.5119389853011977,872.868278782076,136.64836751537723,1308.560722105036,0.8278221587062544,216.58122836387105,300.2383297817858,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.11938985301197746,False
2038,1.523098679825399,872.4832809132911,136.8678153380487,1312.5533348695358,0.841480682701824,235.37305620027422,307.261539010459,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.23098679825398927,False
2039,1.5328617737966868,871.8466706422518,137.0579660066832,1316.4141131043648,0.8550757912265963,254.84528803666387,313.9355953569588,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.32861773796686755,False
2040,1.5412343329263243,870.8516240448461,137.21792498111884,1320.1323655748429,0.8685811997920871,274.81017076148726,320.04427935259923,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.4123433292632428,False
2041,1.5482116123255678,869.5951236991666,137.34586369278463,1323.6963151082768,0.8819710766129498,295.0840367430452,325.6111673907914,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.4821161232556781,False
2042,1.5538851142035144,868.4642427129229,137.45979501179997,1327.0999099992516,0.8952207746260473,316.20835003193116,331.37762876060344,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.5388511420351438,False
2043,1.5583299385090654,867.1645604054876,137.55926280193415,1330.3459420595852,0.9083081705699944,337.5509933402748,336.7591030097397,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.5832993850906543,False
2044,1.5615824121225166,865.7049860385225,137.6398891317429,1333.4334349739136,0.921212511958492,358.9098042223752,341.712342354986,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.6158241212251658,False
2045,1.5636739990323616,864.0710198842678,137.6998041444778,1336.3596905593818,0.9339141390345594,380.0764119762607,346.1555972599062,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.636739990323616,False
2046,1.5646321395427054,862.2636194403119,137.73811641633844,1339.1212522592095,0.946394357528758,400.8534692141079,350.03204703334626,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.6463213954270541,False
2047,1.5644832007726064,860.2878910528185,137.75461851682363,1341.7145555258905,0.958635371888473,421.06355777660525,353.29645058204204,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.6448320077260639,False
2048,1.5632541869106842,858.1546340069074,137.74960338237042,1344.1363125266823,0.9706202642685853,440.55727481982166,355.9224148514156,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.6325418691068418,False
2049,1.5609740601785034,855.8792371126176,137.7237915063957,1346.383804237219,0.9823330040228805,459.2174672376113,357.9041676081725,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.6097406017850338,False
2050,1.557675010867283,853.4840943505565,137.67829940412278,1348.4551058760085,0.993758481432046,476.95307619125225,359.262084755276,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.5767501086728299,False
2051,1.5533933326466818,851.0120367709393,137.61460423446562,1350.349280551967,1.004882565597732,493.66804341423915,360.06707800190475,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.5339333264668178,False
2052,1.5485870394051864,848.4468709993455,137.53469983522186,1352.0668278079345,1.0156963683835238,509.47634948703825,360.3293395340082,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.48587039405186383,False
2053,1.543309544079927,845.8553179128793,137.4402758383321,1353.6091098573477,1.0261961681672997,524.4008055797458,360.24889569656074,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.4330954407992693,False
2054,1.5376161804497699,843.2255584750807,137.33317192831112,1354.9789407895867,1.0363794038482144,538.4357640181929,359.7983218090769,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.37616180449769887,False
2055,1.5315551567098147,840.5567386758286,137.21421243911652,1356.1796753952788,1.0462445790670567,551.7118774774705,359.04154254222937,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.3155515670981468,False
2056,1.5251757586514645,837.9356191459855,137.08551403852698,1357.215182338587,1.055791187678355,564.1854428880894,358.2227477261539,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.25175758651464486,False
2057,1.5185231589302173,835.2799581495185,136.94728940433566,1358.0905583886167,1.0650197115075835,575.8186794459901,357.08221642287714,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.18523158930217276,False
2058,1.5116324583696528,832.6401376329344,136.7998957801008,1358.8100569620997,1.0739313759943905,586.6755975347539,355.7960838725518,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.11632458369652765,False
2059,1.5045384968625803,829.9979479326167,136.64403673618597,1359.3783874975543,1.0825281037531873,596.7745556339906,354.31790206235735,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.045384968625803435,False
2060,1.4972715394101086,827.3699942208091,136.48026441087126,1359.8001708846039,1.0908123997871022,606.1676024631048,352.7201429551838,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.027284605898914016,False
2061,1.4898596533194624,824.7591553548505,136.3092088048998,1360.0802126042447,1.0987873078446464,614.9029948541998,351.02213971956303,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.10140346680537649,False
2062,1.4823440805891803,822.255276247562,136.13457937209694,1360.2241921233647,1.1064564486162283,623.2972235500151,349.4970621581441,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.17655919410819676,False
2063,1.4748522273499851,819.8630138790822,135.9595463181638,1360.2401263303097,1.1138251143679458,631.2589312049116,348.3239225671649,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.2514777265001489,False
2064,1.4674411909894949,817.5143281649017,135.78297282405526,1360.136266565987,1.12090031680664,638.8122270446178,347.54702716484525,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.3255880901050512,False
2065,1.4601304665953734,815.2632929839323,135.60551654649902,1359.9196264381812,1.127689651930842,646.0053007882194,347.225209414466,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.3986953340462662,False
2066,1.452937692940213,813.0742883393615,135.4272309415515,1359.5974347761567,1.1342009454212096,652.989932193532,347.368939140692,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.4706230705978709,False
2067,1.4458883914145444,811.0223976000823,135.25070889174523,1359.1768907826233,1.1404422749483405,659.9379312256839,348.1759652850438,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.5411160858545561,False
2068,1.4390049598887944,809.0489363806872,135.0762234297387,1358.6662118729523,1.1464220668520644,666.9361771237438,349.5539029583351,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.609950401112056,False
2069,1.4322957656656987,807.1476949945852,134.90241910515223,1358.0723506916017,1.1521488824738841,674.0638716816167,351.5102781640049,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.6770423433430128,False
2070,1.425778298398539,805.3520887303615,134.73116361561432,1357.4019279522483,1.157631329041631,680.9362365847954,353.7807691001095,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.7422170160146102,False
2071,1.4194484548097217,803.5447974804131,134.55915225524063,1356.66107620363,1.1628780588494367,687.8175185552886,356.30237609164556,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.805515451902783,False
2072,1.4133030253638617,801.8201209172122,134.38693792446645,1355.8537482038155,1.1678973817482337,694.6584616575878,359.18180213129494,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.8669697463613835,False
2073,1.4073797660553407,800.0811671402893,134.2129047854143,1354.9841638735854,1.1726978784723732,701.5038258823454,362.23676351691637,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.9262023394465935,False
2074,1.4018542958901505,798.4202855293162,134.0386813461938,1354.0554399794387,1.1772900077054234,708.4044107286279,365.6682039070037,13.39951888220142,47.50738509341707,50.312000000000005,0,-0.9814570410984946,False
2075,1.3966964219195048,796.7714819269321,133.86379879495632,1353.071598600763,1.1816854877683707,715.2628869717693,369.2607811135191,13.39951888220142,47.50738509341707,50.312000000000005,0,-1.0330357808049517,False
2076,1.3918708714339532,795.1324021132986,133.68735344974672,1352.0355406994072,1.1858951483519318,722.0339711924584,372.964895306177,13.39951888220142,47.50738509341707,50.312000000000005,0,-1.0812912856604684,False
2077,1.3873406809881683,793.4972156151305,133.50840117908652,1350.949380217621,1.1899288914657868,728.5589805339965,376.65206804118225,13.39951888220142,47.50738509341707,50.312000000000005,0,-1.1265931901183168,False
2078,1.3830645645734323,791.8044706849889,133.32526843116426,1349.8144280978047,1.1937956498611146,735.0290818096981,380.3009881016656,13.39951888220142,47.50738509341707,50.312000000000005,0,-1.169354354265677,False
2079,1.379004044384602,790.1180691353046,133.13805203234767,1348.6308651718475,1.197503340236788,741.3645737672018,383.99559961677386,13.39951888220142,47.50738509341707,50.312000000000005,0,-1.209959556153981,False
2080,1.3751260680347026,788.3913824669603,132.94659983266487,1347.3993955621975,1.201059079945996,747.6017477916009,387.6496780128046,13.39951888220142,47.50738509341707,50.312000000000005,0,-1.248739319652974,False
2081,1.3713966602606587,786.6482433904056,132.750667567367,1346.1201724724256,1.2044691343537457,753.7130093564438,391.2954939875782,13.39951888220142,47.50738509341707,50.312000000000005,0,-1.2860333973934135,False
2082,1.3677868424428954,784.8776879264758,132.55038257487013,1344.7935013149101,1.207739045159095,759.7656094343099,394.96235635120104,13.39951888220142,47.50738509341707,50.312000000000005,0,-1.322131575571046,False
2083,1.3642681944261301,783.0795654174864,132.3455432033642,1343.4195635779217,1.2108736686434007,765.7425266303502,398.6360953114086,13.39951888220142,47.50738509341707,50.312000000000005,0,-1.3573180557386988,False
2084,1.3608133857866427,781.2469426879796,132.13586909124209,1341.9983956140268,1.213877217607961,771.6332658118286,402.292734341302,13.39951888220142,47.50738509341707,50.312000000000005,0,-1.3918661421335732,False
2085,1.3573956847024515,779.3772511893649,131.92104601401473,1340.5298068021316,1.216753284141568,777.4249156230544,405.9170646315381,13.39951888220142,47.50738509341707,50.312000000000005,0,-1.4260431529754847,False
2086,1.3539894681909956,777.4664153439978,131.7007895325487,1339.0134276470635,1.2195048712445087,783.107564804814,409.49314419205484,13.39951888220142,47.50738509341707,50.312000000000005,0,-1.4601053180900436,False
2087,1.35057001126398,775.5121368879521,131.47484092189873,1337.448723555961,1.222134424043368,788.6718120218186,413.00990003020314,13.39951888220142,47.50738509341707,50.312000000000005,0,-1.4942998873601998,False
2088,1.3471139153797278,773.5121568114386,131.24298285808436,1335.8350385438935,1.2246438620439832,794.1098456417067,416.4579639213789,13.39951888220142,47.50738509341707,50.312000000000005,0,-1.528860846202722,False
2089,1.3435988640439187,771.4649930385555,131.00503070101087,1334.1716239153018,1.227034615335195,799.4148110590819,419.8308134838147,13.39951888220142,47.50738509341707,50.312000000000005,0,-1.564011359560813,False
2090,1.3400039675424154,769.3694761501085,130.760832462233,1332.4576687817691,1.2293076565370755,804.5809097707865,423.12376745261565,13.39951888220142,47.50738509341707,50.312000000000005,0,-1.5999603245758465,False
2091,1.336309652543287,767.2249126211052,130.51026283069476,1330.6923231076378,1.2314635375881229,809.6064845562903,426.3379472269291,13.39951888220142,47.50738509341707,50.312000000000005,0,-1.6369034745671307,False
2092,1.3324976236448247,765.031668981576,130.2532644377755,1328.8747309022533,1.2335024283853773,814.5445722797759,429.5415046152679,13.39951888220142,47.50738509341707,50.312000000000005,0,-1.6750237635517529,False
2093,1.3285506577812074,762.7860647436686,129.98966885960903,1327.004030783745,1.2354241425261894,819.384986607282,432.72108372381587,13.39951888220142,47.50738509341707,50.312000000000005,0,-1.714493422187926,False
2094,1.3244517210650943,760.4863192275405,129.7192525079185,1325.0792743021257,1.2372281580727986,824.1177759710897,435.86787790095525,13.39951888220142,47.50738509341707,50.312000000000005,0,-1.7554827893490565,False
2095,1.320184473037487,758.13048773419,129.4418134449167,1323.0994354994632,1.238913631440379,828.7344093043572,438.97408851909734,13.39951888220142,47.50738509341707,50.312000000000005,0,-1.7981552696251302,False
2096,1.3157331983230156,755.7172739106925,129.15716949755839,1321.063427896464,1.2404794216180504,833.2274592496268,442.03424716277794,13.39951888220142,47.50738509341707,50.312000000000005,0,-1.842668016769844,False
2097,1.311082939970061,753.2456880084142,128.86516616784579,1318.9701259277997,1.2419241076000636,837.5905984778663,445.044537164511,13.39951888220142,47.50738509341707,50.312000000000005,0,-1.8891706002993902,False
2098,1.3062194226015347,750.7150900124452,128.5656722601878,1316.8183819866983,1.2432460038117021,841.8184541410069,448.00270907287734,13.39951888220142,47.50738509341707,50.312000000000005,0,-1.9378057739846533,False
2099,1.3011284021488636,748.1031915430909,128.25838052085683,1314.6070342901537,1.2444431797506523,845.9609814595898,450.94289157153446,13.39951888220142,47.50738509341707,50.312000000000005,0,-1.988715978511364,False
