#{"t_start": 1753624439.6058657, "env_id": "None"}
r,l,t
85.143833,84,5169.058184
83.848735,84,5169.617849
79.692865,84,5170.213339
79.243527,84,5170.730886
80.075549,84,5171.33641
81.79593,84,5171.864488
82.040772,84,5172.389297
77.094747,84,5172.956045
76.993145,84,5173.523813
81.046593,84,5174.050937
78.719019,84,5174.603482
78.118004,84,5175.154443
79.483083,84,5175.715153
76.480247,84,5176.247254
83.432511,84,5176.70439
81.245754,84,5177.277925
77.840034,84,5177.826168
78.470963,84,5178.315646
77.795492,84,5178.872094
77.70745,84,5179.421397
78.407946,84,5179.999513
76.847234,84,5180.560448
76.055043,84,5181.066466
78.723953,84,5181.611746
77.555607,84,5182.128536
78.344981,84,5182.636653
78.56154,84,5183.176913
81.201823,84,5183.714889
77.028856,84,5184.256598
77.700105,84,5184.831019
78.424494,84,5185.350533
76.392589,84,5185.890399
78.678553,84,5186.446126
84.329143,84,5186.974149
79.197807,84,5187.540207
78.008455,84,5188.120649
79.332584,84,5188.631011
84.130276,84,5189.162939
77.497688,84,5189.674799
77.87377,84,5190.202907
80.747737,84,5190.787118
78.72801,84,5191.324699
79.673306,84,5191.843219
77.651256,84,5192.395385
78.325889,84,5192.917263
76.661583,84,5193.411787
78.916703,84,5193.935099
78.843882,84,5194.473822
76.432839,84,5195.074845
78.693671,84,5195.650452
79.550724,84,5196.21718
81.162944,84,5196.792693
78.712192,84,5197.344685
77.986217,84,5197.904665
76.103594,84,5198.40959
76.639311,84,5198.949688
77.948838,84,5199.475155
76.796017,84,5200.065966
78.218893,84,5200.600042
80.031866,84,5201.147518
76.581943,84,5201.705914
78.417215,84,5202.205582
81.143557,84,5202.724527
78.004031,84,5203.271147
81.324399,84,5203.76242
77.240083,84,5204.30804
80.512716,84,5204.834532
84.088589,84,5205.323514
76.762122,84,5205.941472
77.529303,84,5206.499809
78.417089,84,5207.01185
80.60268,84,5207.560691
77.703388,84,5208.10809
79.002049,84,5208.64837
84.82907,84,5209.240739
80.627251,84,5209.770635
75.848459,84,5210.316011
84.115771,84,5210.909614
81.433877,84,5211.477435
76.649826,84,5212.0557
78.232532,84,5212.603406
81.262115,84,5213.157713
76.973801,84,5213.754989
77.509392,84,5214.297469
77.261482,84,5214.833987
77.609896,84,5215.466935
75.980882,84,5216.103679
76.588225,84,5216.781955
83.72648,84,5217.325239
76.549373,84,5217.918036
78.317417,84,5218.496572
77.64449,84,5219.06443
77.887475,84,5219.615297
76.381896,84,5220.16801
76.627241,84,5220.689817
80.636779,84,5221.257247
76.425509,84,5221.837242
78.498923,84,5222.400664
78.817362,84,5223.004492
78.198945,84,5223.577341
79.368112,84,5224.140786
77.783116,84,5224.69179
75.733154,84,5225.231745
80.105836,84,5225.793782
76.434231,84,5226.330579
78.525365,84,5226.910876
76.589039,84,5227.533945
80.823081,84,5228.073842
79.630085,84,5228.634006
81.174703,84,5229.213192
79.366051,84,5229.727803
77.968637,84,5230.241669
78.089042,84,5230.78977
79.225085,84,5231.308523
79.725552,84,5231.874607
78.94407,84,5232.410663
80.621086,84,5233.025964
77.576521,84,5233.629027
81.532985,84,5234.189067
77.685323,84,5234.740052
78.052069,84,5235.345579
80.386537,84,5235.93978
82.742905,84,5236.498102
77.572161,84,5237.012209
77.041918,84,5237.576278
81.636907,84,5238.218304
78.5397,84,5238.759665
79.343682,84,5239.26615
76.907332,84,5239.790483
77.459039,84,5240.339697
77.880146,84,5240.903701
76.662297,84,5241.409854
80.05864,84,5241.905003
78.512927,84,5242.517773
76.405721,84,5243.117141
78.717293,84,5243.655603
78.763522,84,5244.200989
80.762524,84,5244.767893
77.031368,84,5245.346822
81.980273,84,5245.900857
76.806039,84,5246.468828
77.444024,84,5247.157579
81.414394,84,5247.742259
78.814609,84,5248.391743
76.835916,84,5249.064587
79.402575,84,5249.659023
77.392684,84,5250.211964
76.748849,84,5250.742016
76.980362,84,5251.320066
79.555045,84,5251.852887
78.102031,84,5252.34174
76.882154,84,5252.914306
77.386178,84,5253.506231
78.893037,84,5254.0898
76.613,84,5254.625856
80.586318,84,5255.142892
78.229506,84,5255.671221
80.3299,84,5256.216632
79.198059,84,5256.733884
76.048828,84,5257.271599
77.44058,84,5257.786675
76.223851,84,5258.31999
77.190632,84,5258.896947
76.974087,84,5259.499835
77.882696,84,5260.100441
79.505171,84,5260.676403
83.912835,84,5261.239061
79.488569,84,5261.831758
76.857224,84,5262.361094
76.464995,84,5262.946477
77.141047,84,5263.516292
77.277694,84,5264.092851
78.063619,84,5264.657427
79.763003,84,5265.274361
77.697718,84,5265.853864
80.744106,84,5266.436474
76.415844,84,5266.941241
84.637804,84,5267.536408
78.23329,84,5268.101302
75.709738,84,5268.644228
77.269979,84,5269.236938
78.400746,84,5269.870024
80.477241,84,5270.522988
78.997674,84,5271.116695
77.481364,84,5271.673916
80.083602,84,5272.222457
79.211082,84,5272.763267
84.427888,84,5273.314559
83.016449,84,5273.846044
76.251723,84,5274.428042
76.642424,84,5274.984176
77.56098,84,5275.519209
75.807682,84,5276.079301
77.510703,84,5276.602644
84.425462,84,5277.108081
76.883846,84,5277.670293
80.865112,84,5278.195123
76.861533,84,5278.704383
80.390594,84,5279.223911
77.675235,84,5279.727781
76.029784,84,5280.260968
79.476039,84,5280.864121
83.756528,84,5281.421301
78.492983,84,5281.957249
80.031227,84,5282.499408
77.117795,84,5283.055544
77.841637,84,5283.59742
77.836291,84,5284.137976
77.194448,84,5284.673471
79.302312,84,5285.286913
75.559956,84,5285.843358
77.430714,84,5286.36222
76.152771,84,5286.893321
76.775874,84,5287.448696
