#{"t_start": 1755440100.3323345, "env_id": "None"}
r,l,t
82.859,84,0.951814
80.688926,84,1.630123
104.477763,84,2.235868
98.166744,84,2.781213
71.021085,84,3.343107
88.318296,84,3.884326
81.16585,84,4.361781
45.531255,84,4.871765
104.812997,84,5.504158
78.02747,84,6.091604
60.774588,84,6.544919
84.066579,84,7.067572
31.683892,84,7.569941
87.757742,84,8.080139
101.644843,84,8.627163
67.65468,84,9.192283
42.09086,84,9.78005
53.827156,84,10.377608
76.332183,84,10.849962
71.919997,84,11.470001
66.600409,84,11.997817
106.652525,84,12.439113
60.454303,84,12.902712
68.980175,84,13.44326
63.942232,84,13.966142
87.950984,84,14.484662
78.798497,84,15.001891
105.576513,84,15.672073
68.412298,84,16.420204
84.919263,84,17.149629
73.978275,84,17.814422
92.765701,84,18.443177
72.551593,84,18.940875
85.661918,84,19.58173
98.094792,84,20.141998
99.968604,84,20.756295
100.832992,84,21.426553
104.117217,84,22.007502
36.234412,84,22.473972
75.162598,84,23.022432
86.722462,84,23.579084
108.682078,84,24.087914
66.762263,84,24.657192
73.614949,84,25.237522
90.667668,84,25.73448
74.368087,84,26.266945
78.864094,84,26.843256
109.33129,84,27.388195
86.411073,84,27.942168
97.959543,84,28.505684
69.15663,84,29.063184
77.00144,84,29.747615
93.229023,84,30.64088
62.301055,84,31.314347
75.804454,84,32.054318
98.367759,84,32.727708
83.365379,84,33.402507
50.303141,84,34.042068
95.959824,84,34.770114
88.517603,84,35.452462
60.135651,84,36.136697
13.652255,84,36.798314
71.999202,84,37.540659
80.365914,84,38.278447
94.050621,84,39.131497
78.576474,84,39.826759
110.886127,84,40.535117
80.92632,84,41.296715
114.364784,84,42.02692
74.366545,84,42.756969
114.00121,84,43.533483
94.05946,84,44.271028
78.394777,84,44.989906
83.828216,84,45.699257
82.150108,84,46.341273
84.939643,84,47.125563
91.390821,84,47.825158
56.956442,84,48.52559
54.185652,84,49.200962
107.012187,84,49.913779
74.358731,84,50.58673
65.518514,84,51.316128
103.893105,84,51.996098
96.869049,84,52.751789
89.970469,84,53.484665
100.915482,84,54.192383
61.458178,84,54.867873
100.497616,84,55.577613
76.201751,84,56.246814
109.18079,84,56.980091
76.712333,84,57.700717
102.508786,84,58.375059
104.124984,84,59.139047
92.648089,84,59.951004
64.717923,84,60.860283
64.796881,84,61.508435
96.187754,84,62.203032
66.674204,84,62.887276
48.208394,84,63.548775
72.666073,84,64.215991
66.642099,84,64.942102
83.050107,84,65.677093
83.274132,84,66.437299
125.048013,84,67.173096
73.984737,84,67.876929
74.550063,84,68.578028
84.650225,84,69.248545
94.956501,84,69.995142
97.031657,84,70.654481
66.958437,84,71.413891
51.594411,84,72.142511
49.578038,84,72.888476
61.805592,84,73.643553
71.628439,84,74.457648
70.458143,84,75.125847
87.78243,84,75.785759
90.319811,84,76.409294
78.976709,84,77.179329
18.76601,84,77.881237
92.733327,84,78.618595
84.745274,84,79.363425
85.943779,84,80.088017
70.757514,84,80.82132
90.839437,84,81.492068
86.123016,84,82.229874
81.729902,84,82.949361
88.756719,84,83.70308
87.400585,84,84.408807
13.84758,84,85.151711
103.23856,84,85.896349
73.679158,84,86.613553
97.67319,84,87.228819
80.854666,84,88.0585
29.540364,84,88.7863
77.184014,84,89.509519
80.96867,84,90.204371
83.259027,84,90.904717
58.400914,84,91.606658
47.157741,84,92.303292
38.773631,84,93.013377
98.13213,84,93.757704
105.542264,84,94.546396
78.534456,84,95.282053
70.20437,84,96.126816
79.174731,84,96.904866
51.593421,84,97.640391
85.647284,84,98.364246
83.087482,84,99.030265
78.23482,84,99.736418
98.534557,84,100.543787
74.658127,84,101.233196
61.594579,84,101.922113
84.326046,84,102.608528
55.848271,84,103.31382
72.679368,84,103.995207
89.108039,84,104.712079
35.115337,84,105.468326
57.605358,84,106.222803
45.521491,84,106.916677
78.908085,84,107.599265
9.809361,84,108.291617
93.87733,84,108.920663
74.686791,84,109.683534
85.059824,84,110.426473
86.102304,84,111.144558
80.133213,84,111.86283
74.419293,84,112.550261
72.51617,84,113.229039
58.640629,84,113.90088
76.294798,84,114.609363
106.977884,84,115.350027
61.578619,84,116.022936
104.028753,84,116.70241
59.111205,84,117.465108
62.378817,84,118.109399
61.794574,84,118.872756
105.168624,84,119.602208
89.460837,84,120.319841
61.004035,84,120.990045
91.302845,84,121.655879
69.435063,84,122.347471
68.029332,84,123.025964
108.163495,84,123.772104
88.829561,84,124.600978
43.798048,84,125.305285
76.077467,84,126.134764
100.919485,84,126.863458
47.211898,84,127.568285
65.241532,84,128.274375
84.535086,84,128.953633
63.39779,84,129.651716
54.933296,84,130.337935
54.098659,84,131.068436
92.598485,84,131.772769
76.720029,84,132.525012
75.276476,84,133.239847
93.58406,84,133.949032
54.305847,84,134.65252
80.075531,84,135.300618
71.091782,84,136.003038
92.107081,84,136.796588
85.901784,84,137.597738
53.203297,84,138.412264
95.690983,84,139.050977
78.143033,84,139.788288
70.820439,84,140.473467
79.536884,84,141.132678
73.069079,84,141.818151
70.187595,84,142.529086
71.442513,84,143.292176
78.595418,84,144.088667
76.036241,84,144.862373
76.158099,84,145.55577
62.900993,84,146.346303
81.179745,84,147.085724
81.404981,84,147.863485
42.964809,84,148.570788
79.490672,84,149.38906
77.053054,84,150.130342
77.341744,84,150.927765
83.216853,84,151.616488
106.236004,84,152.282682
91.178703,84,152.98981
71.712918,84,153.7427
106.585321,84,154.493322
66.912127,84,155.19083
93.245963,84,155.949182
82.389556,84,156.641674
33.427898,84,157.458488
55.760341,84,158.262547
88.837976,84,158.993831
48.428062,84,159.702322
91.476969,84,160.387838
29.644257,84,161.090456
95.274878,84,161.841583
101.626855,84,162.534245
53.293222,84,163.314303
88.927417,84,164.072461
61.529581,84,164.827904
26.292104,84,165.636067
79.95136,84,166.345355
80.439562,84,167.089705
77.051754,84,167.816673
105.101357,84,168.575221
103.772255,84,169.311087
96.121552,84,170.009336
85.154631,84,170.723728
105.493524,84,171.388826
79.960162,84,172.111209
78.364235,84,172.911644
24.265696,84,173.716769
27.856669,84,174.461629
80.279532,84,175.218164
98.57243,84,175.974938
45.086665,84,176.704384
67.662267,84,177.427419
57.325247,84,178.135572
100.15372,84,178.876685
59.911796,84,179.537619
57.754188,84,180.299325
59.86655,84,181.027703
76.795187,84,181.720219
92.435642,84,182.412304
92.937244,84,183.0827
76.351916,84,183.764735
68.762206,84,184.515419
90.9678,84,185.201178
118.098614,84,185.981186
71.855121,84,186.709637
62.24735,84,187.667667
74.740593,84,188.416944
62.327036,84,189.069794
33.010317,84,189.725441
33.648945,84,190.482271
83.313341,84,191.166281
77.319755,84,191.904705
109.969026,84,192.602812
80.504637,84,193.329155
56.571584,84,194.137577
85.742893,84,194.843923
53.819402,84,195.700613
74.993809,84,196.453109
98.272046,84,197.179554
29.735229,84,197.871525
92.806397,84,198.68879
91.948971,84,199.488182
74.609795,84,200.393981
31.971608,84,201.250854
93.264991,84,202.06226
117.041314,84,202.850519
118.967333,84,203.656513
68.404477,84,204.376097
41.743675,84,205.254305
13.304174,84,205.979844
37.192221,84,206.613668
82.668823,84,207.425871
59.691749,84,208.033446
64.027088,84,208.764965
51.344401,84,209.625458
38.866747,84,210.342251
72.737741,84,211.040301
94.362651,84,211.758259
66.904127,84,212.372798
69.961449,84,213.192719
81.844762,84,213.895729
92.10038,84,214.708472
92.287402,84,215.455779
35.96653,84,216.121958
26.820118,84,216.825084
77.529151,84,217.670945
41.499411,84,218.336505
33.210768,84,219.11962
71.322604,84,219.885219
68.039246,84,220.585756
90.732005,84,221.358963
105.845642,84,222.10274
125.242456,84,223.003093
51.496403,84,223.799834
63.373617,84,224.610073
13.3835,84,225.358259
72.310469,84,226.057922
24.490718,84,226.687488
86.637511,84,227.428099
88.47499,84,228.188445
97.800434,84,228.834198
61.117086,84,229.645736
101.022954,84,230.306658
29.733899,84,231.157988
95.14752,84,231.917715
41.590421,84,232.695441
72.942361,84,233.339169
83.700988,84,234.231167
80.155851,84,235.010396
100.371838,84,235.717027
7.355977,84,236.506747
60.518079,84,237.165235
90.765218,84,237.974061
44.434259,84,238.7246
95.800034,84,239.371982
72.41654,84,240.068604
85.239166,84,240.795034
71.270886,84,241.501274
104.302731,84,242.196141
85.040846,84,242.972621
77.154222,84,243.672922
88.594577,84,244.419868
104.715785,84,245.16991
57.541646,84,245.97073
66.465119,84,246.698814
83.647861,84,247.449014
20.499669,84,248.120222
96.320909,84,248.86955
99.293789,84,249.562617
34.003127,84,250.274082
55.268468,84,250.984596
90.904288,84,251.726849
93.097912,84,252.429626
16.174667,84,253.184759
62.129643,84,253.882303
78.71893,84,254.68595
68.495283,84,255.517037
100.23323,84,256.252027
85.432678,84,257.015573
97.273356,84,257.810841
85.253171,84,258.538788
84.8347,84,259.216086
104.406119,84,259.860245
40.965017,84,260.607289
92.986028,84,261.32064
79.075343,84,262.033742
63.065016,84,262.686405
42.69009,84,263.512121
69.021524,84,264.242925
55.031203,84,265.059404
52.592006,84,265.761374
65.269608,84,266.503133
71.453422,84,267.289673
63.636342,84,268.093978
52.667752,84,268.835334
88.297076,84,269.561047
98.905851,84,270.266884
79.336229,84,270.937814
105.576712,84,271.656635
73.855578,84,272.384051
100.824867,84,273.118522
96.960205,84,273.933405
91.254564,84,274.652143
49.787083,84,275.405598
43.674971,84,276.09785
56.457272,84,276.843175
15.542298,84,277.572005
45.421983,84,278.318091
54.491206,84,279.063468
70.73531,84,279.831425
89.737441,84,280.546597
105.507284,84,281.229113
49.873917,84,281.955009
53.735166,84,282.716873
37.338198,84,283.469366
86.769936,84,284.307564
79.430913,84,285.078036
118.173447,84,285.855076
69.912212,84,286.665051
81.188515,84,287.639302
76.717076,84,288.459538
30.881123,84,289.164643
67.964496,84,289.840401
71.989735,84,290.606989
78.892539,84,291.340654
41.016683,84,292.087067
-9.130987,84,292.816328
