rollout/exploration_rate,time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/episodes,train/loss,train/learning_rate,train/n_updates
0.05,108,7256,783720,84.0,97.19911286,9330,0.22244112193584442,0.0001,195904
0.05,108,7257,783804,84.0,96.97958387,9331,0.23779746890068054,0.0001,195925
0.05,108,7257,783888,84.0,96.17634566999999,9332,0.22003400325775146,0.0001,195946
0.05,108,7258,783972,84.0,96.18596292000001,9333,0.4706380367279053,0.0001,195967
0.05,108,7259,784056,84.0,95.66362034,9334,0.07643383741378784,0.0001,195988
0.05,108,7260,784140,84.0,95.30290572,9335,0.13008667528629303,0.0001,196009
0.05,108,7261,784224,84.0,95.46005207000002,9336,0.5684331059455872,0.0001,196030
0.05,108,7262,784308,84.0,95.16964650000001,9337,0.8268966674804688,0.0001,196051
0.05,108,7262,784392,84.0,94.98905671,9338,0.7382811903953552,0.0001,196072
0.05,107,7263,784476,84.0,94.95370045999998,9339,0.06265231966972351,0.0001,196093
0.05,107,7264,784560,84.0,96.39531498000001,9340,0.21489398181438446,0.0001,196114
0.05,107,7265,784644,84.0,97.17261400000001,9341,0.2865639328956604,0.0001,196135
0.05,107,7266,784728,84.0,96.46426343000002,9342,0.1324634701013565,0.0001,196156
0.05,107,7267,784812,84.0,96.55180818000002,9343,0.194699227809906,0.0001,196177
0.05,107,7267,784896,84.0,96.01966396000002,9344,0.08034379780292511,0.0001,196198
0.05,107,7268,784980,84.0,95.76161819000001,9345,0.33347418904304504,0.0001,196219
0.05,107,7269,785064,84.0,96.11335917000001,9346,0.32412436604499817,0.0001,196240
0.05,107,7270,785148,84.0,96.57395866,9347,1.0656489133834839,0.0001,196261
0.05,107,7271,785232,84.0,96.55257774,9348,0.0853092223405838,0.0001,196282
0.05,107,7272,785316,84.0,96.42862542,9349,0.305365651845932,0.0001,196303
0.05,107,7272,785400,84.0,95.13655144999997,9350,0.39073678851127625,0.0001,196324
0.05,107,7273,785484,84.0,95.11632416999998,9351,0.23424091935157776,0.0001,196345
0.05,107,7274,785568,84.0,95.41383295999998,9352,0.12852883338928223,0.0001,196366
0.05,107,7275,785652,84.0,95.39196404,9353,0.22321639955043793,0.0001,196387
0.05,107,7276,785736,84.0,95.43236764999997,9354,0.23510010540485382,0.0001,196408
0.05,107,7277,785820,84.0,95.40556224,9355,0.23586732149124146,0.0001,196429
0.05,107,7278,785904,84.0,95.19385111999998,9356,0.20181521773338318,0.0001,196450
0.05,107,7278,785988,84.0,94.87782509,9357,0.17480994760990143,0.0001,196471
0.05,107,7279,786072,84.0,94.6026153,9358,0.689179003238678,0.0001,196492
0.05,107,7280,786156,84.0,94.84026951,9359,0.19341892004013062,0.0001,196513
0.05,107,7281,786240,84.0,95.46916904000001,9360,0.172471821308136,0.0001,196534
0.05,107,7282,786324,84.0,95.56065921999999,9361,0.2719005048274994,0.0001,196555
0.05,107,7283,786408,84.0,95.60481645,9362,0.13109493255615234,0.0001,196576
0.05,107,7283,786492,84.0,94.85769836,9363,0.43489962816238403,0.0001,196597
0.05,107,7284,786576,84.0,95.42670300999998,9364,0.25522148609161377,0.0001,196618
0.05,107,7285,786660,84.0,95.57054603,9365,0.2318732738494873,0.0001,196639
0.05,107,7286,786744,84.0,95.53887418999999,9366,0.08590574562549591,0.0001,196660
0.05,107,7287,786828,84.0,95.75427574999998,9367,0.8715952038764954,0.0001,196681
0.05,107,7287,786912,84.0,95.34023853999999,9368,0.31227290630340576,0.0001,196702
0.05,107,7288,786996,84.0,95.17733288,9369,0.30568599700927734,0.0001,196723
0.05,107,7289,787080,84.0,95.12676483999999,9370,0.3287288546562195,0.0001,196744
0.05,107,7290,787164,84.0,94.56477865000001,9371,0.5151017308235168,0.0001,196765
0.05,107,7290,787248,84.0,93.74268147,9372,0.3497319519519806,0.0001,196786
0.05,107,7291,787332,84.0,94.47618375999998,9373,0.22292259335517883,0.0001,196807
0.05,107,7292,787416,84.0,94.22826119,9374,0.30015841126441956,0.0001,196828
0.05,107,7293,787500,84.0,93.70169795,9375,0.2922517657279968,0.0001,196849
0.05,107,7294,787584,84.0,93.81289881000001,9376,0.18148070573806763,0.0001,196870
0.05,107,7294,787668,84.0,94.19745440000001,9377,0.3041646480560303,0.0001,196891
0.05,107,7295,787752,84.0,94.21404101,9378,0.28090280294418335,0.0001,196912
0.05,107,7296,787836,84.0,94.17586486,9379,1.0632399320602417,0.0001,196933
0.05,107,7297,787920,84.0,94.08100039000001,9380,0.4915277063846588,0.0001,196954
0.05,107,7297,788004,84.0,94.44532282999998,9381,0.19297140836715698,0.0001,196975
0.05,107,7298,788088,84.0,94.98884785999999,9382,0.1845443695783615,0.0001,196996
0.05,107,7299,788172,84.0,95.47582213,9383,0.1920567899942398,0.0001,197017
0.05,107,7300,788256,84.0,94.87636909999999,9384,0.4796202778816223,0.0001,197038
0.05,107,7301,788340,84.0,95.21788641999997,9385,0.3893650770187378,0.0001,197059
0.05,107,7302,788424,84.0,95.55473215999999,9386,0.11813182383775711,0.0001,197080
0.05,107,7302,788508,84.0,95.47086158,9387,0.2708309590816498,0.0001,197101
0.05,107,7303,788592,84.0,94.79812165000001,9388,0.9790682196617126,0.0001,197122
0.05,107,7304,788676,84.0,94.56037651000003,9389,0.22188661992549896,0.0001,197143
0.05,107,7305,788760,84.0,94.07829937000002,9390,0.3197116553783417,0.0001,197164
0.05,107,7305,788844,84.0,93.32920950000002,9391,0.19319960474967957,0.0001,197185
0.05,107,7306,788928,84.0,93.06811777000001,9392,0.2579808831214905,0.0001,197206
0.05,107,7307,789012,84.0,93.29192587000001,9393,0.4476136863231659,0.0001,197227
0.05,107,7308,789096,84.0,94.30268375000001,9394,0.39100873470306396,0.0001,197248
0.05,107,7309,789180,84.0,94.59826624000002,9395,0.24136883020401,0.0001,197269
0.05,107,7309,789264,84.0,94.03689505,9396,0.8981817364692688,0.0001,197290
0.05,107,7310,789348,84.0,94.35589220000001,9397,0.8847942352294922,0.0001,197311
0.05,107,7311,789432,84.0,93.93755737000001,9398,0.1143401563167572,0.0001,197332
0.05,107,7312,789516,84.0,92.98425514000002,9399,0.4836726188659668,0.0001,197353
0.05,107,7312,789600,84.0,93.26029675,9400,0.3065623641014099,0.0001,197374
0.05,107,7313,789684,84.0,93.08960818999999,9401,0.3329451084136963,0.0001,197395
0.05,107,7314,789768,84.0,93.0974631,9402,0.06995850056409836,0.0001,197416
0.05,107,7315,789852,84.0,93.18932232000002,9403,0.06425508856773376,0.0001,197437
0.05,107,7316,789936,84.0,93.42142568000001,9404,0.15998226404190063,0.0001,197458
0.05,107,7316,790020,84.0,93.72575382999999,9405,0.1161937415599823,0.0001,197479
0.05,107,7317,790104,84.0,93.50194744000001,9406,0.3333700895309448,0.0001,197500
0.05,107,7318,790188,84.0,91.8718981,9407,0.6466994881629944,0.0001,197521
0.05,107,7319,790272,84.0,92.24503831,9408,0.2036314457654953,0.0001,197542
0.05,107,7320,790356,84.0,92.25999259,9409,0.2606169283390045,0.0001,197563
0.05,107,7320,790440,84.0,92.62945689999998,9410,0.9070287942886353,0.0001,197584
0.05,107,7321,790524,84.0,92.17691519999998,9411,0.375537246465683,0.0001,197605
0.05,107,7322,790608,84.0,91.37463847999999,9412,0.4846305549144745,0.0001,197626
0.05,107,7323,790692,84.0,90.93887594999998,9413,0.1842145323753357,0.0001,197647
0.05,107,7323,790776,84.0,91.44510347999999,9414,0.158379465341568,0.0001,197668
0.05,107,7324,790860,84.0,92.08879563,9415,0.06458649039268494,0.0001,197689
0.05,107,7325,790944,84.0,92.13966100999998,9416,0.6625094413757324,0.0001,197710
0.05,107,7326,791028,84.0,92.2833218,9417,0.13365793228149414,0.0001,197731
0.05,107,7326,791112,84.0,92.47823010999998,9418,0.4842076897621155,0.0001,197752
0.05,107,7327,791196,84.0,92.45628994,9419,0.34090766310691833,0.0001,197773
0.05,107,7328,791280,84.0,92.67890460999999,9420,0.09887732565402985,0.0001,197794
