rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,time/episodes,time/fps,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/n_updates,train/loss
84.0,31.972450730000002,932,2265,204,0.05,190260,0.0001,47539,3.5140206813812256
84.0,31.78041072,932,2266,204,0.05,190344,0.0001,47560,0.07757885754108429
84.0,31.58329068,933,2267,204,0.05,190428,0.0001,47581,0.33857178688049316
84.0,31.595936350000002,933,2268,204,0.05,190512,0.0001,47602,0.19071337580680847
84.0,31.28718382,934,2269,204,0.05,190596,0.0001,47623,0.0890931561589241
84.0,31.62144057,934,2270,204,0.05,190680,0.0001,47644,0.25640738010406494
84.0,31.768378520000006,934,2271,204,0.05,190764,0.0001,47665,3.34938383102417
84.0,31.587312119999996,935,2272,204,0.05,190848,0.0001,47686,0.12402705103158951
84.0,31.647183899999995,935,2273,204,0.05,190932,0.0001,47707,0.10325158387422562
84.0,31.303719769999997,935,2274,204,0.05,191016,0.0001,47728,0.10383353382349014
84.0,30.877529459999995,936,2275,204,0.05,191100,0.0001,47749,3.279639720916748
84.0,30.84287061,936,2276,204,0.05,191184,0.0001,47770,0.17390400171279907
84.0,30.714612940000002,937,2277,204,0.05,191268,0.0001,47791,0.08945760875940323
84.0,30.657681679999996,937,2278,204,0.05,191352,0.0001,47812,3.2202491760253906
84.0,30.62948361,937,2279,204,0.05,191436,0.0001,47833,0.1699889600276947
84.0,31.08077232,938,2280,204,0.05,191520,0.0001,47854,0.17406652867794037
84.0,31.4750275,938,2281,204,0.05,191604,0.0001,47875,6.676623344421387
84.0,31.550296640000006,939,2282,204,0.05,191688,0.0001,47896,0.11709051579236984
84.0,31.585274000000005,939,2283,204,0.05,191772,0.0001,47917,3.4240167140960693
84.0,31.71501875,940,2284,204,0.05,191856,0.0001,47938,0.17036335170269012
84.0,31.76281258,940,2285,204,0.05,191940,0.0001,47959,3.5771210193634033
84.0,31.36939127,940,2286,204,0.05,192024,0.0001,47980,0.11670073866844177
84.0,31.244756559999995,941,2287,204,0.05,192108,0.0001,48001,0.10962757468223572
84.0,31.15084728999999,941,2288,204,0.05,192192,0.0001,48022,3.320098400115967
84.0,30.7793428,942,2289,204,0.05,192276,0.0001,48043,0.17321598529815674
84.0,30.955494999999996,942,2290,204,0.05,192360,0.0001,48064,3.4649486541748047
84.0,31.152821379999995,942,2291,204,0.05,192444,0.0001,48085,0.10933445394039154
84.0,30.709136689999994,943,2292,204,0.05,192528,0.0001,48106,3.2722411155700684
84.0,30.70304262,943,2293,204,0.05,192612,0.0001,48127,3.0909817218780518
84.0,30.768594989999997,944,2294,204,0.05,192696,0.0001,48148,3.098688840866089
84.0,30.95154261,944,2295,204,0.05,192780,0.0001,48169,0.11178114265203476
84.0,31.24892692,944,2296,204,0.05,192864,0.0001,48190,0.254513680934906
84.0,31.084634950000005,945,2297,204,0.05,192948,0.0001,48211,0.12598882615566254
84.0,31.113209690000005,945,2298,204,0.05,193032,0.0001,48232,0.14466208219528198
84.0,31.321373700000002,946,2299,204,0.05,193116,0.0001,48253,0.1678735464811325
84.0,31.336542320000003,946,2300,204,0.05,193200,0.0001,48274,0.08373083174228668
84.0,30.96724706,946,2301,204,0.05,193284,0.0001,48295,0.12093666195869446
84.0,30.76202056,947,2302,204,0.05,193368,0.0001,48316,0.08785644173622131
84.0,30.277123460000006,947,2303,204,0.05,193452,0.0001,48337,0.08740810304880142
84.0,30.37516329,948,2304,204,0.05,193536,0.0001,48358,0.06993024796247482
84.0,30.14273328,948,2305,204,0.05,193620,0.0001,48379,6.815648555755615
84.0,30.18166909,948,2306,204,0.05,193704,0.0001,48400,3.224520444869995
84.0,30.068667089999998,949,2307,204,0.05,193788,0.0001,48421,0.18480415642261505
84.0,29.744026699999996,949,2308,204,0.05,193872,0.0001,48442,0.17749622464179993
84.0,29.7304577,950,2309,204,0.05,193956,0.0001,48463,0.5404123663902283
84.0,29.767237589999993,950,2310,204,0.05,194040,0.0001,48484,6.388484001159668
84.0,29.66749178,950,2311,204,0.05,194124,0.0001,48505,0.11645043641328812
84.0,29.55946112,951,2312,204,0.05,194208,0.0001,48526,0.09640616923570633
84.0,29.698089390000003,951,2313,204,0.05,194292,0.0001,48547,0.12365321069955826
84.0,29.804951470000006,952,2314,204,0.05,194376,0.0001,48568,0.20380473136901855
84.0,29.680708860000003,952,2315,204,0.05,194460,0.0001,48589,0.08834601938724518
84.0,29.794682240000007,952,2316,204,0.05,194544,0.0001,48610,0.06549552083015442
84.0,29.770669340000005,953,2317,204,0.05,194628,0.0001,48631,0.08707427978515625
84.0,29.916492230000003,953,2318,204,0.05,194712,0.0001,48652,3.2331244945526123
84.0,29.736807190000004,954,2319,204,0.05,194796,0.0001,48673,3.475259780883789
84.0,29.693443520000006,954,2320,204,0.05,194880,0.0001,48694,3.5960285663604736
84.0,29.684235400000002,954,2321,204,0.05,194964,0.0001,48715,0.26673775911331177
84.0,29.57108356,955,2322,204,0.05,195048,0.0001,48736,3.4867043495178223
84.0,29.33067224,955,2323,204,0.05,195132,0.0001,48757,0.19019895792007446
84.0,29.473939610000002,956,2324,204,0.05,195216,0.0001,48778,0.10144089162349701
84.0,29.0588522,956,2325,204,0.05,195300,0.0001,48799,0.10562283545732498
84.0,29.140626360000002,956,2326,204,0.05,195384,0.0001,48820,0.29704439640045166
84.0,29.16549019,957,2327,204,0.05,195468,0.0001,48841,0.12101039290428162
84.0,29.183678689999997,957,2328,204,0.05,195552,0.0001,48862,3.2869913578033447
84.0,29.008405819999997,957,2329,204,0.05,195636,0.0001,48883,3.226588010787964
84.0,28.928054920000005,958,2330,204,0.05,195720,0.0001,48904,3.2088229656219482
84.0,28.84749633,958,2331,204,0.05,195804,0.0001,48925,0.16068699955940247
84.0,28.89302778,959,2332,204,0.05,195888,0.0001,48946,0.044466935098171234
84.0,28.539843520000005,959,2333,204,0.05,195972,0.0001,48967,3.3114771842956543
84.0,28.799447439999998,960,2334,204,0.05,196056,0.0001,48988,0.31799542903900146
84.0,28.63404725,960,2335,204,0.05,196140,0.0001,49009,0.07750992476940155
84.0,28.741668270000005,960,2336,204,0.05,196224,0.0001,49030,0.1379530280828476
84.0,28.58696515,961,2337,204,0.05,196308,0.0001,49051,0.07597276568412781
84.0,28.80174762,961,2338,204,0.05,196392,0.0001,49072,6.864765167236328
84.0,28.877141100000003,962,2339,204,0.05,196476,0.0001,49093,0.0986408069729805
84.0,28.980790310000003,962,2340,204,0.05,196560,0.0001,49114,6.4198198318481445
84.0,28.909607680000004,962,2341,204,0.05,196644,0.0001,49135,0.2164943814277649
84.0,29.357001430000004,963,2342,204,0.05,196728,0.0001,49156,3.210212230682373
84.0,29.579438050000004,963,2343,204,0.05,196812,0.0001,49177,6.576022148132324
84.0,29.54749137,964,2344,204,0.05,196896,0.0001,49198,3.4514272212982178
84.0,29.361839449999998,964,2345,204,0.05,196980,0.0001,49219,0.0828307494521141
84.0,29.057744999999997,964,2346,204,0.05,197064,0.0001,49240,0.2603585124015808
84.0,29.074773989999997,965,2347,204,0.05,197148,0.0001,49261,0.1632341593503952
84.0,29.059064449999997,965,2348,204,0.05,197232,0.0001,49282,3.244611978530884
84.0,28.98569782,966,2349,204,0.05,197316,0.0001,49303,0.11375850439071655
84.0,28.923575389999996,966,2350,204,0.05,197400,0.0001,49324,3.429560899734497
84.0,28.910196139999996,966,2351,204,0.05,197484,0.0001,49345,0.06018587946891785
84.0,28.944787369999993,967,2352,204,0.05,197568,0.0001,49366,0.4223310947418213
84.0,29.110708799999998,967,2353,204,0.05,197652,0.0001,49387,0.13856369256973267
84.0,29.011327669999996,968,2354,204,0.05,197736,0.0001,49408,0.10925094783306122
84.0,28.913809830000005,968,2355,204,0.05,197820,0.0001,49429,0.1157447099685669
84.0,28.876353710000004,968,2356,204,0.05,197904,0.0001,49450,3.2054970264434814
84.0,28.47664437,969,2357,204,0.05,197988,0.0001,49471,3.2415530681610107
84.0,28.105909360000002,969,2358,204,0.05,198072,0.0001,49492,0.24077178537845612
84.0,28.27294664,970,2359,204,0.05,198156,0.0001,49513,3.0669169425964355
84.0,28.284383049999995,970,2360,204,0.05,198240,0.0001,49534,0.1899283528327942
84.0,27.70817286,970,2361,204,0.05,198324,0.0001,49555,0.10964478552341461
84.0,27.6894527,971,2362,204,0.05,198408,0.0001,49576,0.11938981711864471
84.0,27.576957000000004,971,2363,204,0.05,198492,0.0001,49597,3.359710931777954
84.0,27.73979888,972,2364,204,0.05,198576,0.0001,49618,0.1971227526664734
84.0,28.367141659999998,972,2365,204,0.05,198660,0.0001,49639,3.3516845703125
84.0,27.948758899999998,972,2366,204,0.05,198744,0.0001,49660,0.18885737657546997
84.0,28.092351310000005,973,2367,204,0.05,198828,0.0001,49681,3.228330612182617
84.0,28.204894930000002,973,2368,204,0.05,198912,0.0001,49702,0.0882735401391983
84.0,28.45212731,974,2369,204,0.05,198996,0.0001,49723,0.050337180495262146
84.0,28.505048350000003,974,2370,204,0.05,199080,0.0001,49744,0.06054338812828064
84.0,28.00378292,974,2371,204,0.05,199164,0.0001,49765,3.3052475452423096
84.0,28.04001145,975,2372,204,0.05,199248,0.0001,49786,0.12838535010814667
84.0,27.929786089999997,975,2373,204,0.05,199332,0.0001,49807,0.23186829686164856
84.0,28.01583433999999,976,2374,204,0.05,199416,0.0001,49828,3.203291416168213
84.0,28.112846339999997,976,2375,204,0.05,199500,0.0001,49849,3.7500619888305664
84.0,27.67737086999999,976,2376,204,0.05,199584,0.0001,49870,0.25146543979644775
84.0,27.860599709999992,977,2377,204,0.05,199668,0.0001,49891,0.11054259538650513
84.0,27.826566569999997,977,2378,204,0.05,199752,0.0001,49912,0.08093830943107605
84.0,27.5908645,978,2379,204,0.05,199836,0.0001,49933,0.11456646025180817
84.0,27.5738171,978,2380,204,0.05,199920,0.0001,49954,0.06542778015136719
84.0,27.106376109999996,978,2381,204,0.05,200004,0.0001,49975,3.7663440704345703
84.0,26.97087169,979,2382,204,0.05,200088,0.0001,49996,0.10298250615596771
84.0,27.197355589999997,979,2383,204,0.05,200172,0.0001,50017,0.16551050543785095
84.0,26.80483881,980,2384,204,0.05,200256,0.0001,50038,3.391146183013916
84.0,26.91170267,980,2385,204,0.05,200340,0.0001,50059,3.2548882961273193
84.0,26.87742416,980,2386,204,0.05,200424,0.0001,50080,0.11462700366973877
84.0,26.778991310000002,981,2387,204,0.05,200508,0.0001,50101,0.23105596005916595
84.0,26.623791260000004,981,2388,204,0.05,200592,0.0001,50122,0.2538953125476837
84.0,26.458211679999998,982,2389,204,0.05,200676,0.0001,50143,0.09577728807926178
84.0,26.40204311,982,2390,204,0.05,200760,0.0001,50164,3.343981981277466
84.0,26.536152500000004,982,2391,204,0.05,200844,0.0001,50185,0.12473805248737335
84.0,26.662866030000004,983,2392,204,0.05,200928,0.0001,50206,3.348128080368042
84.0,26.460737349999995,983,2393,204,0.05,201012,0.0001,50227,3.549088954925537
84.0,26.27032153,984,2394,204,0.05,201096,0.0001,50248,3.299668788909912
84.0,25.860394260000003,984,2395,204,0.05,201180,0.0001,50269,3.298302412033081
84.0,26.089839709999996,984,2396,204,0.05,201264,0.0001,50290,3.321610689163208
84.0,25.885919349999995,985,2397,204,0.05,201348,0.0001,50311,3.53660249710083
84.0,25.930757099999997,985,2398,204,0.05,201432,0.0001,50332,3.5708253383636475
84.0,26.073631990000003,986,2399,204,0.05,201516,0.0001,50353,0.172504723072052
84.0,26.14923509,986,2400,204,0.05,201600,0.0001,50374,3.3822519779205322
84.0,26.129597820000004,986,2401,204,0.05,201684,0.0001,50395,0.07352693378925323
84.0,26.35410441,987,2402,204,0.05,201768,0.0001,50416,3.161677837371826
84.0,26.73849233,987,2403,204,0.05,201852,0.0001,50437,3.395733594894409
84.0,26.533066790000003,988,2404,204,0.05,201936,0.0001,50458,3.3038480281829834
84.0,26.815068440000005,988,2405,204,0.05,202020,0.0001,50479,0.0777980387210846
84.0,26.80086464,988,2406,204,0.05,202104,0.0001,50500,0.19499069452285767
84.0,26.591892990000005,989,2407,204,0.05,202188,0.0001,50521,3.242044448852539
84.0,26.716109039999996,989,2408,204,0.05,202272,0.0001,50542,0.053324632346630096
84.0,26.580636539999997,990,2409,204,0.05,202356,0.0001,50563,0.18776896595954895
84.0,26.76432213,990,2410,204,0.05,202440,0.0001,50584,0.0717712938785553
84.0,26.51111821,991,2411,204,0.05,202524,0.0001,50605,3.48062801361084
84.0,26.456073230000005,991,2412,204,0.05,202608,0.0001,50626,3.3753249645233154
84.0,26.237796910000007,991,2413,204,0.05,202692,0.0001,50647,0.09587398171424866
84.0,26.01032971000001,992,2414,204,0.05,202776,0.0001,50668,0.17303168773651123
84.0,26.060182270000006,992,2415,204,0.05,202860,0.0001,50689,0.15683117508888245
84.0,26.349023840000005,993,2416,204,0.05,202944,0.0001,50710,0.13978923857212067
84.0,26.367302750000004,993,2417,204,0.05,203028,0.0001,50731,0.16915744543075562
84.0,26.207788440000005,993,2418,204,0.05,203112,0.0001,50752,3.682377576828003
84.0,25.96856298,994,2419,204,0.05,203196,0.0001,50773,6.1885762214660645
84.0,25.8358604,994,2420,204,0.05,203280,0.0001,50794,3.412004232406616
84.0,25.73383527,995,2421,204,0.05,203364,0.0001,50815,6.607820510864258
84.0,25.90497319,995,2422,204,0.05,203448,0.0001,50836,0.22619925439357758
84.0,26.40382623,995,2423,204,0.05,203532,0.0001,50857,3.3434674739837646
84.0,26.38783074,996,2424,204,0.05,203616,0.0001,50878,0.12336066365242004
84.0,26.73911088,996,2425,204,0.05,203700,0.0001,50899,0.06099473685026169
84.0,26.67395285,997,2426,204,0.05,203784,0.0001,50920,0.0703301727771759
84.0,26.507574149999996,997,2427,204,0.05,203868,0.0001,50941,0.12790346145629883
84.0,25.98923954,997,2428,204,0.05,203952,0.0001,50962,0.06470662355422974
84.0,25.901212530000002,998,2429,204,0.05,204036,0.0001,50983,3.2080070972442627
84.0,25.958605240000008,998,2430,204,0.05,204120,0.0001,51004,0.10474982857704163
84.0,26.116751320000002,999,2431,204,0.05,204204,0.0001,51025,6.925124645233154
84.0,25.996082250000004,999,2432,204,0.05,204288,0.0001,51046,3.4441421031951904
84.0,26.168386120000005,1000,2433,204,0.05,204372,0.0001,51067,0.0998401939868927
84.0,26.05641336,1000,2434,204,0.05,204456,0.0001,51088,6.717443466186523
84.0,25.998811349999997,1000,2435,204,0.05,204540,0.0001,51109,0.03790063410997391
84.0,25.94191265,1001,2436,204,0.05,204624,0.0001,51130,3.1545095443725586
84.0,26.017207439999996,1001,2437,204,0.05,204708,0.0001,51151,0.29915034770965576
84.0,25.79622129,1002,2438,204,0.05,204792,0.0001,51172,0.13412536680698395
84.0,25.728128789999996,1002,2439,204,0.05,204876,0.0001,51193,0.11266860365867615
84.0,25.726487609999996,1003,2440,204,0.05,204960,0.0001,51214,0.10342987626791
84.0,25.582963609999993,1003,2441,204,0.05,205044,0.0001,51235,0.09421783685684204
84.0,25.304268659999998,1003,2442,204,0.05,205128,0.0001,51256,0.1211232990026474
84.0,25.40523019,1004,2443,204,0.05,205212,0.0001,51277,3.2388672828674316
84.0,25.5213841,1005,2444,204,0.05,205296,0.0001,51298,0.09907206892967224
84.0,25.105752409999994,1005,2445,204,0.05,205380,0.0001,51319,6.396334171295166
84.0,25.491648329999993,1006,2446,204,0.05,205464,0.0001,51340,0.06847630441188812
84.0,25.965111359999995,1006,2447,204,0.05,205548,0.0001,51361,0.10632021725177765
84.0,25.95716216,1007,2448,204,0.05,205632,0.0001,51382,3.1919474601745605
84.0,25.299186729999995,1007,2449,204,0.05,205716,0.0001,51403,7.001394271850586
84.0,24.922866250000002,1008,2450,204,0.05,205800,0.0001,51424,0.0956856906414032
84.0,25.163242840000002,1008,2451,204,0.05,205884,0.0001,51445,0.07232750207185745
84.0,25.254327720000006,1008,2452,204,0.05,205968,0.0001,51466,0.06634984165430069
84.0,25.134872989999998,1009,2453,204,0.05,206052,0.0001,51487,0.06860527396202087
84.0,24.861675880000004,1009,2454,204,0.05,206136,0.0001,51508,0.18823456764221191
84.0,24.63829677,1010,2455,204,0.05,206220,0.0001,51529,0.445334792137146
84.0,24.966199980000003,1010,2456,204,0.05,206304,0.0001,51550,0.18260759115219116
84.0,25.14592434,1011,2457,204,0.05,206388,0.0001,51571,0.19762714207172394
84.0,25.533215020000004,1011,2458,204,0.05,206472,0.0001,51592,3.185969829559326
84.0,25.052690460000004,1011,2459,204,0.05,206556,0.0001,51613,0.09250408411026001
84.0,24.51571383,1012,2460,204,0.05,206640,0.0001,51634,0.11423508822917938
84.0,25.027775320000003,1012,2461,204,0.05,206724,0.0001,51655,0.07186587899923325
84.0,24.711778500000005,1013,2462,204,0.05,206808,0.0001,51676,0.06884311139583588
84.0,24.819821250000004,1013,2463,204,0.05,206892,0.0001,51697,0.4148154556751251
84.0,24.796591130000003,1014,2464,204,0.05,206976,0.0001,51718,0.20214585959911346
84.0,24.4135838,1014,2465,204,0.05,207060,0.0001,51739,3.8474643230438232
84.0,24.685106930000003,1015,2466,204,0.05,207144,0.0001,51760,0.13547587394714355
84.0,24.32490709,1015,2467,204,0.05,207228,0.0001,51781,0.2097795009613037
84.0,24.36102785,1015,2468,204,0.05,207312,0.0001,51802,3.2242391109466553
84.0,24.475277930000008,1016,2469,204,0.05,207396,0.0001,51823,0.10523901879787445
84.0,23.996759280000003,1016,2470,204,0.05,207480,0.0001,51844,0.17630517482757568
84.0,23.988092220000002,1017,2471,204,0.05,207564,0.0001,51865,3.151705503463745
84.0,23.638151019999995,1017,2472,204,0.05,207648,0.0001,51886,0.2049466222524643
84.0,23.89694671,1018,2473,204,0.05,207732,0.0001,51907,0.06966818869113922
84.0,23.823458120000005,1018,2474,204,0.05,207816,0.0001,51928,0.11296670883893967
84.0,24.22793031,1018,2475,204,0.05,207900,0.0001,51949,3.1976044178009033
84.0,24.378291830000002,1019,2476,204,0.05,207984,0.0001,51970,0.24936261773109436
84.0,24.449864530000003,1019,2477,204,0.05,208068,0.0001,51991,0.1078517809510231
84.0,24.530944910000002,1020,2478,204,0.05,208152,0.0001,52012,0.10186894983053207
84.0,24.083657930000005,1020,2479,204,0.05,208236,0.0001,52033,0.2047267109155655
84.0,23.70859003,1021,2480,204,0.05,208320,0.0001,52054,0.07530596852302551
84.0,23.826476780000004,1021,2481,204,0.05,208404,0.0001,52075,0.0679905042052269
84.0,23.783747910000002,1021,2482,204,0.05,208488,0.0001,52096,0.05821557343006134
84.0,23.602622100000005,1022,2483,204,0.05,208572,0.0001,52117,0.07526113092899323
84.0,23.845506760000003,1022,2484,204,0.05,208656,0.0001,52138,0.1839953362941742
84.0,23.702890970000002,1023,2485,204,0.05,208740,0.0001,52159,4.065521717071533
84.0,24.195707540000004,1023,2486,203,0.05,208824,0.0001,52180,3.136896848678589
84.0,23.94873394,1024,2487,203,0.05,208908,0.0001,52201,3.313790798187256
84.0,24.060672560000008,1025,2488,203,0.05,208992,0.0001,52222,3.2346041202545166
84.0,24.556620910000003,1026,2489,203,0.05,209076,0.0001,52243,0.07108186930418015
84.0,24.24505423,1026,2490,203,0.05,209160,0.0001,52264,0.17936909198760986
84.0,24.109644290000002,1027,2491,203,0.05,209244,0.0001,52285,0.07920444011688232
84.0,24.23427605,1027,2492,203,0.05,209328,0.0001,52306,0.12161317467689514
84.0,24.6134766,1027,2493,203,0.05,209412,0.0001,52327,0.27287954092025757
84.0,24.84068121,1028,2494,203,0.05,209496,0.0001,52348,0.07990705966949463
84.0,25.05746840999999,1028,2495,203,0.05,209580,0.0001,52369,0.12156012654304504
84.0,24.579358969999994,1029,2496,203,0.05,209664,0.0001,52390,0.07627887278795242
84.0,24.75534519,1029,2497,203,0.05,209748,0.0001,52411,2.9717230796813965
84.0,24.869904979999998,1030,2498,203,0.05,209832,0.0001,52432,6.321257591247559
84.0,24.877640069999998,1030,2499,203,0.05,209916,0.0001,52453,0.05026697367429733
84.0,24.97718149,1031,2500,203,0.05,210000,0.0001,52474,0.05140869691967964
84.0,25.300517630000005,1031,2501,203,0.05,210084,0.0001,52495,3.892880916595459
84.0,25.506871800000003,1032,2502,203,0.05,210168,0.0001,52516,6.705929756164551
84.0,25.406789520000007,1032,2503,203,0.05,210252,0.0001,52537,0.2189316749572754
84.0,25.49971908,1033,2504,203,0.05,210336,0.0001,52558,3.460186004638672
84.0,25.57474349,1033,2505,203,0.05,210420,0.0001,52579,3.1882970333099365
84.0,25.37614044,1033,2506,203,0.05,210504,0.0001,52600,6.42292594909668
84.0,25.761753749999997,1034,2507,203,0.05,210588,0.0001,52621,3.471017599105835
84.0,25.640342830000005,1034,2508,203,0.05,210672,0.0001,52642,0.10023535043001175
84.0,25.412468980000003,1035,2509,203,0.05,210756,0.0001,52663,0.08558744937181473
84.0,25.00898294,1035,2510,203,0.05,210840,0.0001,52684,0.064130499958992
84.0,25.255396540000007,1036,2511,203,0.05,210924,0.0001,52705,0.09994275122880936
84.0,24.943819170000005,1036,2512,203,0.05,211008,0.0001,52726,3.5226049423217773
84.0,25.16821823,1037,2513,203,0.05,211092,0.0001,52747,3.334587335586548
84.0,25.03669218,1037,2514,203,0.05,211176,0.0001,52768,3.218672513961792
84.0,25.291984850000002,1038,2515,203,0.05,211260,0.0001,52789,0.29496344923973083
84.0,25.144941419999995,1038,2516,203,0.05,211344,0.0001,52810,3.482207775115967
84.0,24.803625179999997,1038,2517,203,0.05,211428,0.0001,52831,0.24192927777767181
84.0,24.903814079999997,1039,2518,203,0.05,211512,0.0001,52852,0.07210063934326172
84.0,24.983372990000003,1039,2519,203,0.05,211596,0.0001,52873,0.08403535932302475
84.0,25.282810659999996,1040,2520,203,0.05,211680,0.0001,52894,0.1153017058968544
84.0,25.464975339999995,1040,2521,203,0.05,211764,0.0001,52915,0.20337620377540588
84.0,26.040033819999998,1041,2522,203,0.05,211848,0.0001,52936,0.13282182812690735
84.0,25.930888709999998,1041,2523,203,0.05,211932,0.0001,52957,0.15113157033920288
84.0,25.985142240000002,1042,2524,203,0.05,212016,0.0001,52978,3.1833784580230713
84.0,25.948511019999998,1042,2525,203,0.05,212100,0.0001,52999,0.09716599434614182
84.0,25.960631950000003,1043,2526,203,0.05,212184,0.0001,53020,3.2756564617156982
84.0,25.646720679999998,1043,2527,203,0.05,212268,0.0001,53041,0.08746689558029175
84.0,26.15485861,1044,2528,203,0.05,212352,0.0001,53062,0.38547641038894653
84.0,26.51378691,1044,2529,203,0.05,212436,0.0001,53083,0.22197502851486206
84.0,26.584844920000002,1044,2530,203,0.05,212520,0.0001,53104,0.20191320776939392
84.0,26.439892539999995,1045,2531,203,0.05,212604,0.0001,53125,0.09806795418262482
84.0,26.35273147,1045,2532,203,0.05,212688,0.0001,53146,0.10368606448173523
84.0,26.49961904,1046,2533,203,0.05,212772,0.0001,53167,3.3924593925476074
84.0,26.34261085,1047,2534,203,0.05,212856,0.0001,53188,3.2023842334747314
84.0,26.25921031,1047,2535,203,0.05,212940,0.0001,53209,3.347017288208008
84.0,26.38545525,1048,2536,203,0.05,213024,0.0001,53230,0.10702729970216751
84.0,26.342033560000004,1049,2537,203,0.05,213108,0.0001,53251,0.10735422372817993
84.0,26.23428391,1049,2538,203,0.05,213192,0.0001,53272,0.20289675891399384
84.0,26.435963040000004,1049,2539,203,0.05,213276,0.0001,53293,0.20836195349693298
84.0,26.441065050000002,1050,2540,203,0.05,213360,0.0001,53314,3.1464641094207764
84.0,26.688321360000003,1050,2541,203,0.05,213444,0.0001,53335,0.07918485999107361
84.0,26.685941630000002,1051,2542,203,0.05,213528,0.0001,53356,0.12874728441238403
84.0,26.299964309999996,1051,2543,203,0.05,213612,0.0001,53377,0.09805691242218018
84.0,26.19200951,1052,2544,203,0.05,213696,0.0001,53398,3.329087257385254
84.0,26.315925900000003,1052,2545,203,0.05,213780,0.0001,53419,3.4987869262695312
84.0,26.014061329999993,1052,2546,203,0.05,213864,0.0001,53440,3.2865192890167236
84.0,25.258099740000002,1053,2547,203,0.05,213948,0.0001,53461,0.1087253987789154
84.0,25.04002355,1053,2548,203,0.05,214032,0.0001,53482,3.335869550704956
84.0,25.652370079999997,1054,2549,203,0.05,214116,0.0001,53503,0.08968466520309448
84.0,26.161289169999996,1054,2550,203,0.05,214200,0.0001,53524,0.09581270068883896
84.0,26.096396449999993,1055,2551,203,0.05,214284,0.0001,53545,3.3558809757232666
84.0,26.138397809999997,1055,2552,203,0.05,214368,0.0001,53566,0.2726634740829468
84.0,25.87770045,1055,2553,203,0.05,214452,0.0001,53587,3.205388307571411
84.0,26.108344439999996,1056,2554,203,0.05,214536,0.0001,53608,0.10621485114097595
84.0,26.52687801,1056,2555,203,0.05,214620,0.0001,53629,0.07261045277118683
84.0,26.506424459999998,1057,2556,203,0.05,214704,0.0001,53650,0.15746906399726868
84.0,26.435958239999994,1057,2557,203,0.05,214788,0.0001,53671,3.3303627967834473
84.0,26.107947589999995,1058,2558,203,0.05,214872,0.0001,53692,0.08600208163261414
84.0,26.553976449999997,1058,2559,203,0.05,214956,0.0001,53713,0.08747114986181259
84.0,26.952129770000003,1059,2560,203,0.05,215040,0.0001,53734,0.3000010550022125
84.0,26.758164179999998,1059,2561,203,0.05,215124,0.0001,53755,0.21218101680278778
84.0,26.63271915,1060,2562,203,0.05,215208,0.0001,53776,3.304300546646118
84.0,26.48089435,1060,2563,203,0.05,215292,0.0001,53797,0.05585780739784241
84.0,26.344468499999998,1060,2564,202,0.05,215376,0.0001,53818,3.4406323432922363
84.0,26.39712585,1061,2565,202,0.05,215460,0.0001,53839,0.05375412106513977
84.0,26.529890860000002,1061,2566,202,0.05,215544,0.0001,53860,0.10426090657711029
84.0,26.92189529,1062,2567,202,0.05,215628,0.0001,53881,0.0905923992395401
84.0,26.775779630000002,1062,2568,202,0.05,215712,0.0001,53902,3.3951873779296875
84.0,26.851386159999997,1063,2569,202,0.05,215796,0.0001,53923,0.1578018069267273
84.0,27.47340241,1063,2570,202,0.05,215880,0.0001,53944,0.06278660893440247
84.0,27.61973055,1064,2571,202,0.05,215964,0.0001,53965,0.07388132810592651
84.0,27.90186482,1064,2572,202,0.05,216048,0.0001,53986,0.15231749415397644
84.0,27.897774249999998,1065,2573,202,0.05,216132,0.0001,54007,3.510446786880493
84.0,28.365959269999994,1065,2574,202,0.05,216216,0.0001,54028,0.08171132951974869
84.0,27.906291309999993,1066,2575,202,0.05,216300,0.0001,54049,0.0837431475520134
84.0,28.072628979999994,1066,2576,202,0.05,216384,0.0001,54070,6.978738784790039
84.0,27.500557349999998,1067,2577,202,0.05,216468,0.0001,54091,3.6221232414245605
84.0,27.17766494,1067,2578,202,0.05,216552,0.0001,54112,0.10717679560184479
84.0,27.99620191,1067,2579,202,0.05,216636,0.0001,54133,3.1880595684051514
84.0,28.14722092,1068,2580,202,0.05,216720,0.0001,54154,0.052100859582424164
84.0,28.296538880000004,1068,2581,202,0.05,216804,0.0001,54175,6.692320823669434
84.0,28.11213732,1069,2582,202,0.05,216888,0.0001,54196,9.762742042541504
84.0,28.035236180000002,1069,2583,202,0.05,216972,0.0001,54217,0.06399454176425934
84.0,28.035764,1070,2584,202,0.05,217056,0.0001,54238,3.2945189476013184
84.0,28.026819500000002,1070,2585,202,0.05,217140,0.0001,54259,3.4287168979644775
84.0,27.390945950000006,1071,2586,202,0.05,217224,0.0001,54280,0.08293696492910385
84.0,27.876618860000004,1071,2587,202,0.05,217308,0.0001,54301,3.3037467002868652
84.0,28.09386102,1072,2588,202,0.05,217392,0.0001,54322,0.09577356278896332
84.0,27.535778579999995,1072,2589,202,0.05,217476,0.0001,54343,0.23704567551612854
84.0,27.771555990000003,1073,2590,202,0.05,217560,0.0001,54364,0.08605749160051346
