year,T_a,C_a,C_o,C_od,T_o,E21,E22,E23,E24,E12,action_0,reward,done
2017,1.0959323224876352,864.4234161017436,133.1182322209503,1261.8041503909626,0.48325292217604565,28.34076364586717,14.807743468832602,13.39951888220142,47.50738509341707,50.312000000000005,14,-4.040676775123648,False
2018,1.1289844481980147,868.7123637540993,133.726049387233,1266.7036820434703,0.49571500716957895,40.51606285565803,27.211827540877785,13.39951888220142,47.50738509341707,50.312000000000005,14,-3.710155518019853,False
2019,1.1637360773396483,872.4974839186306,134.30500190337486,1271.6732468902626,0.5086021606984708,52.48260872978348,39.6678279892505,13.39951888220142,47.50738509341707,50.312000000000005,14,-3.3626392266035166,False
2020,1.1999045525951337,875.8042897780088,134.85050994718972,1276.6868663600471,0.521936773842234,64.0937580099836,52.07845831184214,13.39951888220142,47.50738509341707,50.312000000000005,14,-3.0009544740486627,False
2021,1.237323593614028,878.8054797022323,135.36901419942865,1281.7207261572157,0.5357362677359748,76.52582162410567,64.19261842605566,13.39951888220142,47.50738509341707,50.312000000000005,14,-2.626764063859719,False
2022,1.2729626914754657,881.6740849514149,135.87105072036528,1286.7586624104854,0.5499855888076712,91.59602223568376,76.37693118989533,13.39951888220142,47.50738509341707,50.312000000000005,14,-2.270373085245343,False
2023,1.306842095125104,884.3631716422392,136.35968615582405,1291.7907926979433,0.5646408114446909,109.55517921742187,88.60406901544499,13.39951888220142,47.50738509341707,50.312000000000005,14,-1.9315790487489592,False
2024,1.3389592674858037,886.7034482819992,136.82957129545937,1296.8071629638478,0.5796591158368886,130.86274523892982,100.49744839484043,13.39951888220142,47.50738509341707,50.312000000000005,14,-1.6104073251419626,False
2025,1.3692970241697666,888.7799899203176,137.27599785761987,1301.793935302556,0.5949982139268165,155.3364031617492,112.24341892189591,13.39951888220142,47.50738509341707,50.312000000000005,14,-1.3070297583023338,False
2026,1.3978296673500243,890.291154176534,137.69239297011103,1306.7360034664935,0.6106163935749682,183.20721746467274,123.16331308139921,13.39951888220142,47.50738509341707,50.312000000000005,14,-1.0217033264997566,False
