time/fps,rollout/ep_rew_mean,time/total_timesteps,time/episodes,rollout/ep_len_mean,time/time_elapsed,rollout/exploration_rate,train/n_updates,train/loss,train/learning_rate
111,-1.7563269200000002,170436,2029,84.0,1530,0.05,42583,0.2771749496459961,0.0001
111,-1.1863757899999998,170520,2030,84.0,1530,0.05,42604,1.0938210487365723,0.0001
111,-0.7212040799999997,170604,2031,84.0,1531,0.05,42625,0.36383065581321716,0.0001
111,-0.3986191099999992,170688,2032,84.0,1532,0.05,42646,0.5669423341751099,0.0001
111,-0.26617061,170772,2033,84.0,1533,0.05,42667,0.42324376106262207,0.0001
111,0.4587567199999993,170856,2034,84.0,1534,0.05,42688,0.7286335229873657,0.0001
111,-0.21880694000000034,170940,2035,84.0,1534,0.05,42709,0.9263294339179993,0.0001
111,0.21298060999999976,171024,2036,84.0,1535,0.05,42730,0.921850323677063,0.0001
111,0.90498142,171108,2037,84.0,1536,0.05,42751,0.7224754095077515,0.0001
111,0.4391309199999995,171192,2038,84.0,1537,0.05,42772,0.8037512898445129,0.0001
111,-0.39217012000000007,171276,2039,84.0,1537,0.05,42793,0.6142277717590332,0.0001
111,-0.5965614900000018,171360,2040,84.0,1538,0.05,42814,0.38010209798812866,0.0001
111,0.0074549900000000415,171444,2041,84.0,1539,0.05,42835,0.5635100603103638,0.0001
111,2.3446140399999997,171528,2042,84.0,1540,0.05,42856,0.4663071036338806,0.0001
111,2.7746964100000002,171612,2043,84.0,1540,0.05,42877,0.6638627648353577,0.0001
111,3.682376089999999,171696,2044,84.0,1541,0.05,42898,0.3905383348464966,0.0001
111,3.6965462299999996,171780,2045,84.0,1542,0.05,42919,0.8587758541107178,0.0001
111,3.403725489999999,171864,2046,84.0,1543,0.05,42940,0.9996591210365295,0.0001
111,2.65939312,171948,2047,84.0,1543,0.05,42961,0.9752366542816162,0.0001
111,2.3801767899999993,172032,2048,84.0,1544,0.05,42982,0.49022430181503296,0.0001
111,2.4814614900000005,172116,2049,84.0,1545,0.05,43003,0.4606088697910309,0.0001
111,2.10042747,172200,2050,84.0,1546,0.05,43024,0.23574477434158325,0.0001
111,3.433282580000001,172284,2051,84.0,1546,0.05,43045,1.3521298170089722,0.0001
111,4.165773880000001,172368,2052,84.0,1547,0.05,43066,0.5552663207054138,0.0001
111,4.01575139,172452,2053,84.0,1548,0.05,43087,0.8742407560348511,0.0001
111,4.81979001,172536,2054,84.0,1549,0.05,43108,0.8669626712799072,0.0001
111,3.59642317,172620,2055,84.0,1550,0.05,43129,0.6060011386871338,0.0001
111,4.09190181,172704,2056,84.0,1550,0.05,43150,0.6130075454711914,0.0001
111,3.65075346,172788,2057,84.0,1551,0.05,43171,0.886649489402771,0.0001
111,2.1403381499999994,172872,2058,84.0,1552,0.05,43192,0.3931049704551697,0.0001
111,2.4363700699999997,172956,2059,84.0,1553,0.05,43213,0.9511884450912476,0.0001
111,1.93028683,173040,2060,84.0,1553,0.05,43234,0.821296215057373,0.0001
111,2.4930669599999997,173124,2061,84.0,1554,0.05,43255,1.1649925708770752,0.0001
111,2.34440524,173208,2062,84.0,1555,0.05,43276,0.5367905497550964,0.0001
111,2.5842080700000003,173292,2063,84.0,1556,0.05,43297,0.5314673781394958,0.0001
111,2.8724314900000003,173376,2064,84.0,1557,0.05,43318,1.4918978214263916,0.0001
111,2.4551095699999994,173460,2065,84.0,1557,0.05,43339,0.865248441696167,0.0001
111,2.3275241200000005,173544,2066,84.0,1558,0.05,43360,0.47023388743400574,0.0001
111,1.7898893800000002,173628,2067,84.0,1559,0.05,43381,0.5132313966751099,0.0001
111,1.7682779900000003,173712,2068,84.0,1560,0.05,43402,0.4508034288883209,0.0001
111,1.5378980999999998,173796,2069,84.0,1560,0.05,43423,0.4633633494377136,0.0001
111,0.6479384000000005,173880,2070,84.0,1561,0.05,43444,0.6440892815589905,0.0001
111,-0.03905091999999982,173964,2071,84.0,1562,0.05,43465,0.36018115282058716,0.0001
111,-1.7227940500000007,174048,2072,84.0,1563,0.05,43486,0.7606161832809448,0.0001
111,-1.4619584400000007,174132,2073,84.0,1564,0.05,43507,0.5471467971801758,0.0001
111,-0.384103440000001,174216,2074,84.0,1564,0.05,43528,0.657023549079895,0.0001
111,-0.2411228600000012,174300,2075,84.0,1565,0.05,43549,1.02308988571167,0.0001
111,-1.3258713100000017,174384,2076,84.0,1566,0.05,43570,0.5622265338897705,0.0001
111,-0.960397720000001,174468,2077,84.0,1567,0.05,43591,0.46462324261665344,0.0001
111,-0.5924682800000022,174552,2078,84.0,1567,0.05,43612,0.5545912384986877,0.0001
111,-0.5592092000000022,174636,2079,84.0,1568,0.05,43633,0.43041127920150757,0.0001
111,-0.4435195600000023,174720,2080,84.0,1569,0.05,43654,0.4042835831642151,0.0001
111,0.1966291299999989,174804,2081,84.0,1570,0.05,43675,0.5253385305404663,0.0001
111,-0.2715795900000013,174888,2082,84.0,1571,0.05,43696,0.4480844736099243,0.0001
111,1.018135789999999,174972,2083,84.0,1571,0.05,43717,0.5744366645812988,0.0001
111,-0.09948151000000151,175056,2084,84.0,1572,0.05,43738,0.44969233870506287,0.0001
111,-0.010884040000001108,175140,2085,84.0,1573,0.05,43759,0.35299521684646606,0.0001
111,0.05303599999999939,175224,2086,84.0,1574,0.05,43780,0.8635171055793762,0.0001
111,-1.3108028900000008,175308,2087,84.0,1574,0.05,43801,0.7126773595809937,0.0001
111,-1.3273104900000003,175392,2088,84.0,1575,0.05,43822,1.0421452522277832,0.0001
111,-1.7733725200000021,175476,2089,84.0,1576,0.05,43843,0.8497269749641418,0.0001
111,-1.7138985900000023,175560,2090,84.0,1577,0.05,43864,0.4661133885383606,0.0001
111,-2.715725780000002,175644,2091,84.0,1577,0.05,43885,0.9601672887802124,0.0001
111,-2.7420022000000013,175728,2092,84.0,1578,0.05,43906,1.0588161945343018,0.0001
111,-3.049447980000002,175812,2093,84.0,1579,0.05,43927,0.7928884029388428,0.0001
111,-2.163545940000001,175896,2094,84.0,1580,0.05,43948,0.759311318397522,0.0001
111,-2.785491690000001,175980,2095,84.0,1581,0.05,43969,1.0213736295700073,0.0001
111,-3.257822310000001,176064,2096,84.0,1581,0.05,43990,0.539328932762146,0.0001
111,-0.5916781899999995,176148,2097,84.0,1582,0.05,44011,1.3556278944015503,0.0001
111,-0.9335943099999992,176232,2098,84.0,1583,0.05,44032,0.8131242990493774,0.0001
111,-0.09468798999999961,176316,2099,84.0,1584,0.05,44053,1.9137011766433716,0.0001
111,0.1664558500000001,176400,2100,84.0,1584,0.05,44074,0.4483022391796112,0.0001
111,-0.5773917599999998,176484,2101,84.0,1585,0.05,44095,1.0053324699401855,0.0001
111,-0.6633017400000004,176568,2102,84.0,1586,0.05,44116,0.566154956817627,0.0001
111,0.006040649999999488,176652,2103,84.0,1587,0.05,44137,0.4133671522140503,0.0001
111,-0.6054419300000002,176736,2104,84.0,1587,0.05,44158,0.5236399173736572,0.0001
111,-0.2994524500000005,176820,2105,84.0,1588,0.05,44179,1.1393227577209473,0.0001
111,-0.1515952000000003,176904,2106,84.0,1589,0.05,44200,0.47954750061035156,0.0001
111,0.13692393999999913,176988,2107,84.0,1590,0.05,44221,0.5945795178413391,0.0001
111,-0.5722125900000004,177072,2108,84.0,1591,0.05,44242,0.6288265585899353,0.0001
111,-0.8016898000000006,177156,2109,84.0,1591,0.05,44263,1.2837178707122803,0.0001
111,-1.85736467,177240,2110,84.0,1592,0.05,44284,0.4293132722377777,0.0001
111,-5.88591352,177324,2111,84.0,1593,0.05,44305,0.3960564136505127,0.0001
111,-6.431229850000002,177408,2112,84.0,1594,0.05,44326,0.49453991651535034,0.0001
111,-6.109255590000001,177492,2113,84.0,1595,0.05,44347,1.0165748596191406,0.0001
111,-6.203949660000002,177576,2114,84.0,1596,0.05,44368,0.4478932023048401,0.0001
111,-7.313988240000002,177660,2115,84.0,1597,0.05,44389,0.38947802782058716,0.0001
111,-7.421170130000003,177744,2116,84.0,1597,0.05,44410,0.2623246908187866,0.0001
111,-5.900148200000002,177828,2117,84.0,1598,0.05,44431,0.8883898854255676,0.0001
111,-7.5213935800000025,177912,2118,84.0,1599,0.05,44452,0.6205022931098938,0.0001
111,-7.666353500000002,177996,2119,84.0,1600,0.05,44473,0.7795379161834717,0.0001
111,-7.232031350000002,178080,2120,84.0,1600,0.05,44494,1.7410154342651367,0.0001
111,-7.2626839200000015,178164,2121,84.0,1601,0.05,44515,1.239518404006958,0.0001
111,-8.298891830000002,178248,2122,84.0,1602,0.05,44536,1.4915413856506348,0.0001
111,-7.9754905900000015,178332,2123,84.0,1603,0.05,44557,0.4746592044830322,0.0001
111,-8.277543960000001,178416,2124,84.0,1603,0.05,44578,0.3257710933685303,0.0001
111,-7.747722690000001,178500,2125,84.0,1604,0.05,44599,0.6599854230880737,0.0001
111,-4.18848843,178584,2126,84.0,1605,0.05,44620,0.84096360206604,0.0001
111,-4.41062865,178668,2127,84.0,1606,0.05,44641,1.1429057121276855,0.0001
111,-5.790830130000001,178752,2128,84.0,1607,0.05,44662,0.8359578847885132,0.0001
111,-5.351810759999999,178836,2129,84.0,1607,0.05,44683,1.6380712985992432,0.0001
111,-5.77372655,178920,2130,84.0,1608,0.05,44704,1.0505539178848267,0.0001
111,-5.993866439999998,179004,2131,84.0,1609,0.05,44725,1.1071140766143799,0.0001
111,-5.996777029999999,179088,2132,84.0,1610,0.05,44746,0.4778168201446533,0.0001
111,-5.249444879999999,179172,2133,84.0,1611,0.05,44767,0.6534205675125122,0.0001
111,-6.6640628799999995,179256,2134,84.0,1611,0.05,44788,0.9575440287590027,0.0001
111,-6.5770103299999985,179340,2135,84.0,1612,0.05,44809,0.43543148040771484,0.0001
111,-6.98870505,179424,2136,84.0,1613,0.05,44830,0.4227311611175537,0.0001
111,-7.376128239999999,179508,2137,84.0,1614,0.05,44851,1.3440277576446533,0.0001
111,-8.021670239999999,179592,2138,84.0,1615,0.05,44872,0.6016461253166199,0.0001
111,-8.53755454,179676,2139,84.0,1615,0.05,44893,0.3694061040878296,0.0001
111,-7.904083459999999,179760,2140,84.0,1616,0.05,44914,0.5901678800582886,0.0001
111,-7.859343929999999,179844,2141,84.0,1617,0.05,44935,0.48904407024383545,0.0001
111,-7.469152949999999,179928,2142,84.0,1618,0.05,44956,0.4840925931930542,0.0001
111,-7.9035388399999995,180012,2143,84.0,1618,0.05,44977,0.6475377082824707,0.0001
111,-6.976694879999999,180096,2144,84.0,1619,0.05,44998,0.600898802280426,0.0001
111,-7.347689959999999,180180,2145,84.0,1620,0.05,45019,0.4696837067604065,0.0001
111,-7.142189269999998,180264,2146,84.0,1621,0.05,45040,1.0339092016220093,0.0001
111,-7.459453719999998,180348,2147,84.0,1622,0.05,45061,0.49011316895484924,0.0001
111,-8.12418328,180432,2148,84.0,1622,0.05,45082,0.41110461950302124,0.0001
111,-8.411698029999998,180516,2149,84.0,1623,0.05,45103,1.1181687116622925,0.0001
111,-8.59851992,180600,2150,84.0,1624,0.05,45124,0.8386425971984863,0.0001
111,-9.31818981,180684,2151,84.0,1625,0.05,45145,0.3833688795566559,0.0001
111,-10.063396990000001,180768,2152,84.0,1625,0.05,45166,0.9434017539024353,0.0001
111,-9.83301817,180852,2153,84.0,1626,0.05,45187,1.3772051334381104,0.0001
111,-10.590450620000002,180936,2154,84.0,1627,0.05,45208,0.6291820406913757,0.0001
111,-10.277605609999998,181020,2155,84.0,1628,0.05,45229,0.3406696319580078,0.0001
111,-10.80036662,181104,2156,84.0,1628,0.05,45250,0.9722481966018677,0.0001
111,-9.759409019999996,181188,2157,84.0,1629,0.05,45271,1.2503023147583008,0.0001
111,-9.21391994,181272,2158,84.0,1630,0.05,45292,0.8287193775177002,0.0001
111,-9.103768069999997,181356,2159,84.0,1631,0.05,45313,0.4237523078918457,0.0001
111,-9.808309229999999,181440,2160,84.0,1631,0.05,45334,0.6885547637939453,0.0001
111,-10.054083929999997,181524,2161,84.0,1632,0.05,45355,0.6773921251296997,0.0001
111,-9.505614399999999,181608,2162,84.0,1633,0.05,45376,0.9042792320251465,0.0001
111,-9.78002801,181692,2163,84.0,1634,0.05,45397,0.6076925992965698,0.0001
111,-10.024421339999998,181776,2164,84.0,1634,0.05,45418,1.2103121280670166,0.0001
111,-8.433544769999996,181860,2165,84.0,1635,0.05,45439,0.662127673625946,0.0001
111,-8.484964179999999,181944,2166,84.0,1636,0.05,45460,0.4158644676208496,0.0001
111,-8.63466037,182028,2167,84.0,1637,0.05,45481,0.4077039659023285,0.0001
111,-8.699475699999999,182112,2168,84.0,1638,0.05,45502,0.944378137588501,0.0001
111,-9.148851909999998,182196,2169,84.0,1638,0.05,45523,0.6128072738647461,0.0001
111,-8.919730609999998,182280,2170,84.0,1639,0.05,45544,1.0726021528244019,0.0001
111,-8.02055927,182364,2171,84.0,1640,0.05,45565,0.7906555533409119,0.0001
111,-7.8736997199999985,182448,2172,84.0,1641,0.05,45586,0.31998467445373535,0.0001
111,-8.30452594,182532,2173,84.0,1641,0.05,45607,0.4734123945236206,0.0001
111,-8.558570669999998,182616,2174,84.0,1642,0.05,45628,0.9520350694656372,0.0001
111,-9.25393609,182700,2175,84.0,1643,0.05,45649,0.9015600681304932,0.0001
111,-8.34421526,182784,2176,84.0,1644,0.05,45670,0.5500668287277222,0.0001
111,-8.14748436,182868,2177,84.0,1644,0.05,45691,0.4705055356025696,0.0001
111,-7.9195738,182952,2178,84.0,1645,0.05,45712,0.5143163204193115,0.0001
111,-6.91572727,183036,2179,84.0,1646,0.05,45733,0.35317814350128174,0.0001
111,-8.25147974,183120,2180,84.0,1647,0.05,45754,0.42777955532073975,0.0001
111,-9.10429555,183204,2181,84.0,1647,0.05,45775,1.168624997138977,0.0001
111,-8.151398140000001,183288,2182,84.0,1648,0.05,45796,0.7745966911315918,0.0001
111,-8.386581620000001,183372,2183,84.0,1649,0.05,45817,0.8414173722267151,0.0001
111,-8.43120618,183456,2184,84.0,1650,0.05,45838,0.5592255592346191,0.0001
111,-8.79556679,183540,2185,84.0,1650,0.05,45859,0.46673834323883057,0.0001
111,-8.583965480000002,183624,2186,84.0,1651,0.05,45880,1.3221935033798218,0.0001
111,-7.607913579999999,183708,2187,84.0,1652,0.05,45901,1.1521910429000854,0.0001
111,-7.510782159999999,183792,2188,84.0,1653,0.05,45922,0.5092798471450806,0.0001
111,-7.088969319999999,183876,2189,84.0,1654,0.05,45943,0.4156802296638489,0.0001
111,-7.96229634,183960,2190,84.0,1654,0.05,45964,0.5213932991027832,0.0001
111,-7.165789499999999,184044,2191,84.0,1655,0.05,45985,0.4384029805660248,0.0001
111,-6.871785709999999,184128,2192,84.0,1656,0.05,46006,0.2500136196613312,0.0001
111,-10.596439969999999,184212,2193,84.0,1657,0.05,46027,1.1238244771957397,0.0001
111,-11.024371079999998,184296,2194,84.0,1658,0.05,46048,0.3244103193283081,0.0001
111,-11.09023011,184380,2195,84.0,1658,0.05,46069,1.308077096939087,0.0001
111,-11.228692889999998,184464,2196,84.0,1659,0.05,46090,0.6511181592941284,0.0001
111,-11.63774836,184548,2197,84.0,1660,0.05,46111,0.26918458938598633,0.0001
111,-11.584479579999998,184632,2198,84.0,1661,0.05,46132,0.6981414556503296,0.0001
111,-11.2464045,184716,2199,84.0,1661,0.05,46153,1.040113091468811,0.0001
111,-11.61370791,184800,2200,84.0,1662,0.05,46174,0.7383869886398315,0.0001
111,-10.31763433,184884,2201,84.0,1663,0.05,46195,0.6297131180763245,0.0001
111,-10.46610909,184968,2202,84.0,1664,0.05,46216,1.1451929807662964,0.0001
111,-10.73964468,185052,2203,84.0,1664,0.05,46237,0.8728423714637756,0.0001
111,-10.61471836,185136,2204,84.0,1665,0.05,46258,0.9428067207336426,0.0001
111,-11.38557055,185220,2205,84.0,1666,0.05,46279,0.5430824160575867,0.0001
111,-12.525175489999999,185304,2206,84.0,1667,0.05,46300,0.5975676774978638,0.0001
111,-12.533046240000001,185388,2207,84.0,1668,0.05,46321,0.49519604444503784,0.0001
111,-12.9327994,185472,2208,84.0,1668,0.05,46342,1.1407955884933472,0.0001
111,-13.285445100000002,185556,2209,84.0,1669,0.05,46363,1.0146766901016235,0.0001
111,-12.29207226,185640,2210,84.0,1670,0.05,46384,0.5004132986068726,0.0001
111,-8.89841244,185724,2211,84.0,1670,0.05,46405,1.3055644035339355,0.0001
111,-8.15524289,185808,2212,84.0,1671,0.05,46426,0.47326552867889404,0.0001
111,-7.801570660000001,185892,2213,84.0,1672,0.05,46447,1.2827423810958862,0.0001
111,-8.183302460000002,185976,2214,84.0,1673,0.05,46468,0.9224886298179626,0.0001
111,-7.5369187,186060,2215,84.0,1674,0.05,46489,0.4807981550693512,0.0001
111,-8.09428393,186144,2216,84.0,1674,0.05,46510,0.23424595594406128,0.0001
111,-8.34485015,186228,2217,84.0,1675,0.05,46531,2.086965560913086,0.0001
111,-6.477040049999999,186312,2218,84.0,1676,0.05,46552,0.4821222126483917,0.0001
111,-6.4987609499999985,186396,2219,84.0,1677,0.05,46573,0.4295998215675354,0.0001
111,-5.57935608,186480,2220,84.0,1677,0.05,46594,0.9962344765663147,0.0001
111,-5.062880209999999,186564,2221,84.0,1678,0.05,46615,1.6033124923706055,0.0001
111,-4.53258114,186648,2222,84.0,1679,0.05,46636,0.8849769234657288,0.0001
111,-6.003193989999997,186732,2223,84.0,1680,0.05,46657,1.1807270050048828,0.0001
111,-6.091746789999999,186816,2224,84.0,1680,0.05,46678,0.683573842048645,0.0001
111,-7.396798670000001,186900,2225,84.0,1681,0.05,46699,0.6128801107406616,0.0001
111,-8.418366360000002,186984,2226,84.0,1682,0.05,46720,1.745854139328003,0.0001
111,-8.05362707,187068,2227,84.0,1683,0.05,46741,1.3083300590515137,0.0001
111,-6.81456852,187152,2228,84.0,1684,0.05,46762,0.8191404342651367,0.0001
111,-6.115726940000002,187236,2229,84.0,1684,0.05,46783,0.39890098571777344,0.0001
111,-5.8430924200000005,187320,2230,84.0,1685,0.05,46804,0.7988731861114502,0.0001
111,-6.56183924,187404,2231,84.0,1686,0.05,46825,0.473210871219635,0.0001
111,-7.428441370000001,187488,2232,84.0,1687,0.05,46846,0.7097901701927185,0.0001
111,-8.001244990000002,187572,2233,84.0,1687,0.05,46867,0.9535109996795654,0.0001
111,-7.478802869999999,187656,2234,84.0,1688,0.05,46888,0.9094945788383484,0.0001
111,-7.425629160000001,187740,2235,84.0,1689,0.05,46909,0.2831328213214874,0.0001
111,-7.468969670000002,187824,2236,84.0,1690,0.05,46930,0.5947691202163696,0.0001
111,-9.441174050000003,187908,2237,84.0,1690,0.05,46951,0.5632489919662476,0.0001
111,-8.233172340000001,187992,2238,84.0,1691,0.05,46972,0.5485185384750366,0.0001
111,-7.52446769,188076,2239,84.0,1692,0.05,46993,0.3342798948287964,0.0001
111,-7.7727371000000005,188160,2240,84.0,1693,0.05,47014,0.5508478879928589,0.0001
111,-7.9926533,188244,2241,84.0,1694,0.05,47035,1.181414008140564,0.0001
111,-8.32605835,188328,2242,84.0,1694,0.05,47056,0.9960221648216248,0.0001
111,-8.15619289,188412,2243,84.0,1695,0.05,47077,1.5574314594268799,0.0001
111,-9.40002751,188496,2244,84.0,1696,0.05,47098,1.7638919353485107,0.0001
111,-8.564039580000001,188580,2245,84.0,1697,0.05,47119,0.29970887303352356,0.0001
111,-8.55564096,188664,2246,84.0,1698,0.05,47140,0.9738845825195312,0.0001
111,-8.44121679,188748,2247,84.0,1698,0.05,47161,0.5602431297302246,0.0001
111,-7.722263370000002,188832,2248,84.0,1699,0.05,47182,0.46101099252700806,0.0001
111,-6.487493390000001,188916,2249,84.0,1700,0.05,47203,0.4841561019420624,0.0001
111,-5.12731929,189000,2250,84.0,1701,0.05,47224,1.1352237462997437,0.0001
111,-4.551212380000001,189084,2251,84.0,1701,0.05,47245,0.7053325176239014,0.0001
111,-4.760459030000002,189168,2252,84.0,1702,0.05,47266,0.8009665608406067,0.0001
111,-4.791315160000002,189252,2253,84.0,1703,0.05,47287,0.5879222750663757,0.0001
111,-5.2287997200000005,189336,2254,84.0,1704,0.05,47308,0.5863813161849976,0.0001
111,-4.959169720000001,189420,2255,84.0,1705,0.05,47329,1.341554045677185,0.0001
111,-4.070863410000002,189504,2256,84.0,1705,0.05,47350,0.5042256116867065,0.0001
111,-4.984607460000003,189588,2257,84.0,1706,0.05,47371,0.978500247001648,0.0001
111,-4.713329720000002,189672,2258,84.0,1707,0.05,47392,0.46371981501579285,0.0001
111,-5.144376690000001,189756,2259,84.0,1708,0.05,47413,0.6398962140083313,0.0001
111,-4.134898480000001,189840,2260,84.0,1709,0.05,47434,0.9443336725234985,0.0001
111,-3.527863210000001,189924,2261,84.0,1709,0.05,47455,1.009311556816101,0.0001
111,-3.1644757300000013,190008,2262,84.0,1710,0.05,47476,0.7410701513290405,0.0001
111,-3.867618420000001,190092,2263,84.0,1711,0.05,47497,0.932157039642334,0.0001
111,-4.22556255,190176,2264,84.0,1712,0.05,47518,0.41556882858276367,0.0001
111,-5.91761105,190260,2265,84.0,1712,0.05,47539,0.8264752626419067,0.0001
111,-5.20488555,190344,2266,84.0,1713,0.05,47560,0.5493515729904175,0.0001
111,-6.035909120000001,190428,2267,84.0,1714,0.05,47581,0.8597626686096191,0.0001
111,-6.0109404600000005,190512,2268,84.0,1714,0.05,47602,0.4415814280509949,0.0001
111,-6.14745839,190596,2269,84.0,1715,0.05,47623,0.5130141973495483,0.0001
111,-5.40432287,190680,2270,84.0,1716,0.05,47644,0.492895245552063,0.0001
111,-6.195242779999998,190764,2271,84.0,1717,0.05,47665,0.9811058044433594,0.0001
111,-4.790641309999999,190848,2272,84.0,1718,0.05,47686,0.8716204166412354,0.0001
111,-4.436368559999999,190932,2273,84.0,1718,0.05,47707,0.5522093772888184,0.0001
111,-4.471280159999999,191016,2274,84.0,1719,0.05,47728,0.5553997755050659,0.0001
111,-4.17854736,191100,2275,84.0,1720,0.05,47749,0.9483648538589478,0.0001
111,-4.9584563899999985,191184,2276,84.0,1721,0.05,47770,0.40434181690216064,0.0001
111,-5.60364026,191268,2277,84.0,1721,0.05,47791,0.3154124319553375,0.0001
111,-5.36057185,191352,2278,84.0,1722,0.05,47812,1.0384206771850586,0.0001
111,-5.858690370000001,191436,2279,84.0,1723,0.05,47833,0.5581942796707153,0.0001
111,-5.42969008,191520,2280,84.0,1724,0.05,47854,0.47938966751098633,0.0001
111,-5.8233744000000005,191604,2281,84.0,1724,0.05,47875,1.4231504201889038,0.0001
111,-6.34873502,191688,2282,84.0,1725,0.05,47896,0.3654087781906128,0.0001
111,-6.89415134,191772,2283,84.0,1726,0.05,47917,1.4059383869171143,0.0001
111,-6.926950600000001,191856,2284,84.0,1726,0.05,47938,0.6378463506698608,0.0001
111,-6.829623790000002,191940,2285,84.0,1727,0.05,47959,0.823369026184082,0.0001
111,-6.950937650000001,192024,2286,84.0,1728,0.05,47980,0.7114225625991821,0.0001
111,-7.047622940000001,192108,2287,84.0,1729,0.05,48001,0.5049247741699219,0.0001
111,-8.735450440000001,192192,2288,84.0,1730,0.05,48022,1.1016435623168945,0.0001
111,-9.41653905,192276,2289,84.0,1730,0.05,48043,0.40610837936401367,0.0001
111,-8.844479119999999,192360,2290,84.0,1731,0.05,48064,1.0859297513961792,0.0001
111,-8.8911311,192444,2291,84.0,1732,0.05,48085,0.3956752121448517,0.0001
111,-9.631457400000002,192528,2292,84.0,1733,0.05,48106,1.1436305046081543,0.0001
111,-5.839322139999998,192612,2293,84.0,1733,0.05,48127,1.1182711124420166,0.0001
111,-5.596305410000001,192696,2294,84.0,1734,0.05,48148,0.9372515678405762,0.0001
111,-5.262029249999999,192780,2295,84.0,1735,0.05,48169,0.9416996240615845,0.0001
111,-5.70292678,192864,2296,84.0,1736,0.05,48190,0.37170934677124023,0.0001
111,-5.51295086,192948,2297,84.0,1736,0.05,48211,0.30179688334465027,0.0001
111,-5.67214832,193032,2298,84.0,1737,0.05,48232,0.4589669108390808,0.0001
111,-6.577713699999999,193116,2299,84.0,1738,0.05,48253,0.3160851001739502,0.0001
111,-6.47045337,193200,2300,84.0,1739,0.05,48274,0.3429158627986908,0.0001
111,-7.05593842,193284,2301,84.0,1740,0.05,48295,0.4906502962112427,0.0001
111,-6.060964759999999,193368,2302,84.0,1740,0.05,48316,0.6922781467437744,0.0001
111,-6.3449435199999975,193452,2303,84.0,1741,0.05,48337,0.6635826230049133,0.0001
111,-6.014383979999999,193536,2304,84.0,1742,0.05,48358,0.47607219219207764,0.0001
111,-5.674553409999999,193620,2305,84.0,1743,0.05,48379,1.4593535661697388,0.0001
111,-5.352412489999998,193704,2306,84.0,1744,0.05,48400,0.8993469476699829,0.0001
111,-5.869113969999997,193788,2307,84.0,1744,0.05,48421,0.3676632046699524,0.0001
111,-5.106191549999999,193872,2308,84.0,1745,0.05,48442,0.6526205539703369,0.0001
111,-4.314686699999999,193956,2309,84.0,1746,0.05,48463,0.7742663025856018,0.0001
111,-4.80502302,194040,2310,84.0,1747,0.05,48484,1.3649070262908936,0.0001
111,-5.20887296,194124,2311,84.0,1747,0.05,48505,0.4203483462333679,0.0001
111,-5.848950910000001,194208,2312,84.0,1748,0.05,48526,0.5510138273239136,0.0001
111,-5.423244210000002,194292,2313,84.0,1749,0.05,48547,0.4755859971046448,0.0001
111,-5.3771917700000005,194376,2314,84.0,1750,0.05,48568,0.37373608350753784,0.0001
111,-5.25023693,194460,2315,84.0,1751,0.05,48589,0.496311753988266,0.0001
111,-5.54274833,194544,2316,84.0,1751,0.05,48610,0.7369505167007446,0.0001
111,-5.476474380000001,194628,2317,84.0,1752,0.05,48631,0.348759263753891,0.0001
111,-6.475608260000002,194712,2318,84.0,1753,0.05,48652,0.887301504611969,0.0001
111,-5.974714290000001,194796,2319,84.0,1754,0.05,48673,1.231776237487793,0.0001
111,-6.201393730000002,194880,2320,84.0,1755,0.05,48694,0.7711807489395142,0.0001
111,-6.69289675,194964,2321,84.0,1755,0.05,48715,0.6056903600692749,0.0001
111,-6.93892923,195048,2322,84.0,1756,0.05,48736,0.8255436420440674,0.0001
111,-5.861150329999999,195132,2323,84.0,1757,0.05,48757,0.26903480291366577,0.0001
111,-5.777140539999998,195216,2324,84.0,1758,0.05,48778,0.5349822640419006,0.0001
111,-4.911295849999999,195300,2325,84.0,1759,0.05,48799,0.35301974415779114,0.0001
111,-4.10360505,195384,2326,84.0,1759,0.05,48820,0.2081598937511444,0.0001
111,-4.463989059999999,195468,2327,84.0,1760,0.05,48841,0.5176389217376709,0.0001
111,-4.60618662,195552,2328,84.0,1761,0.05,48862,1.178424596786499,0.0001
111,-5.105829770000001,195636,2329,84.0,1762,0.05,48883,0.9488974809646606,0.0001
111,-4.94365997,195720,2330,84.0,1762,0.05,48904,0.8976023197174072,0.0001
111,-5.23962491,195804,2331,84.0,1763,0.05,48925,0.5860365629196167,0.0001
111,-5.55211274,195888,2332,84.0,1764,0.05,48946,0.3396154046058655,0.0001
111,-5.565052499999999,195972,2333,84.0,1765,0.05,48967,0.8270304203033447,0.0001
111,-5.492327579999999,196056,2334,84.0,1765,0.05,48988,0.4070022702217102,0.0001
111,-5.4931285800000005,196140,2335,84.0,1766,0.05,49009,0.4261125922203064,0.0001
111,-6.126683680000001,196224,2336,84.0,1767,0.05,49030,0.5079131126403809,0.0001
111,-4.95031627,196308,2337,84.0,1768,0.05,49051,0.40949463844299316,0.0001
111,-5.6400049899999996,196392,2338,84.0,1769,0.05,49072,1.1932785511016846,0.0001
111,-5.90562835,196476,2339,84.0,1769,0.05,49093,0.5399887561798096,0.0001
111,-5.750650139999999,196560,2340,84.0,1770,0.05,49114,1.3093607425689697,0.0001
111,-5.92850116,196644,2341,84.0,1771,0.05,49135,0.4792415499687195,0.0001
