time/fps,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,rollout/exploration_rate,time/episodes,rollout/ep_len_mean,train/loss,train/learning_rate,train/n_updates
202,193536,86.65582427,953,0.05,2304,84.0,0.49563807249069214,0.0001,48358
202,193620,86.65933856000001,954,0.05,2305,84.0,6.898559093475342,0.0001,48379
202,193704,86.60466744,954,0.05,2306,84.0,3.554974317550659,0.0001,48400
202,193788,86.61084627,954,0.05,2307,84.0,0.14391185343265533,0.0001,48421
202,193872,86.57941972,955,0.05,2308,84.0,0.42065268754959106,0.0001,48442
202,193956,86.58991735000001,955,0.05,2309,84.0,0.5812093019485474,0.0001,48463
202,194040,86.59876015000003,956,0.05,2310,84.0,6.866789817810059,0.0001,48484
202,194124,86.52380977000003,956,0.05,2311,84.0,0.24256333708763123,0.0001,48505
202,194208,86.48147331000001,956,0.05,2312,84.0,0.15589454770088196,0.0001,48526
202,194292,86.49010473,957,0.05,2313,84.0,0.10390438884496689,0.0001,48547
202,194376,86.51131400999999,957,0.05,2314,84.0,0.40387290716171265,0.0001,48568
202,194460,86.49385043000001,958,0.05,2315,84.0,0.10161563754081726,0.0001,48589
202,194544,86.49275924,958,0.05,2316,84.0,0.3896671235561371,0.0001,48610
202,194628,86.49508152000003,958,0.05,2317,84.0,0.29322633147239685,0.0001,48631
202,194712,86.48524457000002,959,0.05,2318,84.0,3.8063952922821045,0.0001,48652
203,194796,86.55965165000002,959,0.05,2319,84.0,3.7753851413726807,0.0001,48673
203,194880,86.57039920000001,959,0.05,2320,84.0,3.632373809814453,0.0001,48694
203,194964,86.57240491000002,960,0.05,2321,84.0,0.7449173927307129,0.0001,48715
203,195048,86.58181189000001,960,0.05,2322,84.0,4.069849491119385,0.0001,48736
203,195132,86.58887087000001,961,0.05,2323,84.0,0.5420159101486206,0.0001,48757
203,195216,86.60695799000001,961,0.05,2324,84.0,0.19561773538589478,0.0001,48778
203,195300,86.60859250000001,961,0.05,2325,84.0,0.10730896890163422,0.0001,48799
203,195384,86.60401922,962,0.05,2326,84.0,0.6392263770103455,0.0001,48820
203,195468,86.57406283,962,0.05,2327,84.0,0.1826324462890625,0.0001,48841
203,195552,86.56919898,963,0.05,2328,84.0,4.046265602111816,0.0001,48862
203,195636,86.55687744000002,963,0.05,2329,84.0,3.638702869415283,0.0001,48883
203,195720,86.62623387000004,964,0.05,2330,84.0,3.804060935974121,0.0001,48904
203,195804,86.61280557000002,964,0.05,2331,84.0,0.43140894174575806,0.0001,48925
203,195888,86.61040438,964,0.05,2332,84.0,0.10376733541488647,0.0001,48946
203,195972,86.57506934999999,965,0.05,2333,84.0,3.765058755874634,0.0001,48967
203,196056,86.59252412999999,965,0.05,2334,84.0,0.5488065481185913,0.0001,48988
203,196140,86.58274140999998,965,0.05,2335,84.0,0.07558617740869522,0.0001,49009
203,196224,86.57535328,966,0.05,2336,84.0,0.10664235055446625,0.0001,49030
203,196308,86.61769998999998,966,0.05,2337,84.0,0.1370658427476883,0.0001,49051
203,196392,86.61376864999998,967,0.05,2338,84.0,7.442103385925293,0.0001,49072
203,196476,86.58648398999999,967,0.05,2339,84.0,0.31970828771591187,0.0001,49093
203,196560,86.61195555999998,967,0.05,2340,84.0,6.943658351898193,0.0001,49114
203,196644,86.64836809,968,0.05,2341,84.0,0.40241891145706177,0.0001,49135
203,196728,86.7038195,968,0.05,2342,84.0,3.9032158851623535,0.0001,49156
203,196812,86.70007214000002,969,0.05,2343,84.0,7.295270919799805,0.0001,49177
203,196896,86.7043168,969,0.05,2344,84.0,3.793943166732788,0.0001,49198
203,196980,86.70710149,969,0.05,2345,84.0,0.18635597825050354,0.0001,49219
203,197064,86.73766075000002,970,0.05,2346,84.0,0.3955603539943695,0.0001,49240
203,197148,86.69451514000001,970,0.05,2347,84.0,0.36444175243377686,0.0001,49261
203,197232,86.70867178999998,971,0.05,2348,84.0,3.512209415435791,0.0001,49282
203,197316,86.70213963,971,0.05,2349,84.0,0.08500619232654572,0.0001,49303
203,197400,86.698905,971,0.05,2350,84.0,3.9439430236816406,0.0001,49324
203,197484,86.66225294999998,972,0.05,2351,84.0,0.11416274309158325,0.0001,49345
203,197568,86.67056972,972,0.05,2352,84.0,0.458710253238678,0.0001,49366
203,197652,86.64886566000001,973,0.05,2353,84.0,0.3289233446121216,0.0001,49387
203,197736,86.65193956000002,973,0.05,2354,84.0,0.15756043791770935,0.0001,49408
203,197820,86.65063946999999,973,0.05,2355,84.0,0.1954895555973053,0.0001,49429
203,197904,86.62505811000001,974,0.05,2356,84.0,3.4386985301971436,0.0001,49450
203,197988,86.62842607,974,0.05,2357,84.0,3.728191614151001,0.0001,49471
203,198072,86.62806355999997,975,0.05,2358,84.0,0.40353262424468994,0.0001,49492
203,198156,86.62803215999999,975,0.05,2359,84.0,3.55779767036438,0.0001,49513
203,198240,86.60553102999998,975,0.05,2360,84.0,0.3733375072479248,0.0001,49534
203,198324,86.61073107,976,0.05,2361,84.0,0.4352988004684448,0.0001,49555
203,198408,86.59245977999998,976,0.05,2362,84.0,0.36908262968063354,0.0001,49576
203,198492,86.57195664000001,977,0.05,2363,84.0,4.076374530792236,0.0001,49597
203,198576,86.55542057000002,977,0.05,2364,84.0,0.27000924944877625,0.0001,49618
203,198660,86.55296472000002,977,0.05,2365,84.0,3.712430238723755,0.0001,49639
203,198744,86.55540190000004,978,0.05,2366,84.0,0.13790512084960938,0.0001,49660
203,198828,86.55609309000002,978,0.05,2367,84.0,3.7229063510894775,0.0001,49681
203,198912,86.56177031000001,979,0.05,2368,84.0,0.19803833961486816,0.0001,49702
203,198996,86.57633671000002,979,0.05,2369,84.0,0.4180867075920105,0.0001,49723
203,199080,86.58379325,979,0.05,2370,84.0,0.1799106001853943,0.0001,49744
203,199164,86.59672011,980,0.05,2371,84.0,3.720778465270996,0.0001,49765
203,199248,86.59602766,980,0.05,2372,84.0,0.2586064636707306,0.0001,49786
203,199332,86.61197043,981,0.05,2373,84.0,0.3193390667438507,0.0001,49807
203,199416,86.62531702000003,981,0.05,2374,84.0,3.4143824577331543,0.0001,49828
203,199500,86.62732538000002,981,0.05,2375,84.0,4.728865623474121,0.0001,49849
203,199584,86.62169891000002,982,0.05,2376,84.0,0.3957388699054718,0.0001,49870
203,199668,86.56077338000001,982,0.05,2377,84.0,0.1460474729537964,0.0001,49891
203,199752,86.58486273,983,0.05,2378,84.0,0.13780486583709717,0.0001,49912
203,199836,86.57547476000002,983,0.05,2379,84.0,0.1374153196811676,0.0001,49933
203,199920,86.56102949000002,984,0.05,2380,84.0,0.08074277639389038,0.0001,49954
203,200004,86.57234068000001,984,0.05,2381,84.0,4.3327107429504395,0.0001,49975
203,200088,86.58237326000003,984,0.05,2382,84.0,0.14399051666259766,0.0001,49996
203,200172,86.58355393,985,0.05,2383,84.0,0.15629121661186218,0.0001,50017
203,200256,86.57774396999999,985,0.05,2384,84.0,3.9983816146850586,0.0001,50038
203,200340,86.62539220999999,986,0.05,2385,84.0,3.6953251361846924,0.0001,50059
203,200424,86.62122504000001,986,0.05,2386,84.0,0.07106298208236694,0.0001,50080
203,200508,86.62735273000003,986,0.05,2387,84.0,0.8259702920913696,0.0001,50101
203,200592,86.62454773000002,987,0.05,2388,84.0,0.5075444579124451,0.0001,50122
203,200676,86.61227793000002,987,0.05,2389,84.0,0.12801437079906464,0.0001,50143
203,200760,86.59142973000002,988,0.05,2390,84.0,3.7882626056671143,0.0001,50164
203,200844,86.59587633,988,0.05,2391,84.0,0.19077321887016296,0.0001,50185
203,200928,86.59937438000003,989,0.05,2392,84.0,3.9789037704467773,0.0001,50206
203,201012,86.59246544000001,989,0.05,2393,84.0,3.6533122062683105,0.0001,50227
203,201096,86.57726841000003,990,0.05,2394,84.0,3.571883201599121,0.0001,50248
203,201180,86.57579010000003,990,0.05,2395,84.0,4.631710052490234,0.0001,50269
203,201264,86.57172083000003,990,0.05,2396,84.0,3.929654359817505,0.0001,50290
203,201348,86.56775046000001,991,0.05,2397,84.0,3.8403196334838867,0.0001,50311
203,201432,86.56247112000001,991,0.05,2398,84.0,4.129450798034668,0.0001,50332
203,201516,86.55644832,992,0.05,2399,84.0,0.2032155692577362,0.0001,50353
203,201600,86.54385201999997,992,0.05,2400,84.0,3.8246560096740723,0.0001,50374
203,201684,86.53472144,993,0.05,2401,84.0,0.12066105008125305,0.0001,50395
203,201768,86.54099069999998,993,0.05,2402,84.0,3.572864532470703,0.0001,50416
203,201852,86.52872149,994,0.05,2403,84.0,3.7642550468444824,0.0001,50437
203,201936,86.53429184999999,994,0.05,2404,84.0,3.8906056880950928,0.0001,50458
202,202020,86.51278741,995,0.05,2405,84.0,0.15997779369354248,0.0001,50479
202,202104,86.58167427999999,995,0.05,2406,84.0,0.5175196528434753,0.0001,50500
202,202188,86.59213662999998,996,0.05,2407,84.0,4.42907190322876,0.0001,50521
202,202272,86.63325972999999,996,0.05,2408,84.0,0.14000985026359558,0.0001,50542
202,202356,86.62303167999998,996,0.05,2409,84.0,0.47720521688461304,0.0001,50563
202,202440,86.54046244,997,0.05,2410,84.0,0.3386520743370056,0.0001,50584
202,202524,86.61868719999998,997,0.05,2411,84.0,4.1410627365112305,0.0001,50605
202,202608,86.67117247999998,998,0.05,2412,84.0,4.066818714141846,0.0001,50626
202,202692,86.70139316999999,998,0.05,2413,84.0,0.3357944190502167,0.0001,50647
202,202776,86.69241297,999,0.05,2414,84.0,0.38950252532958984,0.0001,50668
202,202860,86.69355459,999,0.05,2415,84.0,0.39490264654159546,0.0001,50689
202,202944,86.69425768,1000,0.05,2416,84.0,0.42060232162475586,0.0001,50710
202,203028,86.68937006000002,1000,0.05,2417,84.0,0.35392749309539795,0.0001,50731
202,203112,86.67879396000001,1001,0.05,2418,84.0,4.482905387878418,0.0001,50752
202,203196,86.67398817000002,1001,0.05,2419,84.0,7.367281436920166,0.0001,50773
202,203280,86.66895044999997,1002,0.05,2420,84.0,3.8027546405792236,0.0001,50794
202,203364,86.62403533000001,1002,0.05,2421,84.0,7.5948967933654785,0.0001,50815
202,203448,86.63126664999999,1003,0.05,2422,84.0,0.27814364433288574,0.0001,50836
202,203532,86.63262673,1003,0.05,2423,84.0,3.8562419414520264,0.0001,50857
202,203616,86.61295799,1004,0.05,2424,84.0,0.387295663356781,0.0001,50878
202,203700,86.59544117,1004,0.05,2425,84.0,0.04941926896572113,0.0001,50899
202,203784,86.59421427000001,1005,0.05,2426,84.0,0.383742094039917,0.0001,50920
202,203868,86.61773522,1005,0.05,2427,84.0,0.25834429264068604,0.0001,50941
202,203952,86.61670365,1006,0.05,2428,84.0,0.21084019541740417,0.0001,50962
202,204036,86.62941339,1006,0.05,2429,84.0,3.5335335731506348,0.0001,50983
202,204120,86.59110437999998,1006,0.05,2430,84.0,0.561060905456543,0.0001,51004
202,204204,86.60688233999997,1007,0.05,2431,84.0,7.3164567947387695,0.0001,51025
202,204288,86.63454895000001,1007,0.05,2432,84.0,3.7519795894622803,0.0001,51046
202,204372,86.65388103000001,1008,0.05,2433,84.0,0.16089767217636108,0.0001,51067
202,204456,86.66122074,1008,0.05,2434,84.0,7.152848243713379,0.0001,51088
202,204540,86.65454758000001,1009,0.05,2435,84.0,0.21412114799022675,0.0001,51109
202,204624,86.66234654,1009,0.05,2436,84.0,3.6987545490264893,0.0001,51130
202,204708,86.66270078,1010,0.05,2437,84.0,0.39491379261016846,0.0001,51151
202,204792,86.67918343999997,1010,0.05,2438,84.0,0.2867788076400757,0.0001,51172
202,204876,86.69000382,1011,0.05,2439,84.0,0.3797540068626404,0.0001,51193
202,204960,86.68529783,1011,0.05,2440,84.0,0.3236756920814514,0.0001,51214
202,205044,86.67328945,1011,0.05,2441,84.0,0.3604883849620819,0.0001,51235
202,205128,86.67832290000003,1012,0.05,2442,84.0,0.149060919880867,0.0001,51256
202,205212,86.67402268,1012,0.05,2443,84.0,3.539706230163574,0.0001,51277
202,205296,86.60148491,1013,0.05,2444,84.0,0.18932285904884338,0.0001,51298
202,205380,86.58406511999999,1013,0.05,2445,84.0,6.934861183166504,0.0001,51319
202,205464,86.575554,1013,0.05,2446,84.0,0.19596806168556213,0.0001,51340
202,205548,86.60193111000001,1014,0.05,2447,84.0,0.3641703128814697,0.0001,51361
202,205632,86.62069518000003,1014,0.05,2448,84.0,3.4675281047821045,0.0001,51382
202,205716,86.6333348,1015,0.05,2449,84.0,7.202830791473389,0.0001,51403
202,205800,86.65126329,1015,0.05,2450,84.0,0.5737641453742981,0.0001,51424
202,205884,86.69678964999999,1016,0.05,2451,84.0,0.3367769420146942,0.0001,51445
202,205968,86.69414847999998,1016,0.05,2452,84.0,0.2065432369709015,0.0001,51466
202,206052,86.68602394,1016,0.05,2453,84.0,0.6273390054702759,0.0001,51487
202,206136,86.70135587,1017,0.05,2454,84.0,0.5950815677642822,0.0001,51508
202,206220,86.70091651000003,1017,0.05,2455,84.0,0.4293389320373535,0.0001,51529
202,206304,86.72330669000002,1018,0.05,2456,84.0,0.18467240035533905,0.0001,51550
202,206388,86.71291968,1018,0.05,2457,84.0,0.4053643047809601,0.0001,51571
202,206472,86.71883335000001,1019,0.05,2458,84.0,3.7070109844207764,0.0001,51592
202,206556,86.72789267,1019,0.05,2459,84.0,0.1201012134552002,0.0001,51613
202,206640,86.74670559,1020,0.05,2460,84.0,0.15361465513706207,0.0001,51634
202,206724,86.72200387,1020,0.05,2461,84.0,0.2276451289653778,0.0001,51655
202,206808,86.73828479999999,1020,0.05,2462,84.0,0.3621632158756256,0.0001,51676
202,206892,86.75991161999998,1021,0.05,2463,84.0,0.4925505518913269,0.0001,51697
202,206976,86.78114948999998,1021,0.05,2464,84.0,0.3385699391365051,0.0001,51718
202,207060,86.79125834999999,1022,0.05,2465,84.0,3.9453976154327393,0.0001,51739
202,207144,86.79296303999999,1022,0.05,2466,84.0,0.1464703530073166,0.0001,51760
202,207228,86.79596828,1023,0.05,2467,84.0,0.5344765186309814,0.0001,51781
202,207312,86.80003488999999,1023,0.05,2468,84.0,3.69921875,0.0001,51802
202,207396,86.77922757,1023,0.05,2469,84.0,0.18123231828212738,0.0001,51823
202,207480,86.75614535000001,1024,0.05,2470,84.0,0.3079470992088318,0.0001,51844
202,207564,86.75547146000001,1024,0.05,2471,84.0,3.894716262817383,0.0001,51865
202,207648,86.75112172000001,1025,0.05,2472,84.0,0.44530361890792847,0.0001,51886
202,207732,86.74635964999999,1025,0.05,2473,84.0,0.3583773970603943,0.0001,51907
202,207816,86.76033019,1025,0.05,2474,84.0,0.2055279016494751,0.0001,51928
202,207900,86.78111605,1026,0.05,2475,84.0,3.60085129737854,0.0001,51949
202,207984,86.74304147000001,1026,0.05,2476,84.0,0.3122662603855133,0.0001,51970
202,208068,86.80127404999999,1027,0.05,2477,84.0,0.35687148571014404,0.0001,51991
202,208152,86.78971255999998,1027,0.05,2478,84.0,0.4442216753959656,0.0001,52012
202,208236,86.78810469999999,1028,0.05,2479,84.0,0.41627824306488037,0.0001,52033
202,208320,86.80194970999999,1028,0.05,2480,84.0,0.39651238918304443,0.0001,52054
202,208404,86.79637360000001,1028,0.05,2481,84.0,0.08059316873550415,0.0001,52075
202,208488,86.79185863000001,1029,0.05,2482,84.0,0.18874850869178772,0.0001,52096
202,208572,86.79290455,1029,0.05,2483,84.0,0.14979586005210876,0.0001,52117
202,208656,86.79119994999999,1030,0.05,2484,84.0,0.1440310776233673,0.0001,52138
202,208740,86.78886490999997,1030,0.05,2485,84.0,4.137357711791992,0.0001,52159
202,208824,86.79887579999999,1031,0.05,2486,84.0,3.4997756481170654,0.0001,52180
202,208908,86.79484092000001,1031,0.05,2487,84.0,3.6743359565734863,0.0001,52201
202,208992,86.79144087,1032,0.05,2488,84.0,4.182961940765381,0.0001,52222
202,209076,86.79886806,1032,0.05,2489,84.0,0.11369074881076813,0.0001,52243
202,209160,86.82788064,1033,0.05,2490,84.0,0.5477926135063171,0.0001,52264
202,209244,86.82058457,1033,0.05,2491,84.0,0.09726382791996002,0.0001,52285
202,209328,86.78082240999998,1034,0.05,2492,84.0,0.46381813287734985,0.0001,52306
202,209412,86.78113341,1034,0.05,2493,84.0,0.5467127561569214,0.0001,52327
