#{"t_start": 1744534082.1672266, "env_id": "None"}
r,l,t
-5.106157,32,61.436939
-5.631495,32,61.633918
90.381368,85,61.95206
-14.218133,27,62.132118
-11.438958,28,62.309572
-9.617582,29,62.491382
11.699067,40,62.717855
-8.173491,30,62.914085
79.453866,85,63.238675
1.900606,35,63.441292
-6.271836,32,63.637608
-9.495356,29,63.821305
40.483598,52,64.069537
-10.860258,29,64.264059
44.864473,85,64.58942
116.590387,85,64.907645
-8.180477,30,65.108174
-7.722013,31,65.304909
-9.780855,29,65.505772
-11.446849,28,65.694669
4.026207,37,65.913002
-8.69732,30,66.091281
31.348424,53,66.336675
-7.482962,31,66.524112
-10.032523,29,66.701346
2.929961,37,66.908909
-7.357448,30,67.091686
2.032249,36,67.30732
-4.308578,32,67.508934
87.858952,85,67.847055
5.170246,85,68.164577
-1.884573,34,68.370795
-8.321141,30,68.574687
96.71628,85,68.914668
-10.65969,29,69.105071
-8.663879,31,69.304212
-7.947929,30,69.496108
-8.175772,31,69.687423
-9.479827,30,69.883665
-11.597556,28,70.081037
-6.505333,31,70.272694
-12.445217,28,70.465992
-4.247364,33,70.670708
-7.638859,30,70.856366
-3.959699,33,71.068088
34.336624,85,71.403368
22.734357,44,71.634489
-6.751483,31,71.827426
-5.011747,32,72.029685
-6.755963,32,72.236718
5.022468,36,72.452304
-10.716461,29,72.631971
-15.776938,25,72.81453
12.161782,41,73.030946
-4.686815,33,73.235478
-9.15665,30,73.429758
8.912231,39,73.646609
-9.766365,30,73.829512
-8.78829,30,74.026186
-5.91231,32,74.230025
-8.807997,30,74.424221
-2.816348,34,74.623734
-8.830474,30,74.823185
-5.815117,32,75.027091
-3.139198,33,75.226709
0.979078,36,75.440499
-8.487943,29,75.635383
-0.811327,35,75.836714
-4.391229,32,76.040613
10.739114,40,76.255552
-7.970031,30,76.439753
-4.570948,33,76.637186
86.777179,85,76.954484
-0.584019,35,77.154857
-14.306228,26,77.344236
4.139342,85,77.661201
27.568033,49,77.90431
-5.167597,32,78.101489
-5.027188,31,78.294639
-6.307497,32,78.484222
-9.762496,28,78.669485
72.921785,85,79.002567
-2.891913,34,79.209311
-11.335032,28,79.405029
-4.750533,33,79.602677
-7.812473,32,79.814696
-8.617101,31,80.010725
62.374216,85,80.361432
80.082636,75,80.677604
18.864699,85,81.01179
35.169786,55,81.263402
101.369003,85,81.599647
-11.445669,29,81.790216
-2.996144,33,81.99323
-0.236824,35,82.199142
-11.814991,28,82.38648
107.548915,85,82.709552
-9.837204,29,82.903558
-5.244796,32,83.108702
2.147997,36,83.318596
-14.05796,27,83.510203
-12.174155,27,83.693646
-9.489244,30,83.889623
108.343339,85,84.212618
9.738417,39,84.429062
-14.922469,26,84.612381
-17.129769,85,84.944731
20.866094,44,85.164328
97.960876,85,85.49351
9.041162,40,85.715556
2.706014,36,85.9216
18.378644,44,86.149794
106.32797,85,86.489855
71.84671,85,86.81154
42.625586,57,87.069613
40.946866,85,87.400277
-11.429136,29,87.599089
-9.401307,30,87.802809
12.533076,42,88.027685
-11.056619,29,88.225054
-1.370145,35,88.436287
-9.468157,30,88.627888
-13.844348,26,88.809653
-2.533585,33,89.013616
3.058821,36,89.222549
-12.539858,27,89.404469
61.665264,60,89.680309
-2.585342,34,89.884314
87.397599,85,90.21481
-7.299821,32,90.415008
-9.440985,30,90.624921
10.991551,40,90.84049
-15.97976,25,91.028522
-11.062201,28,91.21593
-6.986337,31,91.412974
-12.282941,27,91.604782
-8.256775,31,91.802706
-8.202636,31,92.002438
-14.096633,27,92.186935
83.663641,85,92.517026
-9.465652,30,92.71233
96.963069,85,93.065067
18.410849,43,93.302585
-0.528335,34,93.522179
-11.66429,28,93.704995
-14.549368,26,93.89255
-15.659653,25,94.071743
104.002961,85,94.425197
63.879724,85,94.765025
111.731555,85,95.11151
-12.734964,27,95.301625
82.604444,85,95.630863
-12.612976,28,95.823599
-16.104579,25,96.001936
26.817844,50,96.252334
-10.571865,29,96.444854
-15.93987,25,96.620075
-8.829418,29,96.814147
-10.102716,29,97.006918
4.657358,37,97.212359
-10.129205,30,97.412414
-14.132622,26,97.596221
-6.464322,32,97.785988
-11.853391,28,97.97945
-3.617786,34,98.187281
-9.987682,29,98.375103
-7.27369,31,98.580154
45.359399,85,98.916505
-2.00218,34,99.12728
-11.191089,29,99.322611
85.602111,85,99.660942
-9.814392,30,99.854623
-14.647015,26,100.034852
13.62863,42,100.263076
-16.357171,25,100.444173
-14.172977,26,100.632485
-9.674676,28,100.826049
68.197951,85,101.161229
-10.869031,29,101.357313
-2.999404,32,101.555908
-12.147813,29,101.745143
-13.364942,27,101.936503
22.840873,85,102.280591
16.24533,43,102.512821
-5.721513,33,102.709125
-9.019978,30,102.911025
-10.30537,85,103.284204
1.108089,85,103.620387
25.006943,85,103.93976
-15.440511,25,104.126966
-15.345439,25,104.314045
26.204011,45,104.545128
-13.557912,27,104.735572
-15.531197,25,104.916863
31.677771,55,105.174145
-6.425399,32,105.373948
-9.332617,30,105.571298
32.796316,50,105.814422
-10.210522,30,106.00149
-10.235283,29,106.194676
-10.450476,30,106.403204
2.224444,36,106.629573
-7.801491,30,106.824056
40.789611,85,107.181181
-2.338949,34,107.389821
82.912284,85,107.7383
-6.534974,32,107.948146
-12.359983,28,108.141315
54.461667,85,108.476069
-6.42315,31,108.679113
72.342279,85,109.034332
-13.221144,28,109.233998
-15.425785,25,109.412837
-13.900889,26,109.600212
-10.859203,29,109.819445
-14.012081,26,110.028801
37.463323,56,110.31739
-6.847128,32,110.540922
113.522969,85,110.959179
-13.596722,28,111.157453
-14.440303,27,111.371148
-11.157699,28,111.601001
-11.162873,29,111.881613
118.584158,85,112.247433
5.735605,38,112.468027
-9.534192,29,112.655825
10.674423,85,112.981218
100.42077,85,113.313393
43.517313,85,113.666389
7.460056,40,113.898215
-22.440244,85,114.409079
14.383598,43,114.63956
26.213095,48,114.884163
67.680484,72,115.19402
-4.465219,34,115.412936
14.54066,45,115.648025
-5.199846,33,115.882773
39.618843,55,116.146791
13.061112,43,116.369608
-12.194563,27,116.546939
-4.283465,33,116.776702
8.449966,39,116.998119
-2.576845,33,117.231471
-13.498732,26,117.410654
-5.560552,32,117.662895
-11.328335,29,117.850773
-4.619294,33,118.064049
-14.099043,26,118.240111
16.701322,43,118.468018
-15.998887,25,118.651536
15.687303,85,119.009337
-12.163816,27,119.198317
-13.664149,28,119.386267
-13.736311,26,119.5771
-7.210689,29,119.776614
