time/fps,rollout/ep_len_mean,rollout/exploration_rate,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/episodes,train/n_updates,train/learning_rate,train/loss
189,50.74,0.05,309,9.582047670000001,58511,1281,14602,0.0001,4.297352313995361
189,50.77,0.05,309,9.62418589,58540,1282,14609,0.0001,4.8193769454956055
189,50.79,0.05,309,9.657474120000002,58576,1283,14618,0.0001,4.566998481750488
189,50.79,0.05,309,9.6599754,58601,1284,14625,0.0001,4.756176471710205
189,50.75,0.05,309,9.56642296,58636,1285,14633,0.0001,0.4670409858226776
189,50.78,0.05,310,9.67736931,58669,1286,14642,0.0001,4.497107982635498
189,50.71,0.05,310,9.54062936,58699,1287,14649,0.0001,4.6421966552734375
189,51.08,0.05,310,9.966220120000001,58784,1288,14670,0.0001,7.984650611877441
189,51.22,0.05,310,10.235876000000001,58831,1289,14682,0.0001,0.9316924810409546
189,50.78,0.05,311,9.450917720000001,58872,1290,14692,0.0001,0.5540202856063843
189,51.27,0.05,311,10.130865620000002,58954,1291,14713,0.0001,4.734328269958496
189,51.64,0.05,311,10.4958632,59039,1292,14734,0.0001,4.442356586456299
189,51.12,0.05,312,10.75465452,59072,1293,14742,0.0001,0.9376890659332275
189,50.54,0.05,312,10.178946770000003,59099,1294,14749,0.0001,0.9035256505012512
189,49.98,0.05,312,9.291746309999999,59128,1295,14756,0.0001,4.672343730926514
189,49.98,0.05,312,9.339409219999999,59161,1296,14765,0.0001,0.5735066533088684
189,50.05,0.05,313,9.46819569,59199,1297,14774,0.0001,0.7194379568099976
189,50.31,0.05,313,9.835247070000001,59284,1298,14795,0.0001,4.544347286224365
189,50.02,0.05,313,10.050581549999999,59340,1299,14809,0.0001,0.9471094608306885
189,50.02,0.05,314,9.843516829999999,59425,1300,14831,0.0001,0.7250201106071472
189,50.21,0.05,314,10.08045957,59510,1301,14852,0.0001,0.7673360705375671
189,50.81,0.05,314,10.22005183,59595,1302,14873,0.0001,0.6382303833961487
189,51.22,0.05,315,9.92656455,59680,1303,14894,0.0001,4.783006191253662
189,50.82,0.05,315,9.896273959999998,59725,1304,14906,0.0001,4.225879192352295
189,50.23,0.05,315,9.506880709999999,59751,1305,14912,0.0001,4.342629432678223
189,50.74,0.05,315,10.666362710000001,59836,1306,14933,0.0001,0.6840459108352661
189,50.24,0.05,316,9.98574537,59871,1307,14942,0.0001,0.617598295211792
189,50.48,0.05,316,10.41636935,59924,1308,14955,0.0001,8.65270709991455
189,50.43,0.05,316,10.358817060000002,59951,1309,14962,0.0001,0.591229259967804
189,50.56,0.05,316,10.555931020000003,59989,1310,14972,0.0001,1.1520624160766602
189,50.58,0.05,317,10.589471990000002,60027,1311,14981,0.0001,0.999198317527771
189,50.92,0.05,317,11.1764009,60086,1312,14996,0.0001,4.839048862457275
189,51.33,0.05,317,11.86826848,60171,1313,15017,0.0001,5.120673656463623
