time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,rollout/exploration_rate,time/episodes,rollout/ep_rew_mean,time/fps,train/n_updates,train/learning_rate,train/loss
25059,174,29.13,0.05,733,-10.404513420000002,143,6239,0.0001,3.8135459423065186
25087,174,29.14,0.05,734,-10.390564290000002,143,6246,0.0001,5.720425605773926
25114,174,29.14,0.05,735,-10.389016940000001,143,6253,0.0001,6.508302688598633
25142,175,29.14,0.05,736,-10.378178089999999,143,6260,0.0001,6.30875301361084
25170,175,29.17,0.05,737,-10.3524505,143,6267,0.0001,1.097269058227539
25195,175,29.15,0.05,738,-10.401966159999999,143,6273,0.0001,6.252513885498047
25280,175,29.75,0.05,739,-9.51105289,143,6294,0.0001,6.42526388168335
25305,176,29.68,0.05,740,-9.6235853,143,6301,0.0001,6.155048370361328
25330,176,29.08,0.05,741,-10.25569687,143,6307,0.0001,0.8340728282928467
25356,176,29.09,0.05,742,-10.22587556,143,6313,0.0001,5.453564643859863
25385,176,29.12,0.05,743,-10.196624719999999,143,6321,0.0001,3.8981316089630127
25411,177,29.09,0.05,744,-10.23589931,143,6327,0.0001,14.050933837890625
25440,177,29.09,0.05,745,-10.22677441,143,6334,0.0001,6.254999160766602
25465,177,29.06,0.05,746,-10.26157218,143,6341,0.0001,0.8738055229187012
25490,177,29.05,0.05,747,-10.27444008,143,6347,0.0001,3.5460076332092285
25517,178,29.03,0.05,748,-10.296216199999998,143,6354,0.0001,0.9624838829040527
25542,178,29.03,0.05,749,-10.292140219999999,143,6360,0.0001,3.63395357131958
25569,178,29.05,0.05,750,-10.281907980000002,143,6367,0.0001,3.2941291332244873
25597,178,29.07,0.05,751,-10.274923390000001,143,6374,0.0001,2.625575065612793
25624,178,28.93,0.05,752,-10.50783366,143,6380,0.0001,1.2143385410308838
25649,179,28.86,0.05,753,-10.59834422,143,6387,0.0001,3.325885057449341
25674,179,28.83,0.05,754,-10.62855136,143,6393,0.0001,8.676968574523926
25700,179,28.83,0.05,755,-10.643853339999998,143,6399,0.0001,1.2552564144134521
25725,179,28.82,0.05,756,-10.664894259999999,143,6406,0.0001,1.3735049962997437
25755,180,28.83,0.05,757,-10.652148320000002,143,6413,0.0001,6.241230010986328
25780,180,28.81,0.05,758,-10.67565962,143,6419,0.0001,6.37565279006958
25807,180,28.81,0.05,759,-10.678269169999998,142,6426,0.0001,3.4685635566711426
25834,180,28.81,0.05,760,-10.679224419999999,142,6433,0.0001,8.994658470153809
25860,180,28.8,0.05,761,-10.69312909,142,6439,0.0001,9.011305809020996
25889,181,28.81,0.05,762,-10.67314462,142,6447,0.0001,3.837012529373169
25915,181,28.82,0.05,763,-10.65312953,142,6453,0.0001,3.37235426902771
25940,181,28.8,0.05,764,-10.68332508,142,6459,0.0001,3.3495123386383057
25965,181,28.76,0.05,765,-10.726602719999999,142,6466,0.0001,0.6375597715377808
25992,182,28.78,0.05,766,-10.71371393,142,6472,0.0001,0.5328038930892944
26019,182,28.8,0.05,767,-10.68275371,142,6479,0.0001,13.628426551818848
26046,182,28.82,0.05,768,-10.663016809999998,142,6486,0.0001,10.801766395568848
26074,182,28.85,0.05,769,-10.634377010000001,142,6493,0.0001,4.125865459442139
26099,183,28.81,0.05,770,-10.68604164,142,6499,0.0001,3.810161828994751
26125,183,28.78,0.05,771,-10.72963185,142,6506,0.0001,3.961242198944092
26153,183,28.78,0.05,772,-10.732808729999999,142,6513,0.0001,0.9661561250686646
26179,183,28.77,0.05,773,-10.742439650000001,142,6519,0.0001,6.297911643981934
26204,184,28.72,0.05,774,-10.813575190000002,142,6525,0.0001,3.7693538665771484
26229,184,28.69,0.05,775,-10.839889550000002,142,6532,0.0001,5.642827033996582
26255,184,28.66,0.05,776,-10.87379572,142,6538,0.0001,0.7672781944274902
26286,184,28.66,0.05,777,-10.882962910000002,142,6546,0.0001,3.788912296295166
26316,185,28.68,0.05,778,-10.863426190000002,142,6553,0.0001,6.155461311340332
26342,185,28.64,0.05,779,-10.906381820000002,142,6560,0.0001,0.9829955101013184
26369,185,28.64,0.05,780,-10.911872700000004,142,6567,0.0001,7.032881259918213
26399,185,28.68,0.05,781,-10.864174560000004,142,6574,0.0001,1.1455360651016235
26428,185,28.72,0.05,782,-10.818879640000002,142,6581,0.0001,3.444688081741333
26454,186,28.71,0.05,783,-10.82848032,142,6588,0.0001,0.9319925308227539
26481,186,28.7,0.05,784,-10.839591180000003,142,6595,0.0001,3.261843204498291
26508,186,28.66,0.05,785,-10.885468629999998,141,6601,0.0001,5.884695053100586
26537,186,28.7,0.05,786,-10.849066759999998,141,6609,0.0001,3.438114881515503
26564,187,28.72,0.05,787,-10.826065329999999,141,6615,0.0001,6.616186618804932
26590,187,28.71,0.05,788,-10.829789049999999,141,6622,0.0001,4.071479320526123
26619,187,28.7,0.05,789,-10.83489416,141,6629,0.0001,6.342547416687012
26644,187,28.67,0.05,790,-10.865453790000002,141,6635,0.0001,0.810520350933075
26669,188,28.65,0.05,791,-10.87957696,141,6642,0.0001,1.0778238773345947
26694,188,28.65,0.05,792,-10.873752509999997,141,6648,0.0001,6.439016342163086
26722,188,28.64,0.05,793,-10.897539069999999,141,6655,0.0001,3.8376851081848145
26747,188,28.58,0.05,794,-10.96681004,141,6661,0.0001,0.9561049938201904
26772,188,28.58,0.05,795,-10.956101180000001,141,6667,0.0001,5.942460536956787
26798,189,28.56,0.05,796,-10.982118960000001,141,6674,0.0001,0.9848234057426453
26826,189,28.55,0.05,797,-11.026882129999999,141,6681,0.0001,6.09219217300415
26852,189,28.49,0.05,798,-11.086546529999998,141,6687,0.0001,0.9177403450012207
26882,189,28.52,0.05,799,-11.059594679999998,141,6695,0.0001,6.373368263244629
26907,190,28.51,0.05,800,-11.07905544,141,6701,0.0001,6.087237358093262
26936,190,28.55,0.05,801,-11.032294949999999,141,6708,0.0001,1.0065903663635254
26964,190,28.55,0.05,802,-11.027384199999998,141,6715,0.0001,0.6742541790008545
26992,190,28.57,0.05,803,-11.01010517,141,6722,0.0001,3.2355175018310547
27020,191,28.6,0.05,804,-10.979781229999999,141,6729,0.0001,0.4857982397079468
27045,191,28.58,0.05,805,-10.99373364,141,6736,0.0001,3.7692689895629883
27070,191,28.57,0.05,806,-11.01225887,141,6742,0.0001,1.0732710361480713
27097,191,28.58,0.05,807,-10.99979304,141,6749,0.0001,0.9189459681510925
27125,191,28.58,0.05,808,-10.999148990000002,141,6756,0.0001,3.426788330078125
27152,192,28.57,0.05,809,-11.01871073,141,6762,0.0001,3.3433303833007812
27179,192,28.57,0.05,810,-11.01612955,141,6769,0.0001,3.7165982723236084
27206,192,28.58,0.05,811,-10.999435639999996,141,6776,0.0001,1.0417529344558716
27232,192,28.55,0.05,812,-11.040990459999998,141,6782,0.0001,0.8578731417655945
27257,193,28.52,0.05,813,-11.07011382,141,6789,0.0001,3.439692974090576
27284,193,28.52,0.05,814,-11.06278718,141,6795,0.0001,6.717249393463135
27312,193,28.55,0.05,815,-11.040716120000003,141,6802,0.0001,3.001793146133423
27339,193,28.54,0.05,816,-11.061397770000001,141,6809,0.0001,6.175070285797119
27366,194,28.52,0.05,817,-11.08975903,140,6816,0.0001,0.6933742165565491
27391,194,28.5,0.05,818,-11.099792019999997,140,6822,0.0001,0.7958188652992249
27418,194,28.49,0.05,819,-11.124306679999997,140,6829,0.0001,3.618739128112793
27444,194,27.9,0.05,820,-11.80537426,140,6835,0.0001,6.235402584075928
27470,195,27.91,0.05,821,-11.79192842,140,6842,0.0001,9.02352523803711
27495,195,27.9,0.05,822,-11.79141015,140,6848,0.0001,3.670490264892578
27521,195,27.88,0.05,823,-11.807560380000002,140,6855,0.0001,6.517849922180176
27548,195,27.83,0.05,824,-11.877078619999999,140,6861,0.0001,9.438335418701172
27577,195,27.85,0.05,825,-11.85893934,140,6869,0.0001,6.246849060058594
27607,196,27.88,0.05,826,-11.817159949999997,140,6876,0.0001,0.7375270128250122
27635,196,27.91,0.05,827,-11.784459789999996,140,6883,0.0001,3.3792102336883545
27661,196,27.92,0.05,828,-11.776364899999999,140,6890,0.0001,0.715127170085907
27686,196,27.92,0.05,829,-11.78869947,140,6896,0.0001,8.781621932983398
27711,197,27.32,0.05,830,-13.05686961,140,6902,0.0001,6.164384365081787
27736,197,27.3,0.05,831,-13.07341098,140,6908,0.0001,0.8591564893722534
27764,197,27.32,0.05,832,-13.055591340000003,140,6915,0.0001,5.9233574867248535
27792,197,27.33,0.05,833,-13.055936050000003,140,6922,0.0001,0.9072191119194031
27817,197,27.3,0.05,834,-13.08805998,140,6929,0.0001,3.81268048286438
27846,198,27.32,0.05,835,-13.065497380000002,140,6936,0.0001,6.148669242858887
27873,198,27.31,0.05,836,-13.080206030000001,140,6943,0.0001,6.228371620178223
27901,198,27.31,0.05,837,-13.076038700000002,140,6950,0.0001,0.9460370540618896
27927,198,27.32,0.05,838,-13.054175560000001,140,6956,0.0001,1.0747313499450684
27955,199,26.75,0.05,839,-13.927075520000002,140,6963,0.0001,1.1327433586120605
27984,199,26.79,0.05,840,-13.867806380000005,140,6970,0.0001,5.724179267883301
28009,199,26.79,0.05,841,-13.880921070000005,140,6977,0.0001,3.8621764183044434
28035,199,26.79,0.05,842,-13.885786470000003,140,6983,0.0001,0.5885763764381409
28060,200,26.75,0.05,843,-13.92677346,140,6989,0.0001,6.083374977111816
28085,200,26.74,0.05,844,-13.935710949999997,140,6996,0.0001,0.8052133917808533
28113,200,26.73,0.05,845,-13.949189069999997,140,7003,0.0001,2.9666240215301514
28139,200,26.74,0.05,846,-13.944666159999997,140,7009,0.0001,3.436908721923828
28171,201,26.81,0.05,847,-13.860425199999998,140,7017,0.0001,1.2384004592895508
28197,201,26.8,0.05,848,-13.872012029999999,140,7024,0.0001,3.64825439453125
28224,201,26.82,0.05,849,-13.84946632,140,7030,0.0001,8.827666282653809
28250,201,26.81,0.05,850,-13.853963449999998,139,7037,0.0001,3.2884154319763184
28275,202,26.78,0.05,851,-13.8767849,139,7043,0.0001,0.8566502332687378
28300,202,26.76,0.05,852,-13.905759250000001,139,7049,0.0001,0.7460173964500427
28327,202,26.78,0.05,853,-13.889517620000001,139,7056,0.0001,0.5860714316368103
28355,202,26.81,0.05,854,-13.860518160000002,139,7063,0.0001,9.066084861755371
28382,202,26.82,0.05,855,-13.84119504,139,7070,0.0001,0.7599729895591736
28408,203,26.83,0.05,856,-13.835539670000003,139,7076,0.0001,0.8364933133125305
28434,203,26.79,0.05,857,-13.878738550000001,139,7083,0.0001,3.2797927856445312
28459,203,26.79,0.05,858,-13.88896991,139,7089,0.0001,5.650010108947754
28484,203,26.77,0.05,859,-13.90445031,139,7095,0.0001,1.2809267044067383
28510,204,26.76,0.05,860,-13.90901033,139,7102,0.0001,0.7987263798713684
28537,204,26.77,0.05,861,-13.889215790000002,139,7109,0.0001,1.0636529922485352
28564,204,26.75,0.05,862,-13.9243559,139,7115,0.0001,3.428222417831421
28590,204,26.75,0.05,863,-13.93858149,139,7122,0.0001,0.9706543684005737
28617,205,26.77,0.05,864,-13.923822000000003,139,7129,0.0001,0.8262676000595093
28646,205,26.81,0.05,865,-13.88184281,139,7136,0.0001,1.0097453594207764
28672,205,26.8,0.05,866,-13.89481353,139,7142,0.0001,0.7045097947120667
28697,205,26.78,0.05,867,-13.921917630000001,139,7149,0.0001,8.846973419189453
28723,205,26.77,0.05,868,-13.923930219999999,139,7155,0.0001,3.5880885124206543
28749,206,26.75,0.05,869,-13.94053461,139,7162,0.0001,1.137913465499878
28774,206,26.75,0.05,870,-13.94290556,139,7168,0.0001,0.7629679441452026
28799,206,26.74,0.05,871,-13.94381811,139,7174,0.0001,9.51252555847168
28824,206,26.71,0.05,872,-13.96849525,139,7180,0.0001,0.9404056668281555
28849,207,26.7,0.05,873,-13.978960899999999,139,7187,0.0001,11.610123634338379
28874,207,26.7,0.05,874,-13.979679169999997,139,7193,0.0001,9.172158241271973
28900,207,26.71,0.05,875,-13.959395050000001,139,7199,0.0001,1.664208173751831
28928,207,26.73,0.05,876,-13.941888859999999,139,7206,0.0001,1.094306230545044
28956,208,26.7,0.05,877,-13.980484050000003,139,7213,0.0001,6.175117015838623
28983,208,26.67,0.05,878,-14.014535489999998,139,7220,0.0001,3.7804951667785645
29010,208,26.68,0.05,879,-14.00448169,139,7227,0.0001,3.9864418506622314
29036,208,26.67,0.05,880,-14.016833669999999,139,7233,0.0001,6.164397239685059
29066,208,26.67,0.05,881,-14.017862299999997,139,7241,0.0001,0.883846640586853
29092,209,26.64,0.05,882,-14.05005052,139,7247,0.0001,0.9571154117584229
29120,209,26.66,0.05,883,-14.018301569999998,139,7254,0.0001,1.1220364570617676
29145,209,26.64,0.05,884,-14.02840074,139,7261,0.0001,5.904111862182617
29170,209,26.62,0.05,885,-14.06267398,139,7267,0.0001,1.1046178340911865
29196,210,26.59,0.05,886,-14.086702769999999,138,7273,0.0001,0.7328919172286987
29222,210,26.58,0.05,887,-14.103390749999999,138,7280,0.0001,3.605588912963867
29248,210,26.58,0.05,888,-14.097882129999999,138,7286,0.0001,6.145088195800781
29274,210,26.55,0.05,889,-14.126773529999998,138,7293,0.0001,3.8130459785461426
29299,210,26.55,0.05,890,-14.12134939,138,7299,0.0001,3.706062078475952
29324,211,26.55,0.05,891,-14.121080889999998,138,7305,0.0001,6.207942008972168
29349,211,26.55,0.05,892,-14.12051806,138,7312,0.0001,0.7912037372589111
29374,211,26.52,0.05,893,-14.14875905,138,7318,0.0001,3.7048580646514893
29399,211,26.52,0.05,894,-14.158246540000002,138,7324,0.0001,6.086522579193115
29424,212,26.52,0.05,895,-14.158885910000002,138,7330,0.0001,0.9913241267204285
29451,212,26.53,0.05,896,-14.156531049999998,138,7337,0.0001,8.419189453125
29536,212,27.1,0.05,897,-13.57864208,138,7358,0.0001,3.650425434112549
29561,213,27.09,0.05,898,-13.59996778,138,7365,0.0001,4.094470500946045
29587,213,27.05,0.05,899,-13.63903895,138,7371,0.0001,3.4275524616241455
29618,213,27.11,0.05,900,-13.55346324,138,7379,0.0001,1.2455253601074219
29648,213,27.12,0.05,901,-13.546807149999998,138,7386,0.0001,1.0431928634643555
29676,214,27.12,0.05,902,-13.55058169,138,7393,0.0001,1.0863864421844482
29703,214,27.11,0.05,903,-13.549204490000001,138,7400,0.0001,3.8103199005126953
29733,214,27.13,0.05,904,-13.524257320000002,138,7408,0.0001,6.1771650314331055
29760,214,27.15,0.05,905,-13.505108610000002,138,7414,0.0001,1.2465287446975708
29786,215,27.16,0.05,906,-13.498057710000001,138,7421,0.0001,1.2219617366790771
29813,215,27.16,0.05,907,-13.5044835,138,7428,0.0001,0.7787107825279236
29838,215,27.13,0.05,908,-13.529291509999998,138,7434,0.0001,8.348392486572266
29863,215,27.11,0.05,909,-13.544262159999999,138,7440,0.0001,0.7565804719924927
29888,215,27.09,0.05,910,-13.558718909999998,138,7446,0.0001,5.522168159484863
29913,216,27.07,0.05,911,-13.588066779999998,138,7453,0.0001,3.925936698913574
29939,216,27.07,0.05,912,-13.588003699999996,138,7459,0.0001,1.0387636423110962
29964,216,27.07,0.05,913,-13.587334879999998,138,7465,0.0001,1.027469515800476
29990,216,27.06,0.05,914,-13.60861542,138,7472,0.0001,3.407228946685791
30015,217,27.03,0.05,915,-13.630669239999998,138,7478,0.0001,4.344899654388428
30040,217,27.01,0.05,916,-13.647733700000002,138,7484,0.0001,4.226672649383545
30065,217,26.99,0.05,917,-13.661114280000001,138,7491,0.0001,6.535964012145996
30091,217,27.0,0.05,918,-13.64568195,138,7497,0.0001,6.618068695068359
30122,218,27.04,0.05,919,-13.588911110000002,138,7505,0.0001,9.27935791015625
30154,218,27.1,0.05,920,-13.53046824,138,7513,0.0001,1.037049412727356
30189,218,27.19,0.05,921,-13.394820610000002,138,7522,0.0001,3.646038055419922
30215,218,27.2,0.05,922,-13.378659639999999,138,7528,0.0001,0.7679239511489868
30247,218,27.26,0.05,923,-13.31478921,138,7536,0.0001,1.0216513872146606
30273,219,27.25,0.05,924,-13.328857590000002,138,7543,0.0001,1.071152925491333
30299,219,27.22,0.05,925,-13.354479110000002,138,7549,0.0001,3.8355774879455566
30329,219,27.22,0.05,926,-13.362167880000001,138,7557,0.0001,1.0984535217285156
30360,219,27.25,0.05,927,-13.31055974,138,7564,0.0001,9.718530654907227
30445,220,27.84,0.05,928,-13.07965686,138,7586,0.0001,3.533377170562744
30530,220,28.44,0.05,929,-13.116576200000003,138,7607,0.0001,6.631521701812744
30559,221,28.48,0.05,930,-13.063299780000001,138,7614,0.0001,1.5052785873413086
30640,221,29.04,0.05,931,-12.498577240000001,138,7634,0.0001,8.811864852905273
30665,221,29.01,0.05,932,-12.519055180000002,138,7641,0.0001,6.4970269203186035
30690,221,28.98,0.05,933,-12.536318290000002,138,7647,0.0001,4.233080863952637
30719,222,29.02,0.05,934,-12.4924511,138,7654,0.0001,6.835302352905273
30744,222,28.98,0.05,935,-12.544182469999999,138,7660,0.0001,6.249614715576172
30773,222,29.0,0.05,936,-12.528679169999998,138,7668,0.0001,3.541050672531128
30799,222,28.98,0.05,937,-12.545784119999997,138,7674,0.0001,0.8033081293106079
30827,223,29.0,0.05,938,-12.526299179999999,138,7681,0.0001,6.431207656860352
30859,223,29.04,0.05,939,-12.464289289999996,138,7689,0.0001,6.310696125030518
30889,223,29.05,0.05,940,-12.46053862,138,7697,0.0001,9.447257995605469
30920,223,29.11,0.05,941,-12.38070469,138,7704,0.0001,3.671050548553467
31005,224,29.7,0.05,942,-11.9777646,138,7726,0.0001,4.107486724853516
31031,224,29.71,0.05,943,-11.95832072,138,7732,0.0001,3.801862955093384
31060,224,29.75,0.05,944,-11.92054793,138,7739,0.0001,1.1078734397888184
31091,224,29.78,0.05,945,-11.887158120000002,138,7747,0.0001,1.358089566230774
31120,225,29.81,0.05,946,-11.849994310000001,138,7754,0.0001,6.668515205383301
31205,225,30.34,0.05,947,-11.089281620000001,138,7776,0.0001,1.546377182006836
31231,226,30.34,0.05,948,-11.08525638,138,7782,0.0001,1.0787386894226074
31256,226,30.32,0.05,949,-11.11185461,138,7788,0.0001,9.138372421264648
31288,226,30.38,0.05,950,-11.025784370000002,138,7796,0.0001,6.28265380859375
31315,226,30.4,0.05,951,-11.00644159,138,7803,0.0001,1.3242766857147217
