year,T_a,C_a,C_o,C_od,T_o,E21,E22,E23,E24,E12,action_0,reward,done
2017,1.0959322196361339,864.423416025478,133.11823225894207,1261.80415040753,0.48325292223941435,28.34858781063544,14.809583254336818,13.39951888220142,47.50738509341707,50.312000000000005,4,2.020338901819331,False
2018,1.1289846412945046,868.7309260696419,133.72612857345285,1266.7036834725131,0.49571500537461316,40.6153910001883,27.157974151757816,13.39951888220142,47.50738509341707,50.312000000000005,0,1.855076793527477,False
2019,1.1637362935621354,872.4983316180504,134.30488923119626,1271.6733594401915,0.5086021763473155,52.77450236473875,39.53791365096741,13.39951888220142,47.50738509341707,50.312000000000005,0,1.6813185321893231,False
2020,1.1999013155903182,875.7749601627883,134.84972940567263,1276.6867569611056,0.5219367715837161,64.75013751035861,51.90807040765683,13.39951888220142,47.50738509341707,50.312000000000005,0,1.500493422048409,False
2021,1.2373134382619262,878.7824178188041,135.36750261430606,1281.7197691619378,0.5357361273334375,76.76968844892673,64.15014951488723,13.39951888220142,47.50738509341707,50.312000000000005,10,1.313432808690369,False
2022,1.2729520867702802,881.6823881157162,135.87051081112972,1286.7569741041568,0.549985227749184,91.83376820597626,76.40606792917286,13.39951888220142,47.50738509341707,50.312000000000005,10,2.2704791322971984,False
2023,1.3068330957829435,884.3581777341213,136.35953264256284,1291.7890773043453,0.5646402693870458,109.84071384527859,88.61382732621146,13.39951888220142,47.50738509341707,50.312000000000005,10,1.9316690421705651,False
2024,1.3389501152159609,886.7008471925246,136.8293207395807,1296.8054025247404,0.5796584029758974,131.17159488521125,100.52661968085765,13.39951888220142,47.50738509341707,50.312000000000005,10,1.6104988478403914,False
2025,1.369286456271184,888.7668300323878,137.27541811729517,1301.792038040556,0.5949973243171243,155.68256475800843,112.26614109364901,13.39951888220142,47.50738509341707,50.312000000000005,10,1.3071354372881605,False
2026,1.39781573956463,890.2757800069669,137.69137515114087,1306.7336761150711,0.6106152799025938,183.5793926112736,123.1931554476665,13.39951888220142,47.50738509341707,50.312000000000005,10,1.0218426043537,False
2027,1.4244939210372858,891.3885515777278,138.0720742365497,1311.6101675172056,0.6264704448413396,214.13768030693856,133.54410514984954,13.39951888220142,47.50738509341707,50.312000000000005,10,0.7550607896271422,False
2028,1.44929089255757,892.0024593595919,138.41493366114727,1316.401686072592,0.6425212212071162,246.55702173481706,143.03398899669546,13.39951888220142,47.50738509341707,50.312000000000005,10,0.5070910744242996,False
2029,1.472166044119265,892.0636892005447,138.71561157585936,1321.0869299129974,0.6587260962881302,279.7220647183555,152.44563196405696,13.39951888220142,47.50738509341707,50.312000000000005,6,0.27833955880735006,False
2030,1.4930770871639547,891.5976755654216,138.970786317755,1325.643223246315,0.675043536929687,312.24309024590605,161.5836249103539,13.39951888220142,47.50738509341707,50.312000000000005,6,0.06922912836045292,False
2031,1.5119911792778562,890.5475463156077,139.1789847691677,1330.0481798135913,0.6914321100594791,343.09335846305225,170.01749878811975,13.39951888220142,47.50738509341707,50.312000000000005,6,-0.059955896389281005,False
2032,1.5289170208149123,889.2856182221801,139.34753746135962,1334.2815428148685,0.7078507763579008,372.1449977599623,178.03483375588027,13.39951888220142,47.50738509341707,50.312000000000005,6,-0.1445851040745616,False
2033,1.543898557596365,887.6386223597516,139.48156663985426,1338.33110304903,0.7242600973710599,398.90961774457503,185.12992960682251,13.39951888220142,47.50738509341707,50.312000000000005,6,-0.21949278798182537,False
2034,1.556961471146095,885.6945425341808,139.58024611261035,1342.1852568022407,0.7406219796221741,422.8706532815246,191.16803622413119,13.39951888220142,47.50738509341707,50.312000000000005,6,-0.28480735573047533,False
2035,1.5681541375028916,883.5132363778822,139.64714836517595,1345.834518626652,0.7568998320652758,443.8535592332562,196.07150701704222,13.39951888220142,47.50738509341707,50.312000000000005,6,-0.3407706875144578,False
2036,1.5775364802004224,881.1311331478241,139.68540243083936,1349.2723824858447,0.7730588697865122,461.8874184518692,199.79094839508366,13.39951888220142,47.50738509341707,50.312000000000005,6,-0.3876824010021118,False
2037,1.5851759810827974,878.5933328742121,139.69784918225403,1352.4947350404761,0.7890662622237259,477.14440002474043,202.38328021354036,13.39951888220142,47.50738509341707,50.312000000000005,6,-0.42587990541398724,False
2038,1.5911483118015666,875.9375966439933,139.68734512715562,1355.4996897111823,0.804891242480385,489.8829988592046,203.95272171927485,13.39951888220142,47.50738509341707,50.312000000000005,6,-0.45574155900783286,False
2039,1.595533607375896,873.1623290940737,139.6563954487617,1358.2873568007012,0.8205052083015741,500.6168364209547,204.61106157428054,13.39951888220142,47.50738509341707,50.312000000000005,6,-0.47766803687947945,False
2040,1.5984189150128152,870.4148938767746,139.6085331312796,1360.8593725069559,0.8358817262410893,509.5589726680978,204.97899819282372,13.39951888220142,47.50738509341707,50.312000000000005,6,-0.49209457506407595,False
2041,1.599897354994484,867.646866349253,139.5459674222925,1363.2202037621225,0.8509967773766262,517.2499552102961,204.8868620262525,13.39951888220142,47.50738509341707,50.312000000000005,6,-0.49948677497241967,False
2042,1.6001417928604644,865.3569985288614,139.48810372502942,1365.379318983461,0.865829139049529,528.0373510055955,207.34048134666392,13.39951888220142,47.50738509341707,50.312000000000005,6,-0.5007089643023221,False
2043,1.5992965544332554,863.0572693521012,139.4328953497438,1367.3551709459198,0.8803616828309097,539.0693418804302,209.9066250231673,13.39951888220142,47.50738509341707,50.312000000000005,6,-0.4964827721662768,False
2044,1.5974445601303686,860.8549853335113,139.37437515751222,1369.158892091781,0.8945795480178255,549.7478681583066,212.7977842155345,13.39951888220142,47.50738509341707,50.312000000000005,6,-0.4872228006518431,False
2045,1.5946626779257205,858.659142714181,139.3101105040163,1370.7993631554123,0.9084698571717035,560.1541992264664,215.70133270479468,13.39951888220142,47.50738509341707,50.312000000000005,6,-0.47331338962860237,False
