year,T_a,C_a,C_o,C_od,T_o,E21,E22,E23,E24,E12,action_0,reward,done
2017,1.0959323224876352,864.4234161017436,133.1182322209503,1261.8041503909626,0.48325292217604565,28.34076364586717,14.807743468832602,13.39951888220142,47.50738509341707,50.312000000000005,14,1.6810135722862962,False
2018,1.1289844481980147,868.7123637540993,133.726049387233,1266.7036820434703,0.49571500716957895,40.51606285565803,27.211827540877785,13.39951888220142,47.50738509341707,50.312000000000005,14,1.591536222098067,False
2019,1.1637360773396483,872.4974839186306,134.30500190337486,1271.6732468902626,0.5086021606984708,52.48260872978348,39.6678279892505,13.39951888220142,47.50738509341707,50.312000000000005,14,1.5125698765237021,False
2020,1.1999045525951337,875.8042897780088,134.85050994718972,1276.6868663600471,0.521936773842234,64.0937580099836,52.07845831184214,13.39951888220142,47.50738509341707,50.312000000000005,14,1.4435822716688027,False
2021,1.237323593614028,878.8054797022323,135.36901419942865,1281.7207261572157,0.5357362677359748,76.52582162410567,64.19261842605566,13.39951888220142,47.50738509341707,50.312000000000005,14,1.3809705208157375,False
2022,1.2729626914754657,881.6740849514149,135.87105072036528,1286.7586624104854,0.5499855888076712,91.59602223568376,76.37693118989533,13.39951888220142,47.50738509341707,50.312000000000005,14,1.3211247923905098,False
2023,1.306842095125104,884.3631716422392,136.35968615582405,1291.7907926979433,0.5646408114446909,109.55517921742187,88.60406901544499,13.39951888220142,47.50738509341707,50.312000000000005,14,1.2650242355582924,False
2024,1.3389592674858037,886.7034482819992,136.82957129545937,1296.8071629638478,0.5796591158368886,130.86274523892982,100.49744839484043,13.39951888220142,47.50738509341707,50.312000000000005,14,1.2162006617107268,False
2025,1.3692970241697666,888.7799899203176,137.27599785761987,1301.793935302556,0.5949982139268165,155.3364031617492,112.24341892189591,13.39951888220142,47.50738509341707,50.312000000000005,14,1.172879208894627,False
2026,1.3978296673500243,890.291154176534,137.69239297011103,1306.7360034664935,0.6106163935749682,183.20721746467274,123.16331308139921,13.39951888220142,47.50738509341707,50.312000000000005,14,1.1413528335910859,False
2027,1.4245112578517956,891.4035105569844,138.07329770738073,1311.6131060932382,0.6264718468083355,213.74391001654507,133.51170351543604,13.39951888220142,47.50738509341707,50.312000000000005,14,1.1181465113285585,False
2028,1.4493100410807223,892.0076681001774,138.41593849130098,1316.4052039746257,0.6425229606210963,246.15073917797784,143.00042414818813,13.39951888220142,47.50738509341707,50.312000000000005,14,1.1055423901214727,False
2029,1.472182079467284,892.0458580849643,138.71563504418836,1321.0905955694911,0.6587281597537877,279.3132771394846,152.41307399487317,13.39951888220142,47.50738509341707,50.312000000000005,14,1.1047456588672266,False
2030,1.4930829055414505,891.5532619390834,138.96915238795168,1325.6461113519074,0.6750457871485499,311.83997570972815,161.5549627105061,13.39951888220142,47.50738509341707,50.312000000000005,14,1.1150223517576476,False
2031,1.5119786179926575,890.4661772418525,139.17511554270226,1330.04904032193,0.6914342626690544,342.704661120191,169.9911544553578,13.39951888220142,47.50738509341707,50.312000000000005,14,1.1377014483619088,False
2032,1.5288755414792354,889.1594052071781,139.3407358984548,1334.2787595817708,0.7078523690486112,371.77613100825675,178.00949797247182,13.39951888220142,47.50738509341707,50.312000000000005,14,1.164963730031055,False
2033,1.5438165404127944,887.4601899570075,139.47115837218092,1338.3227071661292,0.7242604537093915,398.5602504226976,185.10673235891272,13.39951888220142,47.50738509341707,50.312000000000005,14,1.200413283233501,False
