year,T_a,C_a,C_o,C_od,T_o,E21,E22,E23,E24,E12,action_0,reward,done
2017,1.0959322196361339,864.423416025478,133.11823225894207,1261.80415040753,0.48325292223941435,28.34858781063544,14.809583254336818,13.39951888220142,47.50738509341707,50.312000000000005,8,0.0,False
2018,1.1289846412945046,868.7309260696419,133.72612857345285,1266.7036834725131,0.49571500537461316,40.6153910001883,27.157974151757816,13.39951888220142,47.50738509341707,50.312000000000005,8,0.0,False
2019,1.1637362935621354,872.4983316180504,134.30488923119626,1271.6733594401915,0.5086021763473155,52.77450236473875,39.53791365096741,13.39951888220142,47.50738509341707,50.312000000000005,8,0.0,False
2020,1.1999013155903182,875.7749601627883,134.84972940567263,1276.6867569611056,0.5219367715837161,64.75013751035861,51.90807040765683,13.39951888220142,47.50738509341707,50.312000000000005,8,0.0,False
2021,1.2373134382619262,878.7824178188041,135.36750261430606,1281.7197691619378,0.5357361273334375,76.38640914419445,64.21963003735968,13.39951888220142,47.50738509341707,50.312000000000005,8,0.0,False
2022,1.272952832641668,881.7150328582364,135.87072893994292,1286.7569818039974,0.5499852287237394,88.16386279817094,76.81716953259081,13.39951888220142,47.50738509341707,50.312000000000005,4,4.870219325041311,False
2023,1.3068371402316539,884.3707204555719,136.36003699902986,1291.7895250293052,0.5646403382005889,99.41428232795444,89.38429604720494,13.39951888220142,47.50738509341707,50.312000000000005,4,4.215329323333175,False
2024,1.3389839165939381,886.9432356970336,136.83599806407534,1296.8076634452807,0.5796587525651221,110.64596790948409,102.12235469539623,13.39951888220142,47.50738509341707,50.312000000000005,4,3.602564825024853,False
2025,1.3694191967854759,889.223119145163,137.29712069691968,1301.8037448731961,0.5949992292598068,121.18652715750831,114.64993149900931,13.39951888220142,47.50738509341707,50.312000000000005,4,3.0377179039903726,False
2026,1.3981638832347452,891.3974116877213,137.74286331575848,1306.7681509577158,0.6106216265523171,131.96124728747242,127.19384446993509,13.39951888220142,47.50738509341707,50.312000000000005,4,2.524165860928005,False
2027,1.425244299489894,893.2515701995225,138.17115471549496,1311.6928422047188,0.6264872511760351,143.9580097342995,139.33453693913413,13.39951888220142,47.50738509341707,50.312000000000005,4,2.0754272828484335,False
2028,1.4506733361929038,894.915170802838,138.5797254804669,1316.567150213049,0.6425583987266366,157.02939947798558,151.26368611134927,13.39951888220142,47.50738509341707,50.312000000000005,4,1.707102531387323,False
2029,1.4744664840127808,896.3013133056648,138.96618679622244,1321.3808128965316,0.6587985169017077,171.19600550375213,162.78284642411802,13.39951888220142,47.50738509341707,50.312000000000005,4,1.447683281056583,False
2030,1.496626641092663,897.2774282978585,139.3267364564184,1326.1219263373519,0.6751719411322915,186.53891961368055,173.60323602000952,13.39951888220142,47.50738509341707,50.312000000000005,4,1.3291840663461596,False
2031,1.5171458587118067,897.9717106049291,139.65816857168446,1330.7760991146004,0.6916435659264902,202.87508280699083,183.89463488231476,13.39951888220142,47.50738509341707,50.312000000000005,4,-0.2704714563729865,False
2032,1.5360566163824174,898.4740467955536,139.9657594203286,1335.331264036662,0.7081792356833438,220.31965651805913,193.84153419124016,13.39951888220142,47.50738509341707,50.312000000000005,4,-0.2963070586349656,False
2033,1.5533931240609458,898.699428748448,140.25010032479855,1339.7786456459955,0.7247462133900708,238.8036605953241,203.2834226619415,13.39951888220142,47.50738509341707,50.312000000000005,4,-0.33460766642090994,False
2034,1.569175557598264,898.6594278024696,140.5089117664224,1344.1088809969237,0.7413129080899941,258.125972109766,212.20865960350264,13.39951888220142,47.50738509341707,50.312000000000005,8,-0.378190291304827,False
2035,1.5834259239063229,898.344144779678,140.74134563989594,1348.3123653026105,0.7578487793874504,278.08175928426675,220.47369344031955,13.39951888220142,47.50738509341707,50.312000000000005,8,-0.4227639907439498,False
