#{"t_start": 1753348350.973733, "env_id": "None"}
r,l,t
288.332231,84,8438.850663
332.112767,84,8439.810363
334.152583,84,8440.786082
281.573064,84,8441.735363
322.835317,84,8442.711972
285.134236,84,8443.661531
329.009699,84,8444.613219
308.96884,84,8445.573599
334.822554,84,8446.529565
302.896117,84,8447.493623
333.078238,84,8448.4459
314.814765,84,8449.367783
321.79134,84,8450.306354
316.808171,84,8451.235026
331.814861,84,8452.179191
281.294438,84,8453.099081
287.104461,84,8454.021201
320.127914,84,8454.950676
219.747847,84,8455.905073
304.137904,84,8456.856618
322.987524,84,8457.804198
339.273833,84,8458.751095
318.691412,84,8459.703393
328.84831,84,8460.653827
306.697916,84,8461.580296
301.480789,84,8462.520063
328.837903,84,8463.472038
310.125048,84,8464.369054
324.300498,84,8465.293933
307.025166,84,8466.228636
337.466733,84,8467.161978
331.256373,84,8468.096014
318.502893,84,8469.04507
335.499416,84,8469.987024
332.097161,84,8470.921052
333.672829,84,8471.859411
326.53355,84,8472.825066
285.613475,84,8473.770589
314.897981,84,8474.705879
325.780127,84,8475.681506
314.228795,84,8476.648158
339.187795,84,8477.61421
328.71165,84,8478.584282
334.179897,84,8479.548226
319.350339,84,8480.49693
313.058429,84,8481.461152
281.793126,84,8482.414299
315.052682,84,8483.345356
249.86691,84,8484.298953
312.021372,84,8485.245764
325.619309,84,8486.184719
237.301761,84,8487.13709
320.979201,84,8488.112384
307.727803,84,8489.074558
317.230298,84,8490.021134
331.198075,84,8490.969018
239.392961,84,8491.920475
319.281512,84,8492.878788
320.726828,84,8493.8927
320.775216,84,8494.874106
298.982826,84,8495.855292
324.436163,84,8496.809844
313.897776,84,8497.764014
326.94698,84,8498.699929
303.92,84,8499.641157
328.450652,84,8500.592835
324.070178,84,8501.542924
325.575022,84,8502.493463
324.005553,84,8503.486964
315.708693,84,8504.442255
328.054449,84,8505.406089
336.006227,84,8506.348028
326.269106,84,8507.284974
322.56823,84,8508.243853
328.640185,84,8509.165956
326.462889,84,8510.13937
325.787461,84,8511.083805
340.280505,84,8512.014157
335.329515,84,8512.987675
335.009061,84,8513.928765
318.190615,84,8514.895524
318.088293,84,8515.841555
343.310238,84,8516.773978
329.235429,84,8517.682465
308.269473,84,8518.586751
330.809219,84,8519.507579
328.242764,84,8520.432062
330.941722,84,8521.355352
322.913568,84,8522.274281
339.471715,84,8523.181904
333.289991,84,8524.13557
330.576148,84,8525.046727
310.028095,84,8525.918336
319.166577,84,8526.859951
326.568639,84,8527.798036
320.999823,84,8528.753431
338.293559,84,8529.697451
319.747801,84,8530.639911
284.984132,84,8531.597218
318.29091,84,8532.520489
320.96437,84,8533.45751
326.272639,84,8534.531999
320.45031,84,8535.459431
330.162084,84,8536.326118
295.367099,84,8537.251978
301.143244,84,8538.144059
335.870905,84,8539.067361
332.031489,84,8540.002381
323.177602,84,8540.915087
326.422583,84,8541.821636
323.455016,84,8542.817737
329.840332,84,8543.73518
280.878823,84,8544.681669
319.121367,84,8545.627293
316.752895,84,8546.5648
331.414255,84,8547.518447
270.911482,84,8548.426616
340.537189,84,8549.344738
341.802801,84,8550.255842
330.081765,84,8551.174509
284.768648,84,8552.11054
327.762178,84,8553.02394
333.666114,84,8553.93773
333.148727,84,8554.881763
335.178845,84,8555.841354
296.433009,84,8556.807528
328.891878,84,8557.769279
275.056061,84,8558.71936
330.47493,84,8559.681505
274.099316,84,8560.667548
339.530102,84,8561.596701
324.656506,84,8562.562573
328.404523,84,8563.523719
304.704326,84,8564.510313
324.78468,84,8565.46876
327.209024,84,8566.422676
338.628142,84,8567.400129
312.450462,84,8568.346739
284.286159,84,8569.299173
330.041998,84,8570.263348
306.006371,84,8571.239482
303.020855,84,8572.201787
322.163509,84,8573.165855
334.464897,84,8574.1369
330.155992,84,8575.108444
309.49687,84,8576.053486
270.80448,84,8576.996383
296.716404,84,8577.937918
271.586788,84,8578.876803
336.942809,84,8579.822361
322.413036,84,8580.790228
323.326567,84,8581.729649
320.31163,84,8582.682395
316.868512,84,8583.586743
293.443916,84,8584.526886
285.487769,84,8585.499827
287.088136,84,8586.444201
313.49618,84,8587.385054
325.808835,84,8588.33144
314.989665,84,8589.308073
323.876957,84,8590.276419
296.511929,84,8591.201533
328.227445,84,8592.141677
336.943851,84,8593.097706
301.277199,84,8594.048317
290.436448,84,8594.990185
275.710128,84,8596.028957
319.440653,84,8596.973193
325.718262,84,8597.920246
323.761127,84,8598.900198
327.511374,84,8599.894459
325.364133,84,8600.84778
335.464876,84,8601.766852
307.887129,84,8602.738036
335.697948,84,8603.680496
328.070055,84,8604.675419
321.542487,84,8605.650914
331.792909,84,8606.599631
289.242335,84,8607.542035
329.747702,84,8608.481555
325.676249,84,8609.455334
330.632033,84,8610.420349
297.290682,84,8611.311821
312.835564,84,8612.274789
332.571373,84,8613.225758
334.66568,84,8614.07269
335.503822,84,8615.042871
295.943032,84,8616.011872
324.256892,84,8616.957604
306.511669,84,8617.883952
332.441141,84,8618.839559
329.23391,84,8619.772665
337.673834,84,8620.716179
312.481323,84,8621.619965
315.584677,84,8622.574422
334.56804,84,8623.531308
302.926691,84,8624.442544
264.74832,84,8625.369874
300.440165,84,8626.318294
332.297924,84,8627.278035
334.49534,84,8628.247184
333.137619,84,8629.183148
300.366007,84,8630.04976
323.143001,84,8631.006494
322.126679,84,8631.951972
317.491496,84,8632.890556
305.982869,84,8633.853243
318.453364,84,8634.80581
251.818889,84,8635.712254
322.285978,84,8636.646452
289.747345,84,8637.582007
313.960162,84,8638.511913
315.104018,84,8639.482337
323.679914,84,8640.388787
318.134262,84,8641.28423
334.126478,84,8642.211559
301.352302,84,8643.14005
319.570268,84,8644.063575
293.192567,84,8645.004747
321.076686,84,8645.925141
324.781606,84,8646.86455
327.55644,84,8647.783508
327.634684,84,8648.706748
317.571145,84,8649.634302
326.37588,84,8650.59147
275.847528,84,8651.523343
334.899041,84,8652.4623
336.733258,84,8653.385085
331.69222,84,8654.311305
299.072596,84,8655.252459
323.719379,84,8656.137837
335.156038,84,8657.189305
327.673268,84,8658.118257
324.70934,84,8659.064804
328.584517,84,8660.004974
336.611207,84,8660.954646
305.592187,84,8661.885835
300.769453,84,8662.832956
287.049122,84,8663.793512
304.478476,84,8664.761043
320.194755,84,8665.713907
297.26268,84,8666.663986
325.262291,84,8667.550401
319.973818,84,8668.48716
332.856955,84,8669.424217
274.262831,84,8670.358178
330.237222,84,8671.268492
325.603319,84,8672.20831
297.42972,84,8673.146432
330.878193,84,8674.099627
282.947791,84,8675.025422
301.429067,84,8675.939461
321.917857,84,8676.888102
308.649324,84,8677.82779
304.647703,84,8678.742958
322.352661,84,8679.679762
287.575703,84,8680.59745
294.006492,84,8681.562168
333.992312,84,8682.491065
319.28508,84,8683.393952
333.690354,84,8684.336914
332.553212,84,8685.285333
324.434385,84,8686.254371
311.610441,84,8687.199661
289.269455,84,8688.175552
314.056224,84,8689.100492
321.695551,84,8690.050159
313.892936,84,8691.001912
274.883522,84,8691.930993
321.916927,84,8692.914772
307.272437,84,8693.821232
324.392958,84,8694.791473
285.401674,84,8695.744706
277.401043,84,8696.704525
327.762041,84,8697.673594
290.692896,84,8698.65149
322.034623,84,8699.547089
275.329163,84,8700.470954
336.380087,84,8701.385192
320.033533,84,8702.326989
316.131477,84,8703.249221
324.585819,84,8704.228493
308.047289,84,8705.201749
292.082762,84,8706.163618
315.144704,84,8707.128175
320.867157,84,8708.050054
316.809859,84,8709.038283
327.761312,84,8710.00933
324.728326,84,8710.976983
300.532357,84,8711.917708
