#{"t_start": 1744527226.6520722, "env_id": "None"}
r,l,t
-9.740075,30,63.775564
-3.853128,32,63.988281
-8.092213,30,64.251885
-8.008835,30,64.460047
100.895473,85,64.833962
85.934555,85,65.18301
58.215975,85,65.541635
-10.428741,28,65.738251
-7.769235,30,65.959013
-5.19422,32,66.175159
-12.496801,27,66.390985
68.922823,85,66.769287
58.364296,85,67.130146
46.590846,85,67.491291
-11.931477,27,67.687903
46.386312,85,68.083561
-14.037322,27,68.317618
77.585604,85,68.674676
-4.656953,32,68.901745
71.48006,85,69.245428
74.339982,85,69.59663
43.716059,85,69.95316
-11.785052,28,70.155073
65.493309,85,70.48845
46.558192,85,70.861799
-7.086455,31,71.07391
-13.694446,26,71.286869
-11.806168,28,71.491482
114.65561,85,71.860296
82.244775,85,72.235318
70.022206,85,72.598706
-11.56786,28,72.797526
-13.356365,27,72.99824
-15.06931,26,73.194209
59.119239,85,73.594194
77.165964,85,73.941339
97.177702,85,74.277678
-13.569927,27,74.47579
67.142403,85,74.856534
57.364701,85,75.218908
-2.570208,34,75.426827
-12.346023,28,75.64273
-14.769344,26,75.849344
-13.321309,27,76.069359
62.634468,85,76.4276
-5.466443,31,76.647595
1.893358,36,76.882851
-10.071571,29,77.125113
-11.137014,28,77.326438
-8.440154,29,77.531351
41.309488,85,77.879239
-15.239906,26,78.079727
-10.571108,29,78.301899
-4.794823,32,78.51026
97.40961,85,78.864933
-15.606648,25,79.080485
-11.074487,28,79.293984
-11.134301,28,79.492563
-10.88558,29,79.709142
4.23296,85,80.068283
70.955853,85,80.439287
-12.120879,28,80.647351
-7.762162,30,80.889136
50.343037,85,81.254102
29.617811,85,81.63651
-13.653596,27,81.851198
-15.234974,26,82.049503
-11.329971,28,82.265018
20.508861,85,82.691526
-8.121673,30,82.928607
-14.661057,26,83.13901
-2.773516,85,83.561012
-12.659051,27,83.796583
60.559542,85,84.235776
-15.402814,25,84.435844
-15.845035,85,84.776244
-13.807598,26,85.012495
-11.332308,28,85.242247
30.001779,85,85.623719
-12.961514,28,85.831959
-14.038517,26,86.050567
33.282599,85,86.408374
-15.428919,26,86.617235
57.376618,85,87.022225
-13.864647,26,87.22745
24.098206,85,87.57686
-7.401995,31,87.796865
-9.386557,30,88.013655
-12.266802,27,88.226415
-13.208921,27,88.434922
102.17241,85,88.802745
69.61451,85,89.200695
48.788862,85,89.555875
40.382858,85,89.909405
-12.088987,28,90.110616
-13.896259,26,90.314372
90.519068,85,90.667108
-12.90628,27,90.874021
-13.292065,26,91.107066
-12.601922,27,91.329661
-15.368961,26,91.532212
-13.162629,27,91.738105
-10.798804,29,91.948197
-13.795869,27,92.175431
-9.339973,29,92.389429
-14.580366,26,92.594074
-12.752927,27,92.788959
-14.221173,27,92.993835
45.642481,85,93.37448
40.520864,85,93.766958
-14.383482,26,93.965165
-14.574748,26,94.177016
-12.169352,28,94.383841
-14.734437,26,94.575506
4.43828,85,94.939134
-12.342612,28,95.150749
-13.709881,27,95.349106
