rollout/ep_rew_mean,time/fps,time/episodes,rollout/ep_len_mean,time/total_timesteps,rollout/exploration_rate,time/time_elapsed,train/learning_rate,train/n_updates,train/loss
67.00541842857143,205,70,84.0,5880,0.9379333333333338,28,0.0001,1444,0.5379253029823303
67.55837269014084,206,71,84.0,5964,0.9370466666666666,28,0.0001,1465,0.9544862508773804
67.57628580555554,206,72,84.0,6048,0.9361600000000005,29,0.0001,1486,0.53846675157547
67.85862576712329,206,73,84.0,6132,0.9352733333333333,29,0.0001,1507,0.7679691314697266
68.29885963513513,206,74,84.0,6216,0.9343866666666671,30,0.0001,1528,1.114998698234558
68.29861377333333,205,75,84.0,6300,0.9335,30,0.0001,1549,5.877999305725098
68.66420781578947,205,76,84.0,6384,0.9326133333333338,31,0.0001,1570,5.899592876434326
68.76611984415584,205,77,84.0,6468,0.9317266666666666,31,0.0001,1591,0.7034199237823486
68.16939552564102,205,78,84.0,6552,0.9308400000000004,31,0.0001,1612,0.5321681499481201
68.29686215189874,205,79,84.0,6636,0.9299533333333332,32,0.0001,1633,1.2316099405288696
68.572668225,205,80,84.0,6720,0.9290666666666672,32,0.0001,1654,5.990016460418701
68.33399806172841,205,81,84.0,6804,0.9281799999999999,33,0.0001,1675,5.9939069747924805
68.66823445121952,204,82,84.0,6888,0.9272933333333337,33,0.0001,1696,0.7035635113716125
69.02165915662651,204,83,84.0,6972,0.9264066666666666,34,0.0001,1717,11.531593322753906
69.00519178571429,205,84,84.0,7056,0.9255200000000005,34,0.0001,1738,0.6100664138793945
68.88870110588236,205,85,84.0,7140,0.9246333333333332,34,0.0001,1759,1.057511568069458
69.19014194186047,205,86,84.0,7224,0.923746666666667,35,0.0001,1780,0.3962276875972748
69.1785293448276,205,87,84.0,7308,0.9228599999999998,35,0.0001,1801,6.154134750366211
68.89733729545455,204,88,84.0,7392,0.9219733333333338,36,0.0001,1822,6.292768478393555
68.78262888764044,204,89,84.0,7476,0.9210866666666665,36,0.0001,1843,0.8369395732879639
68.69818778888889,204,90,84.0,7560,0.9202000000000004,36,0.0001,1864,0.6874089241027832
68.53854617582418,204,91,84.0,7644,0.9193133333333332,37,0.0001,1885,0.6874483823776245
68.45970980434782,204,92,84.0,7728,0.9184266666666671,37,0.0001,1906,0.660058319568634
68.36605250537635,204,93,84.0,7812,0.9175399999999998,38,0.0001,1927,0.5975295901298523
68.23088621276595,204,94,84.0,7896,0.9166533333333337,38,0.0001,1948,0.7076404094696045
67.4213678736842,204,95,84.0,7980,0.9157666666666665,39,0.0001,1969,0.5358648300170898
67.5324005625,204,96,84.0,8064,0.9148800000000004,39,0.0001,1990,6.160499572753906
67.83019514432989,204,97,84.0,8148,0.9139933333333331,39,0.0001,2011,0.7499572038650513
68.05707070408164,204,98,84.0,8232,0.913106666666667,40,0.0001,2032,5.999063014984131
68.10565821212121,204,99,84.0,8316,0.9122199999999998,40,0.0001,2053,0.745353102684021
68.24901117,204,100,84.0,8400,0.9113333333333337,41,0.0001,2074,0.6970646381378174
68.19907090000001,204,101,84.0,8484,0.9104466666666664,41,0.0001,2095,5.8503851890563965
68.58395675000001,204,102,84.0,8568,0.9095600000000003,41,0.0001,2116,11.293695449829102
68.72359835,204,103,84.0,8652,0.9086733333333331,42,0.0001,2137,0.705528974533081
68.72309688000001,204,104,84.0,8736,0.907786666666667,42,0.0001,2158,0.8293609619140625
69.11017355000001,204,105,84.0,8820,0.9068999999999997,43,0.0001,2179,0.8505341410636902
69.12965196,203,106,84.0,8904,0.9060133333333336,43,0.0001,2200,0.5045506358146667
69.18822261999999,203,107,84.0,8988,0.9051266666666664,44,0.0001,2221,10.977384567260742
69.19426149,203,108,84.0,9072,0.9042400000000003,44,0.0001,2242,6.048037528991699
68.59990887,203,109,84.0,9156,0.903353333333333,45,0.0001,2263,5.817695617675781
68.47617108,203,110,84.0,9240,0.9024666666666669,45,0.0001,2284,0.7600082159042358
68.83232488,203,111,84.0,9324,0.9015799999999997,45,0.0001,2305,6.250465393066406
68.68014450999999,202,112,84.0,9408,0.9006933333333336,46,0.0001,2326,5.733115196228027
68.84292508,202,113,84.0,9492,0.8998066666666663,46,0.0001,2347,0.5683374404907227
68.70846368000001,202,114,84.0,9576,0.8989200000000002,47,0.0001,2368,0.8587518930435181
68.91768412000002,202,115,84.0,9660,0.898033333333333,47,0.0001,2389,11.182402610778809
69.49093042999999,202,116,84.0,9744,0.8971466666666669,48,0.0001,2410,11.178900718688965
69.35804535999999,202,117,84.0,9828,0.8962599999999996,48,0.0001,2431,0.6701651215553284
69.59550423,202,118,84.0,9912,0.8953733333333335,48,0.0001,2452,0.7213083505630493
69.18597930000001,202,119,84.0,9996,0.8944866666666663,49,0.0001,2473,11.422209739685059
68.27854371000001,202,120,84.0,10080,0.8936000000000002,49,0.0001,2494,1.1689417362213135
68.28613583,202,121,84.0,10164,0.8927133333333329,50,0.0001,2515,0.6912914514541626
68.71418481,202,122,84.0,10248,0.8918266666666668,50,0.0001,2536,6.540506362915039
68.76219395,202,123,84.0,10332,0.8909399999999996,51,0.0001,2557,0.9998378753662109
68.53215485,202,124,84.0,10416,0.8900533333333335,51,0.0001,2578,6.203800201416016
68.47716461,202,125,84.0,10500,0.8891666666666662,51,0.0001,2599,0.9253895878791809
68.46268456000001,202,126,84.0,10584,0.8882800000000001,52,0.0001,2620,6.282758712768555
68.14786723,202,127,84.0,10668,0.8873933333333329,52,0.0001,2641,0.3915024399757385
68.03518422,202,128,84.0,10752,0.8865066666666668,53,0.0001,2662,11.509320259094238
68.11252285,202,129,84.0,10836,0.8856199999999995,53,0.0001,2683,6.1146063804626465
67.48223925,202,130,84.0,10920,0.8847333333333334,53,0.0001,2704,0.730293869972229
67.87864871000001,202,131,84.0,11004,0.8838466666666662,54,0.0001,2725,6.192325115203857
67.78468887000001,202,132,84.0,11088,0.8829600000000001,54,0.0001,2746,6.091166019439697
68.00453284,202,133,84.0,11172,0.8820733333333328,55,0.0001,2767,0.5463191866874695
68.10525966,202,134,84.0,11256,0.8811866666666667,55,0.0001,2788,0.7608250379562378
68.25136746000001,202,135,84.0,11340,0.8803000000000005,55,0.0001,2809,0.48149847984313965
68.6043313,203,136,84.0,11424,0.8794133333333334,56,0.0001,2830,5.980538845062256
68.33467721,203,137,84.0,11508,0.8785266666666672,56,0.0001,2851,0.5914381742477417
68.40963757,203,138,84.0,11592,0.87764,57,0.0001,2872,11.626154899597168
67.73703453,203,139,84.0,11676,0.8767533333333338,57,0.0001,2893,0.3638453483581543
67.68201966000001,203,140,84.0,11760,0.8758666666666667,57,0.0001,2914,5.708582401275635
66.89045782,203,141,84.0,11844,0.8749800000000005,58,0.0001,2935,0.777310311794281
66.93846677,203,142,84.0,11928,0.8740933333333333,58,0.0001,2956,0.5347468852996826
67.52351022,203,143,84.0,12012,0.8732066666666671,58,0.0001,2977,0.4944996237754822
68.21160014,203,144,84.0,12096,0.87232,59,0.0001,2998,0.5828122496604919
68.60844492,203,145,84.0,12180,0.8714333333333338,59,0.0001,3019,16.756187438964844
68.20791093,203,146,84.0,12264,0.8705466666666666,60,0.0001,3040,16.630096435546875
68.21806667000001,203,147,84.0,12348,0.8696600000000004,60,0.0001,3061,6.0646491050720215
68.32474337999999,203,148,84.0,12432,0.8687733333333332,61,0.0001,3082,0.520102858543396
67.86457956999999,203,149,84.0,12516,0.8678866666666671,61,0.0001,3103,5.801788806915283
68.35754238999999,203,150,84.0,12600,0.8669999999999999,61,0.0001,3124,0.5050032138824463
68.43161971999999,203,151,84.0,12684,0.8661133333333337,62,0.0001,3145,0.3663589358329773
68.24538994999999,203,152,84.0,12768,0.8652266666666666,62,0.0001,3166,0.5547370910644531
68.54849060999999,203,153,84.0,12852,0.8643400000000004,63,0.0001,3187,0.5292595028877258
68.88794512999999,203,154,84.0,12936,0.8634533333333332,63,0.0001,3208,5.759669303894043
68.62588611,203,155,84.0,13020,0.862566666666667,63,0.0001,3229,0.5630162954330444
68.78020477999999,203,156,84.0,13104,0.8616799999999998,64,0.0001,3250,0.3160918653011322
68.54890341,203,157,84.0,13188,0.8607933333333337,64,0.0001,3271,0.4003312587738037
68.90236903,203,158,84.0,13272,0.8599066666666665,65,0.0001,3292,0.7464826107025146
68.94596003,203,159,84.0,13356,0.8590200000000003,65,0.0001,3313,5.919984340667725
68.80182355999999,203,160,84.0,13440,0.8581333333333332,65,0.0001,3334,0.3932463228702545
68.48276883,204,161,84.0,13524,0.857246666666667,66,0.0001,3355,0.5698979496955872
69.09670189999999,203,162,84.0,13608,0.8563599999999998,66,0.0001,3376,0.4287518262863159
69.24728599999999,203,163,84.0,13692,0.8554733333333336,67,0.0001,3397,0.4003813862800598
68.93694719999999,204,164,84.0,13776,0.8545866666666664,67,0.0001,3418,5.901606559753418
68.94284859,203,165,84.0,13860,0.8537000000000003,67,0.0001,3439,0.500686526298523
69.01443699,203,166,84.0,13944,0.8528133333333331,68,0.0001,3460,6.172929763793945
69.27538974999999,203,167,84.0,14028,0.8519266666666669,68,0.0001,3481,0.6396961808204651
69.81323569,203,168,84.0,14112,0.8510399999999998,69,0.0001,3502,11.390508651733398
69.93451237000001,204,169,84.0,14196,0.8501533333333336,69,0.0001,3523,0.5359971523284912
69.47848127,204,170,84.0,14280,0.8492666666666664,69,0.0001,3544,5.965712547302246
68.68438436000001,204,171,84.0,14364,0.8483800000000002,70,0.0001,3565,0.5302305221557617
68.37463807,204,172,84.0,14448,0.847493333333333,70,0.0001,3586,0.41368621587753296
67.89868546000001,204,173,84.0,14532,0.846606666666667,71,0.0001,3607,0.7281718254089355
67.59296978,204,174,84.0,14616,0.8457199999999997,71,0.0001,3628,0.5554788112640381
67.71000581999999,204,175,84.0,14700,0.8448333333333335,71,0.0001,3649,0.3705368936061859
67.89388384,204,176,84.0,14784,0.8439466666666664,72,0.0001,3670,0.5810523629188538
67.82517090000002,204,177,84.0,14868,0.8430600000000003,72,0.0001,3691,0.5472780466079712
68.46052479000001,204,178,84.0,14952,0.842173333333333,73,0.0001,3712,0.5873972177505493
68.5821949,204,179,84.0,15036,0.8412866666666668,73,0.0001,3733,0.5800715684890747
68.54992977,204,180,84.0,15120,0.8403999999999997,73,0.0001,3754,0.6892625093460083
68.66431527,204,181,84.0,15204,0.8395133333333336,74,0.0001,3775,0.7077223658561707
68.46903895,204,182,84.0,15288,0.8386266666666663,74,0.0001,3796,0.46740400791168213
68.06207888,204,183,84.0,15372,0.8377400000000002,75,0.0001,3817,5.77650260925293
68.01125551,204,184,84.0,15456,0.836853333333333,75,0.0001,3838,6.087137222290039
68.20432452000001,204,185,84.0,15540,0.8359666666666669,75,0.0001,3859,0.7033870816230774
67.99179748,204,186,84.0,15624,0.8350799999999996,76,0.0001,3880,5.949511528015137
68.18800397999999,204,187,84.0,15708,0.8341933333333335,76,0.0001,3901,1.0922486782073975
68.33566138,205,188,84.0,15792,0.8333066666666663,77,0.0001,3922,11.26211166381836
67.82068000999999,205,189,84.0,15876,0.8324200000000002,77,0.0001,3943,0.6875194907188416
67.4098908,205,190,84.0,15960,0.8315333333333329,77,0.0001,3964,0.6199624538421631
67.4338813,205,191,84.0,16044,0.8306466666666668,78,0.0001,3985,6.0831756591796875
67.64571569,205,192,84.0,16128,0.8297599999999996,78,0.0001,4006,5.983139991760254
68.05327944,205,193,84.0,16212,0.8288733333333335,79,0.0001,4027,5.717431545257568
67.65650423,204,194,84.0,16296,0.8279866666666662,79,0.0001,4048,0.6600232720375061
68.43208284,204,195,84.0,16380,0.8271000000000001,79,0.0001,4069,5.910464763641357
67.83192997,204,196,84.0,16464,0.8262133333333329,80,0.0001,4090,0.7165694832801819
67.36642219000001,204,197,84.0,16548,0.8253266666666668,80,0.0001,4111,5.803319931030273
67.44444233999998,204,198,84.0,16632,0.8244399999999995,81,0.0001,4132,6.112025737762451
67.32729345,204,199,84.0,16716,0.8235533333333334,81,0.0001,4153,0.3698563873767853
67.12294064,204,200,84.0,16800,0.8226666666666662,82,0.0001,4174,0.6038886904716492
66.52516931,204,201,84.0,16884,0.8217800000000001,82,0.0001,4195,0.5379419326782227
66.39258869,204,202,84.0,16968,0.8208933333333328,83,0.0001,4216,0.3624838590621948
66.20652046999999,204,203,84.0,17052,0.8200066666666667,83,0.0001,4237,6.009783744812012
66.13193367,204,204,84.0,17136,0.8191200000000005,83,0.0001,4258,0.5015286803245544
66.12699538,203,205,84.0,17220,0.8182333333333334,84,0.0001,4279,0.5023356676101685
65.85295906,203,206,84.0,17304,0.8173466666666672,84,0.0001,4300,6.165278434753418
65.55996056,203,207,84.0,17388,0.81646,85,0.0001,4321,0.413646399974823
65.31951722000001,203,208,84.0,17472,0.8155733333333338,85,0.0001,4342,0.4195694029331207
65.57410553000001,203,209,84.0,17556,0.8146866666666667,86,0.0001,4363,5.90479040145874
65.31059129,203,210,84.0,17640,0.8138000000000005,86,0.0001,4384,6.224922180175781
65.46758861,203,211,84.0,17724,0.8129133333333333,87,0.0001,4405,0.5912879705429077
65.4570836,203,212,84.0,17808,0.8120266666666671,87,0.0001,4426,5.979313373565674
65.78382763999998,203,213,84.0,17892,0.81114,88,0.0001,4447,0.3487834632396698
65.08998627999999,202,214,84.0,17976,0.8102533333333338,88,0.0001,4468,0.5563941597938538
64.77037582999998,202,215,84.0,18060,0.8093666666666666,89,0.0001,4489,0.467396080493927
64.49773848999999,202,216,84.0,18144,0.8084800000000004,89,0.0001,4510,11.294916152954102
64.60607943,202,217,84.0,18228,0.8075933333333333,90,0.0001,4531,1.0693403482437134
64.33933957999999,202,218,84.0,18312,0.8067066666666671,90,0.0001,4552,5.845683574676514
64.55904240999999,202,219,84.0,18396,0.8058199999999999,90,0.0001,4573,0.5090547800064087
64.70493117,202,220,84.0,18480,0.8049333333333337,91,0.0001,4594,0.45252418518066406
64.77445583,202,221,84.0,18564,0.8040466666666666,91,0.0001,4615,0.5607319474220276
64.03856001,201,222,84.0,18648,0.8031600000000004,92,0.0001,4636,0.38368386030197144
64.07395123999999,201,223,84.0,18732,0.8022733333333332,92,0.0001,4657,0.6003322601318359
64.54346675999999,202,224,84.0,18816,0.801386666666667,93,0.0001,4678,0.36735859513282776
64.32096371,202,225,84.0,18900,0.8004999999999999,93,0.0001,4699,0.378592848777771
64.53043971999999,202,226,84.0,18984,0.7996133333333337,93,0.0001,4720,0.5642147064208984
65.04069881,202,227,84.0,19068,0.7987266666666665,94,0.0001,4741,0.5069586038589478
65.41247049000002,202,228,84.0,19152,0.7978400000000003,94,0.0001,4762,0.5729467868804932
64.84900778000001,202,229,84.0,19236,0.7969533333333332,95,0.0001,4783,0.39884936809539795
64.99261654000001,202,230,84.0,19320,0.796066666666667,95,0.0001,4804,0.6067488789558411
65.03759293,202,231,84.0,19404,0.7951799999999998,96,0.0001,4825,0.6923243999481201
64.83097495,202,232,84.0,19488,0.7942933333333336,96,0.0001,4846,5.777791500091553
64.70145722000001,202,233,84.0,19572,0.7934066666666665,96,0.0001,4867,0.751490592956543
64.60601951,202,234,84.0,19656,0.7925200000000003,97,0.0001,4888,0.4088797867298126
64.60507093,202,235,84.0,19740,0.7916333333333331,97,0.0001,4909,5.928714752197266
64.44851975,201,236,84.0,19824,0.7907466666666669,98,0.0001,4930,0.4457699656486511
64.49736546,201,237,84.0,19908,0.7898599999999998,98,0.0001,4951,0.682957649230957
64.59178736999999,201,238,84.0,19992,0.7889733333333336,99,0.0001,4972,0.7479610443115234
65.33449458,201,239,84.0,20076,0.7880866666666664,99,0.0001,4993,1.204054355621338
65.32941850999998,201,240,84.0,20160,0.7872000000000002,99,0.0001,5014,1.2407989501953125
65.70906806999999,201,241,84.0,20244,0.7863133333333331,100,0.0001,5035,0.9713517427444458
65.38447894999999,201,242,84.0,20328,0.7854266666666669,100,0.0001,5056,0.6897695660591125
65.5563325,201,243,84.0,20412,0.7845399999999997,101,0.0001,5077,0.6532496809959412
65.3790661,201,244,84.0,20496,0.7836533333333335,101,0.0001,5098,1.051293134689331
65.14598465,201,245,84.0,20580,0.7827666666666664,102,0.0001,5119,0.7281503081321716
65.23112806,201,246,84.0,20664,0.7818800000000002,102,0.0001,5140,1.014608383178711
65.97692995,201,247,84.0,20748,0.780993333333333,102,0.0001,5161,0.7140737771987915
65.53929255999999,201,248,84.0,20832,0.7801066666666668,103,0.0001,5182,0.7672708034515381
65.67669275999998,201,249,84.0,20916,0.7792199999999997,103,0.0001,5203,0.8260302543640137
65.05375934999999,200,250,84.0,21000,0.7783333333333335,104,0.0001,5224,0.5932785272598267
64.82780754,200,251,84.0,21084,0.7774466666666663,105,0.0001,5245,6.036679267883301
65.17337327,200,252,84.0,21168,0.7765600000000001,105,0.0001,5266,0.6176856160163879
65.19979619,200,253,84.0,21252,0.775673333333333,106,0.0001,5287,0.5991120338439941
65.05847338000001,200,254,84.0,21336,0.7747866666666668,106,0.0001,5308,6.121562480926514
65.07379613,199,255,84.0,21420,0.7738999999999996,107,0.0001,5329,0.41323554515838623
64.46160996000002,199,256,84.0,21504,0.7730133333333334,107,0.0001,5350,11.858742713928223
64.65641995,199,257,84.0,21588,0.7721266666666663,108,0.0001,5371,6.010714054107666
64.30184461,199,258,84.0,21672,0.7712400000000001,108,0.0001,5392,0.5044687986373901
64.95438839,199,259,84.0,21756,0.7703533333333329,109,0.0001,5413,0.5033009052276611
64.49354678,199,260,84.0,21840,0.7694666666666667,109,0.0001,5434,6.0834150314331055
63.99655959999999,198,261,84.0,21924,0.7685799999999996,110,0.0001,5455,5.7872090339660645
63.59423645,198,262,84.0,22008,0.7676933333333334,110,0.0001,5476,5.964066982269287
63.823120790000004,198,263,84.0,22092,0.7668066666666662,111,0.0001,5497,0.42570993304252625
63.64648485,198,264,84.0,22176,0.76592,111,0.0001,5518,5.886532783508301
63.65216065,197,265,84.0,22260,0.7650333333333329,112,0.0001,5539,0.547660768032074
63.361634540000004,197,266,84.0,22344,0.7641466666666668,113,0.0001,5560,0.573599636554718
63.287740389999996,197,267,84.0,22428,0.7632599999999995,113,0.0001,5581,0.6310901641845703
63.40412713,197,268,84.0,22512,0.7623733333333333,113,0.0001,5602,0.4591960310935974
62.66898925999999,197,269,84.0,22596,0.7614866666666672,114,0.0001,5623,0.449662983417511
63.00293549,197,270,84.0,22680,0.7606,115,0.0001,5644,5.808286666870117
63.64517955,196,271,84.0,22764,0.7597133333333328,115,0.0001,5665,0.28867074847221375
64.13917194000001,196,272,84.0,22848,0.7588266666666666,116,0.0001,5686,5.913622856140137
64.60992285,196,273,84.0,22932,0.7579400000000005,116,0.0001,5707,0.3175652027130127
64.71558309,196,274,84.0,23016,0.7570533333333334,117,0.0001,5728,6.199831008911133
64.89631012999999,196,275,84.0,23100,0.7561666666666671,117,0.0001,5749,0.4096851348876953
64.73519334000001,196,276,84.0,23184,0.75528,117,0.0001,5770,6.076518535614014
65.06372746,196,277,84.0,23268,0.7543933333333338,118,0.0001,5791,5.9382476806640625
64.98653987,196,278,84.0,23352,0.7535066666666667,118,0.0001,5812,0.6072424054145813
64.9417762,196,279,84.0,23436,0.7526200000000005,119,0.0001,5833,0.5647977590560913
64.24953107,196,280,84.0,23520,0.7517333333333333,119,0.0001,5854,0.49206122756004333
64.18787270000001,196,281,84.0,23604,0.7508466666666671,120,0.0001,5875,11.472726821899414
64.42591068,196,282,84.0,23688,0.74996,120,0.0001,5896,0.4547479748725891
64.23879147000001,195,283,84.0,23772,0.7490733333333337,121,0.0001,5917,0.6571182012557983
64.24739405,195,284,84.0,23856,0.7481866666666666,121,0.0001,5938,0.4000375270843506
63.686032649999994,195,285,84.0,23940,0.7473000000000004,122,0.0001,5959,6.102511882781982
63.99686457999999,195,286,84.0,24024,0.7464133333333332,122,0.0001,5980,11.567434310913086
63.82144610999999,195,287,84.0,24108,0.7455266666666671,123,0.0001,6001,6.26565408706665
63.98222447,195,288,84.0,24192,0.7446399999999999,123,0.0001,6022,0.46851682662963867
64.82502239,195,289,84.0,24276,0.7437533333333337,124,0.0001,6043,11.277900695800781
65.25938422000002,195,290,84.0,24360,0.7428666666666666,124,0.0001,6064,5.867288112640381
65.21011514000001,195,291,84.0,24444,0.7419800000000003,125,0.0001,6085,0.5234869718551636
64.89453965000001,195,292,84.0,24528,0.7410933333333332,125,0.0001,6106,5.947686195373535
64.71621382000001,195,293,84.0,24612,0.740206666666667,125,0.0001,6127,0.6320244669914246
64.86633581,195,294,84.0,24696,0.7393199999999998,126,0.0001,6148,0.48626795411109924
64.89373649,195,295,84.0,24780,0.7384333333333337,126,0.0001,6169,0.48958536982536316
65.76828610999999,195,296,84.0,24864,0.7375466666666665,127,0.0001,6190,6.265291690826416
65.87844133,195,297,84.0,24948,0.7366600000000003,127,0.0001,6211,5.922675132751465
65.43252281,194,298,84.0,25032,0.7357733333333332,128,0.0001,6232,0.5171828269958496
65.68286244999999,194,299,84.0,25116,0.7348866666666669,128,0.0001,6253,5.813225746154785
65.94180896,194,300,84.0,25200,0.7339999999999998,129,0.0001,6274,0.5504341125488281
66.25178387,194,301,84.0,25284,0.7331133333333336,129,0.0001,6295,0.6334831714630127
66.05660141999999,194,302,84.0,25368,0.7322266666666664,130,0.0001,6316,6.24852180480957
65.90498996,194,303,84.0,25452,0.7313400000000003,130,0.0001,6337,0.47581109404563904
