#{"t_start": 1755439648.6559148, "env_id": "None"}
r,l,t
65.553846,84,134.897499
22.374082,84,135.484677
75.476774,84,136.040485
130.348155,84,136.597014
93.027971,84,137.174975
60.39155,84,137.776768
97.029345,84,138.380302
87.340888,84,138.921134
98.150648,84,139.458334
76.5462,84,140.050807
86.808477,84,140.607171
81.096841,84,141.077634
75.928373,84,141.612659
57.329415,84,142.151103
58.822947,84,142.693091
65.96375,84,143.328082
110.147036,84,144.014452
61.948059,84,144.761516
64.999785,84,145.392916
86.602863,84,146.001387
98.148354,84,146.512779
95.904296,84,147.087492
47.899458,84,147.660925
100.970336,84,148.246596
83.648185,84,148.833676
38.314238,84,149.410633
102.743204,84,149.950978
34.377607,84,150.466074
97.63654,84,151.063644
39.397285,84,151.634519
86.805676,84,152.253023
33.847785,84,152.858637
69.609755,84,153.427345
57.324415,84,154.017137
75.276603,84,154.57963
121.101515,84,155.157782
80.181534,84,155.667022
86.078689,84,156.279431
72.482877,84,156.850131
102.556272,84,157.378979
66.555346,84,157.974002
40.180037,84,158.515605
103.484277,84,159.10142
103.244473,84,159.636791
107.918064,84,160.171639
21.212902,84,160.738479
69.745394,84,161.296423
69.370188,84,161.88621
47.596384,84,162.453277
71.972844,84,162.977993
64.638304,84,163.501139
100.761957,84,164.015702
47.148129,84,164.643614
81.181543,84,165.222745
101.048914,84,165.812066
68.947703,84,166.364614
45.554788,84,166.906173
87.330517,84,167.376935
107.295403,84,167.968051
54.011643,84,168.498006
88.407644,84,169.077856
59.438981,84,169.623165
105.575324,84,170.206349
100.737788,84,170.705095
58.38306,84,171.296353
49.753495,84,171.875981
73.335389,84,172.429735
69.554415,84,172.968091
93.425455,84,173.51483
77.366944,84,174.11627
104.092339,84,174.66766
81.627472,84,175.229233
78.495794,84,175.766941
56.027667,84,176.305638
103.736537,84,176.882627
40.581918,84,177.382951
76.803552,84,177.868215
78.871784,84,178.394901
135.37168,84,178.936925
73.367476,84,179.597595
98.139243,84,180.194572
74.33225,84,180.81493
96.197706,84,181.362656
63.556596,84,181.952551
62.964162,84,182.501097
111.378221,84,183.10712
54.823685,84,183.784559
66.793344,84,184.3478
64.241441,84,185.025863
120.176991,84,185.567073
93.941855,84,186.15761
64.031118,84,186.747926
92.484855,84,187.250321
48.867668,84,187.8801
78.113029,84,188.399952
95.720543,84,188.954695
51.551742,84,189.456458
97.87498,84,189.953846
88.217445,84,190.55423
80.262951,84,191.149146
93.434549,84,191.745982
103.146171,84,192.265569
57.526191,84,192.824635
51.185898,84,193.356219
101.156283,84,193.853331
107.192644,84,194.448385
47.753205,84,194.954293
81.512716,84,195.470081
76.340889,84,196.056972
101.832925,84,196.596462
105.527673,84,197.111246
70.598111,84,197.678387
59.828071,84,198.223754
76.393263,84,198.840537
67.88252,84,199.400865
8.387392,84,199.999388
98.457328,84,200.563529
98.80687,84,201.059664
54.565432,84,201.634954
93.909438,84,202.229564
76.45791,84,202.78471
120.05091,84,203.260605
105.861928,84,203.823056
135.997818,84,204.396097
71.928767,84,204.939874
91.254915,84,205.46943
85.878169,84,206.011889
86.498039,84,206.65777
62.436605,84,207.188492
116.564407,84,207.725987
102.186513,84,208.240031
95.487245,84,208.781267
